"Organization","Station.ID","Sample.Date","Sample.Depth","Sodium","Chloride","Sulfate","Y","Z"
"CityofMadison","CityofMadison",1987-06-01,NA,NA,25,NA,1987.41426940639,-0.401744719168213
"CityofMadison","CityofMadison",1987-07-01,NA,NA,22,NA,1987.49646118721,-0.620312156305251
"CityofMadison","CityofMadison",1987-08-03,NA,NA,23,NA,1987.58687214612,-0.547456343926238
"CityofMadison","CityofMadison",1987-09-01,NA,NA,23,NA,1987.66632420091,-0.547456343926238
"CityofMadison","CityofMadison",1987-10-01,NA,NA,24,NA,1987.74851598174,-0.474600531547225
"CityofMadison","CityofMadison",1987-11-01,NA,NA,28,NA,1987.83356164384,-0.183177282031174
"CityofMadison","CityofMadison",1987-12-01,NA,NA,25,NA,1987.91575342466,-0.401744719168213
"CityofMadison","CityofMadison",1988-01-01,NA,NA,25.2,NA,1988.00068306011,-0.38717355669241
"CityofMadison","CityofMadison",1988-02-01,NA,NA,28.6,NA,1988.08538251366,-0.139463794603767
"CityofMadison","CityofMadison",1988-03-01,NA,NA,26.7,NA,1988.16461748634,-0.277889838123891
"CityofMadison","CityofMadison",1988-04-01,NA,NA,24.5,NA,1988.24931693989,-0.438172625357719
"CityofMadison","CityofMadison",1988-05-01,NA,NA,24.3,NA,1988.33117030965,-0.452743787833521
"CityofMadison","CityofMadison",1988-06-01,NA,NA,26.5,NA,1988.41586976321,-0.292461000599693
"CityofMadison","CityofMadison",1988-07-01,NA,NA,25.3,NA,1988.49783697632,-0.379887975454509
"CityofMadison","CityofMadison",1988-08-01,NA,NA,25.9,NA,1988.58253642987,-0.336174488027101
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1988-08-01,0,11,26,22,1988.58253642987,-0.3288889067892
"CityofMadison","CityofMadison",1988-09-01,NA,NA,27.5,NA,1988.66723588342,-0.219605188220681
"CityofMadison","CityofMadison",1988-10-01,NA,NA,26.2,NA,1988.74920309654,-0.314317744313397
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1988-10-12,0,11,26,23.3,1988.77925774135,-0.3288889067892
"CityofMadison","CityofMadison",1988-11-01,NA,NA,23.8,NA,1988.83401639344,-0.489171694023028
"CityofMadison","CityofMadison",1988-12-01,NA,NA,23.6,NA,1988.91598360656,-0.50374285649883
"CityofMadison","CityofMadison",1989-01-01,NA,NA,26.4,NA,1989.00068493151,-0.299746581837595
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1989-01-23,1,12,27,22.9,1989.06095890411,-0.256033094410187
"CityofMadison","CityofMadison",1989-02-01,NA,NA,26.4,NA,1989.08561643836,-0.299746581837595
"CityofMadison","CityofMadison",1989-03-01,NA,NA,30.2,NA,1989.16232876712,-0.0228944947973463
"CityofMadison","CityofMadison",1989-04-01,NA,NA,27.4,NA,1989.24726027397,-0.226890769458582
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1989-04-24,0,12,27,22.7,1989.31015981735,-0.256033094410187
"CityofMadison","CityofMadison",1989-05-01,NA,NA,27.6,NA,1989.32933789954,-0.212319606982779
"CityofMadison","CityofMadison",1989-06-01,NA,NA,27.2,NA,1989.41426940639,-0.241461931934385
"CityofMadison","CityofMadison",1989-07-01,NA,NA,27.4,NA,1989.49646118721,-0.226890769458582
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1989-07-17,NA,12,27,22.4,1989.54029680365,-0.256033094410187
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1989-07-17,NA,12,27,22.7,1989.54029680365,-0.256033094410187
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1989-07-17,NA,12,27,22.4,1989.54029680365,-0.256033094410187
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1989-07-17,NA,12,27,22.7,1989.54029680365,-0.256033094410187
"CityofMadison","CityofMadison",1989-08-01,NA,NA,22.6,NA,1989.58139269406,-0.576598668877843
"CityofMadison","CityofMadison",1989-09-01,NA,NA,23.6,NA,1989.66632420091,-0.50374285649883
"CityofMadison","CityofMadison",1989-10-01,NA,NA,25.8,NA,1989.74851598174,-0.343460069265002
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1989-10-08,4,12,27,22.6,1989.76769406393,-0.256033094410187
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1989-10-08,0,12,27,22.6,1989.76769406393,-0.256033094410187
"CityofMadison","CityofMadison",1989-11-01,NA,NA,27.1,NA,1989.83356164384,-0.248747513172286
"CityofMadison","CityofMadison",1989-12-01,NA,NA,29.3,NA,1989.91575342466,-0.0884647259384577
"CityofMadison","CityofMadison",1990-01-01,NA,NA,27.6,NA,1990.00068493151,-0.212319606982779
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1990-01-23,1,13,27,21.7,1990.06095890411,-0.256033094410187
"CityofMadison","CityofMadison",1990-02-01,NA,NA,28.2,NA,1990.08561643836,-0.168606119555372
"CityofMadison","CityofMadison",1990-03-01,NA,NA,29.1,NA,1990.16232876712,-0.10303588841426
"CityofMadison","CityofMadison",1990-04-01,NA,NA,26.9,NA,1990.24726027397,-0.263318675648088
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1990-04-23,0,13,28,NA,1990.30742009132,-0.183177282031174
"CityofMadison","CityofMadison",1990-05-01,NA,NA,27.9,NA,1990.32933789954,-0.190462863269076
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1990-05-21,0,13,28,23.5,1990.38413242009,-0.183177282031174
"CityofMadison","CityofMadison",1990-06-01,NA,NA,29.5,NA,1990.41426940639,-0.0738935634626552
"CityofMadison","CityofMadison",1990-07-01,NA,NA,28.2,NA,1990.49646118721,-0.168606119555372
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1990-07-16,0,12,28,22,1990.53755707763,-0.183177282031174
"CityofMadison","CityofMadison",1990-08-01,NA,NA,25.2,NA,1990.58139269406,-0.38717355669241
"CityofMadison","CityofMadison",1990-09-01,NA,NA,27.5,NA,1990.66632420091,-0.219605188220681
"CityofMadison","CityofMadison",1990-11-01,NA,NA,26.2,NA,1990.83356164384,-0.314317744313397
"CityofMadison","CityofMadison",1990-12-01,NA,NA,26.7,NA,1990.91575342466,-0.277889838123891
"CityofMadison","CityofMadison",1991-01-03,NA,NA,30,NA,1991.00616438356,-0.0374656572731488
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1991-01-29,1,13,30,24,1991.07739726027,-0.0374656572731488
"CityofMadison","CityofMadison",1991-02-03,NA,NA,31.7,NA,1991.09109589041,0.0863892237711728
"CityofMadison","CityofMadison",1991-03-03,NA,NA,23.3,NA,1991.16780821918,-0.525599600212534
"CityofMadison","CityofMadison",1991-04-03,NA,NA,28,NA,1991.25273972603,-0.183177282031174
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1991-04-22,0,13,28,24,1991.3046803653,-0.183177282031174
"CityofMadison","CityofMadison",1991-05-03,NA,NA,30.6,NA,1991.3348173516,0.00624783015425892
"CityofMadison","CityofMadison",1991-06-03,NA,NA,31.1,NA,1991.41974885845,0.0426757363437653
"CityofMadison","CityofMadison",1991-07-03,NA,NA,29.1,NA,1991.50194063927,-0.10303588841426
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1991-07-15,0,13,30,22,1991.5348173516,-0.0374656572731488
"CityofMadison","CityofMadison",1991-08-03,NA,NA,29.7,NA,1991.58687214612,-0.0593224009868527
"CityofMadison","CityofMadison",1991-09-03,NA,NA,30.5,NA,1991.67180365297,-0.00103775108364246
"CityofMadison","CityofMadison",1991-10-03,NA,NA,31.3,NA,1991.75399543379,0.0572468988195678
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1991-10-07,0,14,30,22,1991.7649543379,-0.0374656572731488
"CityofMadison","CityofMadison",1991-11-03,NA,NA,29.9,NA,1991.83904109589,-0.0447512385110502
"CityofMadison","CityofMadison",1991-12-03,NA,NA,29,NA,1991.92123287671,-0.110321469652162
"CityofMadison","CityofMadison",1992-01-03,NA,NA,28.9,NA,1992.00614754098,-0.117607050890063
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1992-01-21,0,13,30,23,1992.05532786885,-0.0374656572731488
"CityofMadison","CityofMadison",1992-02-03,NA,NA,30.8,NA,1992.09084699454,0.0208189926300614
"CityofMadison","CityofMadison",1992-03-03,NA,NA,28.5,NA,1992.17008196721,-0.146749375841668
"CityofMadison","CityofMadison",1992-04-03,NA,NA,29.7,NA,1992.25478142077,-0.0593224009868527
"CityofMadison","CityofMadison",1992-05-03,NA,NA,28.6,NA,1992.33663479053,-0.139463794603767
"CityofMadison","CityofMadison",1992-06-03,NA,NA,28.6,NA,1992.42133424408,-0.139463794603767
"CityofMadison","CityofMadison",1992-07-03,NA,NA,32.9,NA,1992.50330145719,0.173816198625988
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1992-07-21,0,14,31,21,1992.55248178506,0.0353901551058639
"CityofMadison","CityofMadison",1992-08-03,NA,NA,32.1,NA,1992.58800091075,0.115531548722778
"CityofMadison","CityofMadison",1992-09-03,NA,NA,31.9,NA,1992.6727003643,0.100960386246975
"CityofMadison","CityofMadison",1992-10-03,NA,NA,30.6,NA,1992.75466757741,0.00624783015425892
"CityofMadison","CityofMadison",1992-11-03,NA,NA,31.4,NA,1992.83948087432,0.0645324800574689
"CityofMadison","CityofMadison",1992-12-03,NA,NA,31.7,NA,1992.92144808743,0.0863892237711728
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1993-01-25,1,NA,32,23,1993.06643835616,0.108245967484877
"CityofMadison","CityofMadison",1993-02-03,NA,NA,31.8,NA,1993.09109589041,0.0936748050090742
"CityofMadison","CityofMadison",1993-03-03,NA,NA,27.2,NA,1993.16780821918,-0.241461931934385
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1993-04-22,0,NA,34,20,1993.3046803653,0.253957592242902
"CityofMadison","CityofMadison",1993-07-03,NA,NA,31.4,NA,1993.50194063927,0.0645324800574689
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1993-07-19,0,NA,32,19,1993.54577625571,0.108245967484877
"CityofMadison","CityofMadison",1993-10-03,NA,NA,32.2,NA,1993.75399543379,0.122817129960679
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1993-10-25,0,NA,31,20,1993.81426940639,0.0353901551058639
"CityofMadison","CityofMadison",1993-11-03,NA,NA,32,NA,1993.83904109589,0.108245967484877
"CityofMadison","CityofMadison",1993-12-03,NA,NA,32.8,NA,1993.92123287671,0.166530617388087
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1994-01-24,1,NA,33.5,21,1994.06369863014,0.217529686053396
"CityofMadison","CityofMadison",1994-02-22,NA,NA,31.8,NA,1994.14315068493,0.0936748050090742
"CityofMadison","CityofMadison",1994-03-17,NA,NA,33.7,NA,1994.20616438356,0.232100848529199
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1994-04-11,0,NA,31.6,NA,1994.274543379,0.0791036425332717
"CityofMadison","CityofMadison",1994-06-07,NA,NA,33.4,NA,1994.43070776256,0.210244104815494
"CityofMadison","CityofMadison",1994-07-26,NA,NA,33.3,NA,1994.5649543379,0.202958523577593
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1994-08-01,100,NA,32.1,20,1994.58139269406,0.115531548722778
"CityofMadison","CityofMadison",1994-08-09,NA,NA,34.2,NA,1994.60331050228,0.268528754718705
"CityofMadison","CityofMadison",1994-09-29,NA,NA,31.9,NA,1994.74303652968,0.100960386246975
"CityofMadison","CityofMadison",1994-10-13,NA,NA,31.7,NA,1994.78139269406,0.0863892237711728
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1994-10-27,0,NA,32.9,18,1994.81974885845,0.173816198625988
"CityofMadison","CityofMadison",1994-11-17,NA,NA,30.9,NA,1994.87739726027,0.0281045738679625
"CityofMadison","CityofMadison",1994-12-19,NA,NA,31.1,NA,1994.96506849315,0.0426757363437653
"Wisconsin Department of Natural Resources","WIDNR_WQX-10001207",1995-01-24,1,NA,33.3,NA,1995.06369863014,0.202958523577593
"CityofMadison","CityofMadison",1996-01-23,NA,NA,34.2,NA,1996.06079234973,0.268528754718705
"LTER","LTER_ME",1996-02-06,1,15.98,32.57,11.07,1996.09904371585,0.149773780540914
"LTER","LTER_ME",1996-02-06,8,14.93,30.96,10.48,1996.09904371585,0.0324759226107035
"LTER","LTER_ME",1996-02-06,8,15.09,30.77,9.89,1996.09904371585,0.018633318258691
"LTER","LTER_ME",1996-02-06,20,17.72,35.38,8.5,1996.09904371585,0.35449861332594
"CityofMadison","CityofMadison",1996-03-04,NA,NA,32.4,NA,1996.17281420765,0.137388292436482
"CityofMadison","CityofMadison",1996-04-10,NA,NA,33.6,NA,1996.27379326047,0.224815267291297
"LTER","LTER_ME",1996-05-01,0,15.36,32.62,17.72,1996.33117030965,0.153416571159864
"LTER","LTER_ME",1996-05-01,0,15.37,32.77,17.81,1996.33117030965,0.164344943016717
"LTER","LTER_ME",1996-05-01,8,15.46,32.42,17.57,1996.33117030965,0.138845408684062
"LTER","LTER_ME",1996-05-01,20,15.4,32.33,17.51,1996.33117030965,0.132288385569951
"CityofMadison","CityofMadison",1996-05-13,NA,NA,33.8,NA,1996.3639571949,0.239386429767099
"CityofMadison","CityofMadison",1996-06-27,NA,NA,31.8,NA,1996.48690801457,0.0936748050090742
"LTER","LTER_ME",1996-08-05,0,15.21,32.76,18.23,1996.59346539162,0.163616384892926
"LTER","LTER_ME",1996-08-05,4,15.21,31.86,18.28,1996.59346539162,0.0980461537518148
"LTER","LTER_ME",1996-08-05,8,15.12,31.78,17.82,1996.59346539162,0.0922176887614939
"LTER","LTER_ME",1996-08-05,12,15.91,33.23,18.53,1996.59346539162,0.197858616711062
"LTER","LTER_ME",1996-08-05,16,15.78,33.18,18.38,1996.59346539162,0.194215826092112
"LTER","LTER_ME",1996-08-05,16,16.04,33.03,18.16,1996.59346539162,0.18328745423526
"LTER","LTER_ME",1996-08-05,20,16.2,32.95,17.48,1996.59346539162,0.177458989244939
"CityofMadison","CityofMadison",1996-09-24,NA,NA,33.7,NA,1996.73007741348,0.232100848529199
"LTER","LTER_ME",1996-11-08,0,15.67,34.24,19.45,1996.8531420765,0.271442987213865
"LTER","LTER_ME",1996-11-08,4,15.98,36.88,20.9,1996.8531420765,0.463782331894459
"LTER","LTER_ME",1996-11-08,8,15.95,33.9,19.35,1996.8531420765,0.246672011005001
"LTER","LTER_ME",1996-11-08,20,15.98,35.64,19.95,1996.8531420765,0.373441124544483
"CityofMadison","CityofMadison",1996-11-26,NA,NA,35.9,NA,1996.90232240437,0.392383635763026
"CityofMadison","CityofMadison",1996-12-16,NA,NA,34.5,NA,1996.95696721311,0.290385498432409
"CityofMadison","CityofMadison",1997-01-08,NA,NA,35.5,NA,1997.0198630137,0.363241310811421
"CityofMadison","CityofMadison",1997-02-06,NA,NA,34.5,NA,1997.09931506849,0.290385498432409
"LTER","LTER_ME",1997-02-17,1,16.64,35.37,21.17,1997.12945205479,0.353770055202149
"LTER","LTER_ME",1997-02-17,8,16.39,34.21,20.65,1997.12945205479,0.269257312842495
"LTER","LTER_ME",1997-02-17,20,18.53,38.61,19.52,1997.12945205479,0.589822887310151
"CityofMadison","CityofMadison",1997-03-12,NA,NA,35.8,NA,1997.19246575342,0.385098054525125
"CityofMadison","CityofMadison",1997-04-04,NA,NA,38,NA,1997.25547945205,0.545380841758953
"LTER","LTER_ME",1997-05-02,0,17.08,36.71,20.6,1997.33207762557,0.451396843790027
"LTER","LTER_ME",1997-05-02,8,17.06,37.21,20.92,1997.33207762557,0.487824749979533
"LTER","LTER_ME",1997-05-02,8,17.28,35.5,19.92,1997.33207762557,0.363241310811421
"LTER","LTER_ME",1997-05-02,20,17.04,37.19,20.98,1997.33207762557,0.486367633731953
"CityofMadison","CityofMadison",1997-05-12,NA,NA,28.9,NA,1997.35947488584,-0.117607050890063
"CityofMadison","CityofMadison",1997-06-23,NA,NA,34.1,NA,1997.474543379,0.261243173480804
"CityofMadison","CityofMadison",1997-07-24,NA,NA,32.8,NA,1997.55947488584,0.166530617388087
"LTER","LTER_ME",1997-08-06,0,16.76,34.38,19.14,1997.5950913242,0.281642800946927
"LTER","LTER_ME",1997-08-06,4,16.65,34.55,19.82,1997.5950913242,0.294028289051359
"LTER","LTER_ME",1997-08-06,8,17.61,35.05,20.71,1997.5950913242,0.330456195240865
"LTER","LTER_ME",1997-08-06,8,19.37,35.19,20.77,1997.5950913242,0.340656008973927
"LTER","LTER_ME",1997-08-06,12,17.47,35.01,19.83,1997.5950913242,0.327541962745705
"LTER","LTER_ME",1997-08-06,16,21.09,38.65,25.41,1997.5950913242,0.592737119805311
"LTER","LTER_ME",1997-08-06,20,18.24,35.11,18.28,1997.5950913242,0.334827543983606
"CityofMadison","CityofMadison",1997-09-30,NA,NA,38.3,NA,1997.74577625571,0.567237585472657
"CityofMadison","CityofMadison",1997-11-11,NA,NA,38.3,NA,1997.86095890411,0.567237585472657
"LTER","LTER_ME",1997-11-30,0,NA,36.29,20.15,1997.91301369863,0.420797402590841
"LTER","LTER_ME",1997-11-30,0,NA,36.02,20.1,1997.91301369863,0.401126333248508
"LTER","LTER_ME",1997-11-30,8,NA,36.13,20.13,1997.91301369863,0.409140472610199
"LTER","LTER_ME",1997-11-30,20,NA,36.82,20.46,1997.91301369863,0.459410983151718
"LTER","LTER_ME",1998-04-24,0,16.58,34.93,19.75,1998.31015981735,0.321713497755384
"LTER","LTER_ME",1998-04-24,4,16.82,35.4,20.1,1998.31015981735,0.35595572957352
"LTER","LTER_ME",1998-04-24,8,17.36,35.92,20.04,1998.31015981735,0.393840752010607
"LTER","LTER_ME",1998-04-24,20,17.51,36.37,20.25,1998.31015981735,0.426625867581162
"CityofMadison","CityofMadison",1998-06-23,NA,NA,33.5,NA,1998.474543379,0.217529686053396
"CityofMadison","CityofMadison",1998-07-15,NA,NA,32.6,NA,1998.5348173516,0.151959454912284
"LTER","LTER_ME",1998-08-02,0,17.22,34.86,19.24,1998.58413242009,0.316613590888853
"LTER","LTER_ME",1998-08-02,4,17.78,34.59,19.2,1998.58413242009,0.29694252154652
"LTER","LTER_ME",1998-08-02,4,16.85,35.4,19.45,1998.58413242009,0.35595572957352
"LTER","LTER_ME",1998-08-02,8,17.01,35.45,19.84,1998.58413242009,0.359598520192471
"LTER","LTER_ME",1998-08-02,12,17.13,35.22,19.38,1998.58413242009,0.342841683345298
"LTER","LTER_ME",1998-08-02,16,17.31,35.33,19.11,1998.58413242009,0.350855822706989
"LTER","LTER_ME",1998-08-02,20,17.24,35.2,17.65,1998.58413242009,0.341384567097718
"CityofMadison","CityofMadison",1998-09-01,NA,NA,32,NA,1998.66632420091,0.108245967484877
"CityofMadison","CityofMadison",1998-10-08,NA,NA,35.1,NA,1998.76769406393,0.334098985859816
"LTER","LTER_ME",1998-10-27,0,16.8,35.55,18.89,1998.8198630137,0.366884101430372
"LTER","LTER_ME",1998-10-27,0,16.5,35.44,15.34,1998.8198630137,0.35886996206868
"LTER","LTER_ME",1998-10-27,8,16.75,34.52,19.11,1998.8198630137,0.291842614679989
"LTER","LTER_ME",1998-10-27,20,17,35.59,15.37,1998.8198630137,0.369798333925533
"CityofMadison","CityofMadison",1998-12-02,NA,NA,32.8,NA,1998.91849315068,0.166530617388087
"LTER","LTER_ME",1999-01-25,1,18.13,36.24,20.18,1999.06643835616,0.417154611971891
"LTER","LTER_ME",1999-01-25,8,18.42,37.37,20.85,1999.06643835616,0.499481679960175
"LTER","LTER_ME",1999-01-25,8,18.86,38.78,20.9,1999.06643835616,0.602208375414583
"LTER","LTER_ME",1999-01-25,20,18.2,40.13,20.86,1999.06643835616,0.70056372212625
"CityofMadison","CityofMadison",1999-02-15,NA,NA,32,NA,1999.12397260274,0.108245967484877
"CityofMadison","CityofMadison",1999-03-04,NA,NA,33.6,NA,1999.17054794521,0.224815267291297
"LTER","LTER_ME",1999-04-12,0,18.93,37.29,20.14,1999.27728310502,0.493653214969854
"LTER","LTER_ME",1999-04-12,0,18.74,36.4,19.68,1999.27728310502,0.428811541952533
"LTER","LTER_ME",1999-04-12,8,18.81,37.06,20.08,1999.27728310502,0.476896378122681
"LTER","LTER_ME",1999-04-12,20,18.5,38.51,20.88,1999.27728310502,0.58253730607225
"CityofMadison","CityofMadison",1999-05-04,NA,NA,34,NA,1999.33755707763,0.253957592242902
"LTER","LTER_ME",1999-07-06,0,18.12,34.85,18.96,1999.51015981735,0.315885032765063
"LTER","LTER_ME",1999-07-06,4,17.64,35.09,19.01,1999.51015981735,0.333370427736026
"LTER","LTER_ME",1999-07-06,8,18.28,34.82,19.02,1999.51015981735,0.313699358393693
"LTER","LTER_ME",1999-07-06,12,18.39,35.29,19.26,1999.51015981735,0.347941590211829
"LTER","LTER_ME",1999-07-06,16,18.72,36.45,19.47,1999.51015981735,0.432454332571484
"LTER","LTER_ME",1999-07-06,16,18.47,35.83,19.34,1999.51015981735,0.387283728896495
"LTER","LTER_ME",1999-07-06,20,18.47,35.63,18.53,1999.51015981735,0.372712566420693
"LTER","LTER_ME",1999-07-06,22,17.96,35.64,18.49,1999.51015981735,0.373441124544483
"CityofMadison","CityofMadison",1999-07-27,NA,NA,32.6,NA,1999.56769406393,0.151959454912284
"CityofMadison","CityofMadison",1999-08-30,NA,NA,33.1,NA,1999.66084474886,0.188387361101791
"LTER","LTER_ME",1999-10-26,0,16.98,35.85,19.07,1999.81700913242,0.388740845144076
"LTER","LTER_ME",1999-10-26,0,17.1,35.97,19.03,1999.81700913242,0.397483542629557
"LTER","LTER_ME",1999-10-26,4,17.35,35.92,19.04,1999.81700913242,0.393840752010607
"LTER","LTER_ME",1999-10-26,20,17.02,35.78,19.02,1999.81700913242,0.383640938277545
"CityofMadison","CityofMadison",1999-10-27,NA,NA,34.2,NA,1999.81974885845,0.268528754718705
"CityofMadison","CityofMadison",1999-12-07,NA,NA,33.9,NA,1999.93219178082,0.246672011005001
"CityofMadison","CityofMadison",2000-01-18,NA,NA,35.6,NA,2000.04713114754,0.370526892049323
"LTER","LTER_ME",2000-01-24,1,16.94,37.07,19.35,2000.06352459016,0.477624936246471
"LTER","LTER_ME",2000-01-24,1,17.02,37.14,19.17,2000.06352459016,0.482724843113002
"LTER","LTER_ME",2000-01-24,8,16.37,36.61,19.15,2000.06352459016,0.444111262552125
"LTER","LTER_ME",2000-01-24,20,16.76,36.4,18.81,2000.06352459016,0.428811541952533
"CityofMadison","CityofMadison",2000-02-28,NA,NA,27.4,NA,2000.15915300546,-0.226890769458582
"LTER","LTER_ME",2000-04-10,0,16.27,36.11,18.62,2000.27379326047,0.407683356362619
"LTER","LTER_ME",2000-04-10,0,16.17,36.11,18.65,2000.27379326047,0.407683356362619
"LTER","LTER_ME",2000-04-10,8,16.31,36.17,18.61,2000.27379326047,0.41205470510536
"LTER","LTER_ME",2000-04-10,20,16.16,36.11,18.74,2000.27379326047,0.407683356362619
"CityofMadison","CityofMadison",2000-04-28,NA,NA,34,NA,2000.32297358834,0.253957592242902
"CityofMadison","CityofMadison",2000-05-26,NA,NA,33.1,NA,2000.39947632058,0.188387361101791
"CityofMadison","CityofMadison",2000-06-27,NA,NA,30.4,NA,2000.48690801457,-0.00832333232154384
"LTER","LTER_ME",2000-07-03,0,15.64,32.08,16.91,2000.50330145719,0.114074432475198
"LTER","LTER_ME",2000-07-03,4,15.51,32.05,16.79,2000.50330145719,0.111888758103827
"LTER","LTER_ME",2000-07-03,4,15.54,31.93,16.76,2000.50330145719,0.103146060618346
"LTER","LTER_ME",2000-07-03,8,15.66,32.14,17,2000.50330145719,0.118445781217938
"LTER","LTER_ME",2000-07-03,12,15.79,32.95,17.2,2000.50330145719,0.177458989244939
"LTER","LTER_ME",2000-07-03,16,16.67,35.1,17.84,2000.50330145719,0.334098985859816
"LTER","LTER_ME",2000-07-03,20,16.9,35.52,17.65,2000.50330145719,0.364698427059002
"LTER","LTER_ME",2000-07-03,22,16.87,35.57,17.31,2000.50330145719,0.368341217677952
"CityofMadison","CityofMadison",2000-07-12,NA,NA,31,NA,2000.52789162113,0.0353901551058639
"CityofMadison","CityofMadison",2000-08-07,NA,NA,30.3,NA,2000.5989298725,-0.015608913559445
"CityofMadison","CityofMadison",2000-09-05,NA,NA,30.7,NA,2000.67816484517,0.01353341139216
"LTER","LTER_ME",2000-10-24,0,16.13,33.21,17.5,2000.81204462659,0.196401500463482
"LTER","LTER_ME",2000-10-24,4,16.4,33.3,17.51,2000.81204462659,0.202958523577593
"LTER","LTER_ME",2000-10-24,4,16.12,33.23,17.47,2000.81204462659,0.197858616711062
"LTER","LTER_ME",2000-10-24,20,16.08,33.2,17.01,2000.81204462659,0.195672942339692
"CityofMadison","CityofMadison",2000-10-30,NA,NA,34.1,NA,2000.82855191257,0.261243173480804
"CityofMadison","CityofMadison",2000-11-28,NA,NA,34.6,NA,2000.90778688525,0.29767107967031
"LTER","LTER_ME",2001-01-17,0,16.83,33.47,17.61,2001.04452054795,0.215344011682025
"LTER","LTER_ME",2001-01-17,0,16.84,33.37,17.59,2001.04452054795,0.208058430444124
"LTER","LTER_ME",2001-01-17,8,15.94,31.94,17.03,2001.04452054795,0.103874618742136
"LTER","LTER_ME",2001-01-17,20,16.4,32.9,16.38,2001.04452054795,0.173816198625988
"CityofMadison","CityofMadison",2001-01-23,NA,NA,36.4,NA,2001.06095890411,0.428811541952533
"CityofMadison","CityofMadison",2001-03-22,NA,NA,34.5,NA,2001.2198630137,0.290385498432409
"CityofMadison","CityofMadison",2001-04-03,NA,NA,31.8,NA,2001.25262557078,0.0936748050090742
"LTER","LTER_ME",2001-04-23,0,16.69,33.42,16.84,2001.30742009132,0.211701221063075
"LTER","LTER_ME",2001-04-23,0,16.78,33.46,16.5,2001.30742009132,0.214615453558235
"LTER","LTER_ME",2001-04-23,8,16.83,33.4,16.61,2001.30742009132,0.210244104815494
"LTER","LTER_ME",2001-04-23,20,16.66,33.48,16.72,2001.30742009132,0.216072569805815
"CityofMadison","CityofMadison",2001-05-30,NA,NA,36.5,NA,2001.40878995434,0.436097123190434
"CityofMadison","CityofMadison",2001-06-26,NA,NA,36,NA,2001.48276255708,0.399669217000928
"CityofMadison","CityofMadison",2001-07-30,NA,NA,36.6,NA,2001.57591324201,0.443382704428335
"LTER","LTER_ME",2001-07-30,0,17.33,33.72,16.04,2001.57591324201,0.233557964776778
"LTER","LTER_ME",2001-07-30,0,16.9,33.47,15.9,2001.57591324201,0.215344011682025
"LTER","LTER_ME",2001-07-30,4,16.89,33.55,15.74,2001.57591324201,0.221172476672346
"LTER","LTER_ME",2001-07-30,6,16.98,33.6,15.92,2001.57591324201,0.224815267291297
"LTER","LTER_ME",2001-07-30,8,16.81,33.38,16.17,2001.57591324201,0.208786988567914
"LTER","LTER_ME",2001-07-30,12,16.73,33.5,15.9,2001.57591324201,0.217529686053396
"LTER","LTER_ME",2001-07-30,16,17.49,34.02,15.3,2001.57591324201,0.255414708490483
"LTER","LTER_ME",2001-07-30,20,16.93,33.71,15.99,2001.57591324201,0.232829406652989
"LTER","LTER_ME",2001-07-30,22,17.06,33.38,14.3,2001.57591324201,0.208786988567914
"LTER","LTER_ME",2001-10-22,0,15.7,32.09,15.4,2001.80605022831,0.114802990598988
"LTER","LTER_ME",2001-10-22,0,15.82,32.12,15.32,2001.80605022831,0.116988664970358
"LTER","LTER_ME",2001-10-22,4,15.87,32.12,15.37,2001.80605022831,0.116988664970358
"LTER","LTER_ME",2001-10-22,20,15.91,32.09,15.52,2001.80605022831,0.114802990598988
"CityofMadison","CityofMadison",2001-10-30,NA,NA,35.1,NA,2001.82808219178,0.334098985859816
