datetime,depth,temp,OXY_oxy
2006-09-06 00:00:00,1,22.9,278.125
2006-09-06 00:00:00,2,22.4,284.375
2006-09-06 00:00:00,3,22.3,275
2006-09-06 00:00:00,4,22.2,275
2006-09-06 00:00:00,5,22.1,271.875
2006-09-06 00:00:00,6,22.1,262.5
2006-09-06 00:00:00,7,22.1,262.5
2006-09-06 00:00:00,8,22.1,262.5
2006-09-06 00:00:00,9,22,265.625
2006-09-06 00:00:00,9.5,22,262.5
2006-09-06 00:00:00,10,21.8,240.625
2006-09-06 00:00:00,10.5,18.5,3.125
2006-09-06 00:00:00,11,16.4,3.125
2006-09-06 00:00:00,11.5,15.6,3.125
2006-09-06 00:00:00,12,14.8,3.125
2006-09-06 00:00:00,12.5,14.1,3.125
2006-09-06 00:00:00,13,13.5,3.125
2006-09-06 00:00:00,14,12.6,3.125
2006-09-06 00:00:00,15,11.9,3.125
2006-09-06 00:00:00,16,11.7,3.125
2006-09-06 00:00:00,17,11.5,3.125
2006-09-06 00:00:00,18,11.3,3.125
2006-09-06 00:00:00,19,11.1,3.125
2006-09-06 00:00:00,20,11,3.125
2006-09-06 00:00:00,21,11,3.125
2006-09-06 00:00:00,22,10.9,3.125
2006-09-06 00:00:00,23,10.9,3.125
2006-09-06 00:00:00,24,10.9,3.125
2006-09-06 00:00:00,24.7,11,3.125
2006-10-02 00:00:00,0,16.1,265.625
2006-10-02 00:00:00,1,16.1,262.5
2006-10-02 00:00:00,2,16.1,262.5
2006-10-02 00:00:00,3,16.1,259.375
2006-10-02 00:00:00,4,16,256.25
2006-10-02 00:00:00,5,16,253.125
2006-10-02 00:00:00,6,16,253.125
2006-10-02 00:00:00,7,16,250
2006-10-02 00:00:00,8,16,246.875
2006-10-02 00:00:00,9,15.9,243.75
2006-10-02 00:00:00,10,15.9,240.625
2006-10-02 00:00:00,11,15.9,240.625
2006-10-02 00:00:00,12,15.8,234.375
2006-10-02 00:00:00,12.5,15.8,231.25
2006-10-02 00:00:00,13,15.8,231.25
2006-10-02 00:00:00,13.5,15.8,231.25
2006-10-02 00:00:00,14,15.4,215.625
2006-10-02 00:00:00,14.5,15,137.5
2006-10-02 00:00:00,15,14.6,78.125
2006-10-02 00:00:00,15.5,14.3,21.875
2006-10-02 00:00:00,16,12.8,12.5
2006-10-02 00:00:00,17,11.9,12.5
2006-10-02 00:00:00,18,11.5,12.5
2006-10-02 00:00:00,19,11.5,12.5
2006-10-02 00:00:00,20,11.5,12.5
2006-10-02 00:00:00,21,11.5,12.5
2006-10-02 00:00:00,22,11.4,12.5
2006-10-02 00:00:00,23,11.3,12.5
2006-10-02 00:00:00,24,11.3,12.5
2006-10-02 00:00:00,24.5,11.3,12.5
2006-10-30 00:00:00,0,9.9,309.375
2006-10-30 00:00:00,1,9.8,306.25
2006-10-30 00:00:00,2,9.8,306.25
2006-10-30 00:00:00,3,9.8,306.25
2006-10-30 00:00:00,4,9.7,306.25
2006-10-30 00:00:00,5,9.7,306.25
2006-10-30 00:00:00,6,9.7,306.25
2006-10-30 00:00:00,7,9.7,306.25
2006-10-30 00:00:00,8,9.7,306.25
2006-10-30 00:00:00,9,9.7,306.25
2006-10-30 00:00:00,10,9.7,306.25
2006-10-30 00:00:00,11,9.7,306.25
2006-10-30 00:00:00,12,9.7,306.25
2006-10-30 00:00:00,13,9.6,306.25
2006-10-30 00:00:00,14,9.6,303.125
2006-10-30 00:00:00,15,9.6,303.125
2006-10-30 00:00:00,16,9.6,303.125
2006-10-30 00:00:00,17,9.6,303.125
2006-10-30 00:00:00,18,9.6,303.125
2006-10-30 00:00:00,19,9.5,303.125
2006-10-30 00:00:00,20,9.5,303.125
2006-10-30 00:00:00,21,9.5,303.125
2006-10-30 00:00:00,22,9.5,303.125
2006-10-30 00:00:00,23,9.6,290.625
2006-10-30 00:00:00,24,9.6,290.625
2006-10-30 00:00:00,24.3,9.6,290.625
2006-11-27 00:00:00,0,7,353.125
2006-11-27 00:00:00,1,6.7,346.875
2006-11-27 00:00:00,2,6.7,346.875
2006-11-27 00:00:00,3,6.5,346.875
2006-11-27 00:00:00,4,6.5,346.875
2006-11-27 00:00:00,5,6.5,346.875
2006-11-27 00:00:00,6,6.4,346.875
2006-11-27 00:00:00,7,6.4,346.875
2006-11-27 00:00:00,8,6.4,346.875
2006-11-27 00:00:00,9,6.4,346.875
2006-11-27 00:00:00,10,6.3,346.875
2006-11-27 00:00:00,11,6.4,346.875
2006-11-27 00:00:00,12,6.3,346.875
2006-11-27 00:00:00,13,6.3,346.875
2006-11-27 00:00:00,14,6.3,346.875
2006-11-27 00:00:00,15,6.3,346.875
2006-11-27 00:00:00,16,6.3,346.875
2006-11-27 00:00:00,17,6.3,346.875
2006-11-27 00:00:00,18,6.3,346.875
2006-11-27 00:00:00,19,6.3,346.875
2006-11-27 00:00:00,20,6.2,346.875
2006-11-27 00:00:00,21,6.3,300
2006-11-27 00:00:00,22,6.3,293.75
2006-11-27 00:00:00,23,6.3,250
2007-01-03 00:00:00,0,2.2,437.5
2007-01-03 00:00:00,1,2.2,437.5
2007-01-03 00:00:00,2,2.2,437.5
2007-01-03 00:00:00,3,2.1,437.5
2007-01-03 00:00:00,4,2.1,437.5
2007-01-03 00:00:00,5,2.1,437.5
2007-01-03 00:00:00,6,2.1,437.5
2007-01-03 00:00:00,7,2.1,437.5
2007-01-03 00:00:00,8,2.1,437.5
2007-01-03 00:00:00,9,2.1,437.5
2007-01-03 00:00:00,10,2.1,437.5
2007-01-03 00:00:00,11,2.1,437.5
2007-01-03 00:00:00,12,2.1,437.5
2007-01-03 00:00:00,13,2.1,437.5
2007-01-03 00:00:00,14,2.1,437.5
2007-01-03 00:00:00,15,2.1,437.5
2007-01-03 00:00:00,16,2.1,437.5
2007-01-03 00:00:00,17,2.1,437.5
2007-01-03 00:00:00,18,2.1,437.5
2007-01-03 00:00:00,19,2.1,437.5
2007-01-03 00:00:00,20,2.1,437.5
2007-01-03 00:00:00,21,2.1,437.5
2007-01-03 00:00:00,22,2.1,437.5
2007-01-03 00:00:00,23,2.1,437.5
2007-01-03 00:00:00,24,2.1,437.5
2007-01-03 00:00:00,24.7,2.1,375
2007-02-19 00:00:00,0,0.3,446.875
2007-02-19 00:00:00,1,0.6,446.875
2007-02-19 00:00:00,2,0.6,446.875
2007-02-19 00:00:00,3,0.7,446.875
2007-02-19 00:00:00,4,0.7,446.875
2007-02-19 00:00:00,5,0.7,446.875
2007-02-19 00:00:00,6,0.7,450
2007-02-19 00:00:00,7,0.7,450
2007-02-19 00:00:00,8,0.7,450
2007-02-19 00:00:00,9,0.7,453.125
2007-02-19 00:00:00,10,0.7,453.125
2007-02-19 00:00:00,11,0.7,450
2007-02-19 00:00:00,12,0.7,446.875
2007-02-19 00:00:00,13,0.8,446.875
2007-02-19 00:00:00,14,0.9,437.5
2007-02-19 00:00:00,15,1,406.25
2007-02-19 00:00:00,16,1.1,387.5
2007-02-19 00:00:00,17,1.2,375
2007-02-19 00:00:00,18,1.3,359.375
2007-02-19 00:00:00,19,1.4,331.25
2007-02-19 00:00:00,20,1.5,328.125
2007-02-19 00:00:00,21,1.6,275
2007-02-19 00:00:00,22,1.7,346.875
2007-02-19 00:00:00,23,1.8,321.875
2007-02-19 00:00:00,24,2.1,3.125
2007-02-19 00:00:00,24.5,2.2,3.125
2007-04-02 00:00:00,0,3.8,415.625
2007-04-02 00:00:00,1,3.8,418.75
2007-04-02 00:00:00,2,3.8,418.75
2007-04-02 00:00:00,3,3.7,428.125
2007-04-02 00:00:00,4,3.7,428.125
2007-04-02 00:00:00,5,3.7,428.125
2007-04-02 00:00:00,6,3.7,428.125
2007-04-02 00:00:00,7,3.7,428.125
2007-04-02 00:00:00,8,3.7,428.125
2007-04-02 00:00:00,9,3.7,428.125
2007-04-02 00:00:00,10,3.7,428.125
2007-04-02 00:00:00,11,3.7,428.125
2007-04-02 00:00:00,12,3.7,428.125
2007-04-02 00:00:00,13,3.7,428.125
2007-04-02 00:00:00,14,3.7,428.125
2007-04-02 00:00:00,15,3.7,428.125
2007-04-02 00:00:00,16,3.7,428.125
2007-04-02 00:00:00,17,3.7,428.125
2007-04-02 00:00:00,18,3.7,428.125
2007-04-02 00:00:00,19,3.7,428.125
2007-04-02 00:00:00,20,3.7,428.125
2007-04-02 00:00:00,21,3.7,428.125
2007-04-02 00:00:00,22,3.7,428.125
2007-04-02 00:00:00,23,3.7,428.125
2007-04-02 00:00:00,24,3.7,428.125
2007-04-02 00:00:00,24.6,4.5,6.25
2007-04-16 00:00:00,0,4.2,431.25
2007-04-16 00:00:00,1,4.2,437.5
2007-04-16 00:00:00,2,4.2,446.875
2007-04-16 00:00:00,3,4.1,446.875
2007-04-16 00:00:00,4,4,443.75
2007-04-16 00:00:00,5,4,443.75
2007-04-16 00:00:00,6,4,440.625
2007-04-16 00:00:00,7,4,440.625
2007-04-16 00:00:00,8,4,446.875
2007-04-16 00:00:00,9,4,443.75
2007-04-16 00:00:00,10,4,443.75
2007-04-16 00:00:00,11,4,443.75
2007-04-16 00:00:00,12,4,443.75
2007-04-16 00:00:00,13,4,443.75
2007-04-16 00:00:00,14,4,443.75
2007-04-16 00:00:00,15,4,443.75
2007-04-16 00:00:00,16,4,443.75
2007-04-16 00:00:00,17,4,443.75
2007-04-16 00:00:00,18,4,443.75
2007-04-16 00:00:00,19,4,443.75
2007-04-16 00:00:00,20,4,443.75
2007-04-16 00:00:00,21,4,443.75
2007-04-16 00:00:00,22,4,443.75
2007-04-16 00:00:00,23,4,440.625
2007-04-16 00:00:00,24,4,440.625
2007-04-16 00:00:00,24.6,4.1,437.5
2007-04-30 00:00:00,0,8.9,421.875
2007-04-30 00:00:00,1,8.9,425
2007-04-30 00:00:00,2,8.8,428.125
2007-04-30 00:00:00,3,8.8,434.375
2007-04-30 00:00:00,4,8.7,437.5
2007-04-30 00:00:00,5,8.7,437.5
2007-04-30 00:00:00,6,8.5,443.75
2007-04-30 00:00:00,7,8.1,453.125
2007-04-30 00:00:00,8,7.9,453.125
2007-04-30 00:00:00,9,7.9,453.125
2007-04-30 00:00:00,10,7.9,453.125
2007-04-30 00:00:00,11,7.9,453.125
2007-04-30 00:00:00,12,7.8,453.125
2007-04-30 00:00:00,13,7.8,450
2007-04-30 00:00:00,14,7.8,453.125
2007-04-30 00:00:00,15,7.8,453.125
2007-04-30 00:00:00,16,7.8,453.125
2007-04-30 00:00:00,17,7.8,453.125
2007-04-30 00:00:00,18,7.8,453.125
2007-04-30 00:00:00,19,7.7,450
2007-04-30 00:00:00,20,7.7,450
2007-04-30 00:00:00,21,7.6,446.875
2007-04-30 00:00:00,22,7.4,437.5
2007-04-30 00:00:00,23,7.4,437.5
2007-04-30 00:00:00,24,7.4,437.5
2007-04-30 00:00:00,24.7,7.4,440.625
2007-05-14 00:00:00,0,14.2,312.5
2007-05-14 00:00:00,1,14.2,312.5
2007-05-14 00:00:00,2,14.1,315.625
2007-05-14 00:00:00,3,14.1,315.625
2007-05-14 00:00:00,4,14,315.625
2007-05-14 00:00:00,5,13.9,315.625
2007-05-14 00:00:00,6,13.6,321.875
2007-05-14 00:00:00,7,13,328.125
2007-05-14 00:00:00,7.5,12.8,328.125
2007-05-14 00:00:00,8,12.6,281.25
2007-05-14 00:00:00,8.5,12.5,256.25
2007-05-14 00:00:00,9,12.4,200
2007-05-14 00:00:00,9.5,12,203.125
2007-05-14 00:00:00,10,11.7,134.375
2007-05-14 00:00:00,10.5,11.6,115.625
2007-05-14 00:00:00,11,11.6,112.5
2007-05-14 00:00:00,11.5,11.6,106.25
2007-05-14 00:00:00,12,11.4,62.5
2007-05-14 00:00:00,12.5,11.1,31.25
2007-05-14 00:00:00,13,10.4,21.875
2007-05-14 00:00:00,13.5,9.6,3.125
2007-05-14 00:00:00,14,9.3,3.125
2007-05-14 00:00:00,15,9.1,3.125
2007-05-14 00:00:00,16,8.9,3.125
2007-05-14 00:00:00,17,8.8,3.125
2007-05-14 00:00:00,18,8.7,3.125
2007-05-14 00:00:00,19,8.6,3.125
2007-05-14 00:00:00,20,8.5,3.125
2007-05-14 00:00:00,21,8.5,3.125
2007-05-14 00:00:00,22,8.4,3.125
2007-05-14 00:00:00,23,8.4,3.125
2007-05-14 00:00:00,24,8.3,3.125
2007-05-14 00:00:00,24.5,8.2,3.125
2007-05-29 00:00:00,0,17.7,296.875
2007-05-29 00:00:00,1,17.6,296.875
2007-05-29 00:00:00,2,17.5,293.75
2007-05-29 00:00:00,3,17.5,296.875
2007-05-29 00:00:00,4,17.3,296.875
2007-05-29 00:00:00,5,17.2,296.875
2007-05-29 00:00:00,6,17.1,293.75
2007-05-29 00:00:00,7,16.8,287.5
2007-05-29 00:00:00,8,16.4,284.375
2007-05-29 00:00:00,9,15.7,278.125
2007-05-29 00:00:00,10,14.5,275
2007-05-29 00:00:00,11,13.6,275
2007-05-29 00:00:00,12,13.5,275
2007-05-29 00:00:00,13,12.8,271.875
2007-05-29 00:00:00,14,12.2,262.5
2007-05-29 00:00:00,15,11.1,259.375
2007-05-29 00:00:00,16,10.3,256.25
2007-05-29 00:00:00,17,10,234.375
2007-05-29 00:00:00,18,9.7,212.5
2007-05-29 00:00:00,19,9.5,193.75
2007-05-29 00:00:00,20,9.4,187.5
2007-05-29 00:00:00,21,9.4,181.25
2007-05-29 00:00:00,22,9.3,168.75
2007-05-29 00:00:00,23,9.2,156.25
2007-05-29 00:00:00,24,9.2,156.25
2007-05-29 00:00:00,24.3,9.2,3.125
2007-06-11 00:00:00,0,20.4,287.5
2007-06-11 00:00:00,1,20.3,284.375
2007-06-11 00:00:00,2,20,287.5
2007-06-11 00:00:00,3,19.8,287.5
2007-06-11 00:00:00,4,19.7,284.375
2007-06-11 00:00:00,5,19.7,281.25
2007-06-11 00:00:00,6,19.6,278.125
2007-06-11 00:00:00,7,19,265.625
2007-06-11 00:00:00,8,18.7,265.625
2007-06-11 00:00:00,9,18.6,259.375
2007-06-11 00:00:00,9.5,18.4,250
2007-06-11 00:00:00,10,17.9,237.5
2007-06-11 00:00:00,10.5,16.7,240.625
2007-06-11 00:00:00,11,15.9,234.375
2007-06-11 00:00:00,11.5,15.5,231.25
2007-06-11 00:00:00,12,15.3,228.125
2007-06-11 00:00:00,12.5,15.2,228.125
2007-06-11 00:00:00,13,15,221.875
2007-06-11 00:00:00,13.5,14.4,218.75
2007-06-11 00:00:00,14,12.2,200
2007-06-11 00:00:00,15,11.1,193.75
2007-06-11 00:00:00,16,11,187.5
2007-06-11 00:00:00,17,10.5,175
2007-06-11 00:00:00,18,10.2,165.625
2007-06-11 00:00:00,19,9.9,137.5
2007-06-11 00:00:00,20,9.6,115.625
2007-06-11 00:00:00,21,9.6,112.5
2007-06-11 00:00:00,22,9.5,103.125
2007-06-11 00:00:00,23,9.5,96.875
2007-06-11 00:00:00,24,9.5,84.375
2007-06-11 00:00:00,25,9.4,3.125
2007-06-25 00:00:00,0,23.5,331.25
2007-06-25 00:00:00,1,23.3,328.125
2007-06-25 00:00:00,2,23.1,318.75
2007-06-25 00:00:00,3,22.8,312.5
2007-06-25 00:00:00,4,22.4,296.875
2007-06-25 00:00:00,5,22.1,265.625
2007-06-25 00:00:00,6,21.8,268.75
2007-06-25 00:00:00,6.5,21.5,259.375
2007-06-25 00:00:00,7,21.1,237.5
2007-06-25 00:00:00,7.5,20.5,221.875
2007-06-25 00:00:00,8,19.2,218.75
2007-06-25 00:00:00,9,18.5,209.375
2007-06-25 00:00:00,9.5,18.3,209.375
2007-06-25 00:00:00,10,18,206.25
2007-06-25 00:00:00,10.5,17.8,203.125
2007-06-25 00:00:00,11,17.5,200
2007-06-25 00:00:00,11.5,16.9,178.125
2007-06-25 00:00:00,12,15.8,168.75
2007-06-25 00:00:00,12.5,14.7,156.25
2007-06-25 00:00:00,13,13.8,156.25
2007-06-25 00:00:00,13.5,13,143.75
2007-06-25 00:00:00,14,12.6,140.625
2007-06-25 00:00:00,14.5,12.2,134.375
2007-06-25 00:00:00,15,11.6,131.25
2007-06-25 00:00:00,16,11,121.875
2007-06-25 00:00:00,17,10.8,121.875
2007-06-25 00:00:00,18,10.6,100
2007-06-25 00:00:00,19,10.2,87.5
2007-06-25 00:00:00,20,10,34.375
2007-06-25 00:00:00,21,9.9,31.25
2007-06-25 00:00:00,22,9.7,25
2007-06-25 00:00:00,23,9.7,15.625
2007-06-25 00:00:00,24,9.7,12.5
2007-06-25 00:00:00,24.3,9.9,15.625
2007-07-09 00:00:00,0,26,309.375
2007-07-09 00:00:00,1,26,309.375
2007-07-09 00:00:00,2,26,312.5
2007-07-09 00:00:00,3,25.5,321.875
2007-07-09 00:00:00,4,25.1,303.125
2007-07-09 00:00:00,5,24.8,296.875
2007-07-09 00:00:00,6,24.7,293.75
2007-07-09 00:00:00,6.5,24.6,293.75
2007-07-09 00:00:00,7,24.3,265.625
2007-07-09 00:00:00,7.5,22.1,193.75
2007-07-09 00:00:00,8,21.6,168.75
2007-07-09 00:00:00,8.5,20,125
2007-07-09 00:00:00,9,19.5,121.875
2007-07-09 00:00:00,9.5,19.4,125
2007-07-09 00:00:00,10,18.3,103.125
2007-07-09 00:00:00,10.5,16.9,84.375
2007-07-09 00:00:00,11,16.7,81.25
2007-07-09 00:00:00,11.5,16.4,81.25
2007-07-09 00:00:00,12,15.9,81.25
2007-07-09 00:00:00,12.5,15.4,78.125
2007-07-09 00:00:00,13,14.9,71.875
2007-07-09 00:00:00,13.5,14.5,65.625
2007-07-09 00:00:00,14,13.6,71.875
2007-07-09 00:00:00,15,12.6,62.5
2007-07-09 00:00:00,16,11.6,56.25
2007-07-09 00:00:00,17,11.1,21.875
2007-07-09 00:00:00,18,10.7,18.75
2007-07-09 00:00:00,19,10.4,9.375
2007-07-09 00:00:00,20,10.2,9.375
2007-07-09 00:00:00,21,10,9.375
2007-07-09 00:00:00,22,9.9,12.5
2007-07-09 00:00:00,23,9.8,12.5
2007-07-09 00:00:00,24,9.8,15.625
2007-07-23 00:00:00,0,23.8,306.25
2007-07-23 00:00:00,1,23.8,303.125
2007-07-23 00:00:00,2,23.7,303.125
2007-07-23 00:00:00,3,23.6,309.375
2007-07-23 00:00:00,4,23.6,303.125
2007-07-23 00:00:00,5,23.6,293.75
2007-07-23 00:00:00,6,23.5,290.625
2007-07-23 00:00:00,7,23.4,271.875
2007-07-23 00:00:00,8,22.8,181.25
2007-07-23 00:00:00,9,22.1,137.5
2007-07-23 00:00:00,9.5,21.8,131.25
2007-07-23 00:00:00,10,21.3,106.25
2007-07-23 00:00:00,10.5,19.7,62.5
2007-07-23 00:00:00,11,17.5,3.125
2007-07-23 00:00:00,11.5,15.4,3.125
2007-07-23 00:00:00,12,14.1,3.125
2007-07-23 00:00:00,13,13.3,6.25
2007-07-23 00:00:00,14,12.8,6.25
2007-07-23 00:00:00,15,12,6.25
2007-07-23 00:00:00,16,11.7,6.25
2007-07-23 00:00:00,17,11.2,6.25
2007-07-23 00:00:00,18,11,6.25
2007-07-23 00:00:00,19,10.7,6.25
2007-07-23 00:00:00,20,10.4,6.25
2007-07-23 00:00:00,21,10.2,6.25
2007-07-23 00:00:00,22,10.1,6.25
2007-07-23 00:00:00,23,10.1,9.375
2007-07-23 00:00:00,24,10,6.25
2007-07-23 00:00:00,24.1,10.4,6.25
2007-08-06 00:00:00,0,25.2,246.875
2007-08-06 00:00:00,1,25.2,246.875
2007-08-06 00:00:00,2,25.2,246.875
2007-08-06 00:00:00,3,25.2,243.75
2007-08-06 00:00:00,4,25.2,246.875
2007-08-06 00:00:00,5,25.1,237.5
2007-08-06 00:00:00,6,24.6,190.625
2007-08-06 00:00:00,7,24.5,181.25
2007-08-06 00:00:00,8,24.4,168.75
2007-08-06 00:00:00,9,23.4,71.875
2007-08-06 00:00:00,9.5,22.5,18.75
2007-08-06 00:00:00,10,20.8,3.125
2007-08-06 00:00:00,10.5,18.6,3.125
2007-08-06 00:00:00,11,17.3,3.125
2007-08-06 00:00:00,11.5,16,6.25
2007-08-06 00:00:00,12,15.1,6.25
2007-08-06 00:00:00,13,13.7,6.25
2007-08-06 00:00:00,14,12.8,6.25
2007-08-06 00:00:00,15,12.1,6.25
2007-08-06 00:00:00,16,11.6,6.25
2007-08-06 00:00:00,17,11.2,6.25
2007-08-06 00:00:00,18,10.9,6.25
2007-08-06 00:00:00,19,10.6,6.25
2007-08-06 00:00:00,20,10.4,9.375
2007-08-06 00:00:00,21,10.3,9.375
2007-08-06 00:00:00,22,10.3,9.375
2007-08-06 00:00:00,23,10.3,12.5
2007-08-06 00:00:00,24,10.4,12.5
2007-08-20 00:00:00,0,22.8,212.5
2007-08-20 00:00:00,1,22.8,209.375
2007-08-20 00:00:00,2,22.8,209.375
2007-08-20 00:00:00,3,22.8,212.5
2007-08-20 00:00:00,4,22.8,209.375
2007-08-20 00:00:00,5,22.8,209.375
2007-08-20 00:00:00,6,22.8,206.25
2007-08-20 00:00:00,7,22.8,203.125
2007-08-20 00:00:00,8,22.8,203.125
2007-08-20 00:00:00,9,22.7,196.875
2007-08-20 00:00:00,10,22.7,193.75
2007-08-20 00:00:00,10.5,22.4,175
2007-08-20 00:00:00,11,19.4,46.875
2007-08-20 00:00:00,11.5,19,34.375
2007-08-20 00:00:00,12,17.6,6.25
2007-08-20 00:00:00,12.5,16.5,6.25
2007-08-20 00:00:00,13,15.5,6.25
2007-08-20 00:00:00,13.5,14.8,6.25
2007-08-20 00:00:00,14,13.9,6.25
2007-08-20 00:00:00,15,12.8,6.25
2007-08-20 00:00:00,16,12.3,6.25
2007-08-20 00:00:00,17,12,6.25
2007-08-20 00:00:00,18,11.5,9.375
2007-08-20 00:00:00,19,11.1,9.375
2007-08-20 00:00:00,20,11,9.375
2007-08-20 00:00:00,21,10.8,12.5
2007-08-20 00:00:00,22,10.7,12.5
2007-08-20 00:00:00,23,10.7,15.625
2007-08-20 00:00:00,24,10.7,15.625
2007-08-20 00:00:00,24.4,10.8,21.875
2007-09-04 00:00:00,0,24,300
2007-09-04 00:00:00,1,24,300
2007-09-04 00:00:00,2,23.9,300
2007-09-04 00:00:00,3,23.5,296.875
2007-09-04 00:00:00,4,23.4,281.25
2007-09-04 00:00:00,5,23.3,275
2007-09-04 00:00:00,6,23.2,271.875
2007-09-04 00:00:00,7,23.2,268.75
2007-09-04 00:00:00,8,22.8,225
2007-09-04 00:00:00,9,22.3,146.875
2007-09-04 00:00:00,10,21.6,81.25
2007-09-04 00:00:00,11,20.5,15.625
2007-09-04 00:00:00,12,19.4,9.375
2007-09-04 00:00:00,13,17.1,9.375
2007-09-04 00:00:00,14,15.9,9.375
2007-09-04 00:00:00,15,13.6,9.375
2007-09-04 00:00:00,16,12.5,9.375
2007-09-04 00:00:00,17,11.8,9.375
2007-09-04 00:00:00,18,11.2,9.375
2007-09-04 00:00:00,19,11,9.375
2007-09-04 00:00:00,20,10.8,9.375
2007-09-04 00:00:00,21,10.7,9.375
2007-09-04 00:00:00,22,10.6,6.25
2007-09-04 00:00:00,23,10.6,6.25
2007-09-04 00:00:00,24,10.5,3.125
2007-09-04 00:00:00,24.9,10.5,3.125
2007-10-01 00:00:00,0,19.4,250
2007-10-01 00:00:00,1,19.4,250
2007-10-01 00:00:00,2,19.4,250
2007-10-01 00:00:00,3,19.4,250
2007-10-01 00:00:00,4,19.4,250
2007-10-01 00:00:00,5,19.4,246.875
2007-10-01 00:00:00,6,19.4,246.875
2007-10-01 00:00:00,7,19.4,250
2007-10-01 00:00:00,8,19.4,250
2007-10-01 00:00:00,9,19.4,250
2007-10-01 00:00:00,10,19.3,246.875
2007-10-01 00:00:00,11,19.3,246.875
2007-10-01 00:00:00,11.5,19.3,246.875
2007-10-01 00:00:00,12,19.3,234.375
2007-10-01 00:00:00,12.5,19.1,209.375
2007-10-01 00:00:00,13,18.4,84.375
2007-10-01 00:00:00,13.5,17.7,3.125
2007-10-01 00:00:00,14,17.1,3.125
2007-10-01 00:00:00,15,15.5,3.125
2007-10-01 00:00:00,16,14.5,3.125
2007-10-01 00:00:00,17,13.8,3.125
2007-10-01 00:00:00,18,12.8,3.125
2007-10-01 00:00:00,19,12.1,3.125
2007-10-01 00:00:00,20,11.9,3.125
2007-10-01 00:00:00,21,11.8,3.125
2007-10-01 00:00:00,22,11.7,3.125
2007-10-01 00:00:00,23,11.6,3.125
2007-10-01 00:00:00,24,11.6,3.125
2007-10-01 00:00:00,24.5,11.6,3.125
2007-10-29 00:00:00,0,14.3,234.375
2007-10-29 00:00:00,1,14.3,231.25
2007-10-29 00:00:00,2,14.3,234.375
2007-10-29 00:00:00,3,14.3,234.375
2007-10-29 00:00:00,4,14.3,234.375
2007-10-29 00:00:00,5,14.3,234.375
2007-10-29 00:00:00,6,14.3,231.25
2007-10-29 00:00:00,7,14.3,234.375
2007-10-29 00:00:00,8,14.3,234.375
2007-10-29 00:00:00,9,14.3,234.375
2007-10-29 00:00:00,10,14.3,234.375
2007-10-29 00:00:00,11,14.3,234.375
2007-10-29 00:00:00,12,14.3,237.5
2007-10-29 00:00:00,13,14.3,234.375
2007-10-29 00:00:00,14,14.3,237.5
2007-10-29 00:00:00,15,14.3,237.5
2007-10-29 00:00:00,16,14.3,237.5
2007-10-29 00:00:00,17,14.3,237.5
2007-10-29 00:00:00,18,14.3,237.5
2007-10-29 00:00:00,19,14.3,237.5
2007-10-29 00:00:00,20,14.3,237.5
2007-10-29 00:00:00,21,14.3,240.625
2007-10-29 00:00:00,22,14.1,231.25
2007-10-29 00:00:00,23,13.2,109.375
2007-10-29 00:00:00,24,11.8,25
2007-11-26 00:00:00,0,7.1,343.75
2007-11-26 00:00:00,1,7.1,346.875
2007-11-26 00:00:00,2,7.1,346.875
2007-11-26 00:00:00,3,7.1,350
2007-11-26 00:00:00,4,7.1,350
2007-11-26 00:00:00,5,7.1,350
2007-11-26 00:00:00,6,7.1,350
2007-11-26 00:00:00,7,7.1,350
2007-11-26 00:00:00,8,7.2,350
2007-11-26 00:00:00,9,7.1,353.125
2007-11-26 00:00:00,10,7.1,353.125
2007-11-26 00:00:00,11,7.1,353.125
2007-11-26 00:00:00,12,7.1,353.125
2007-11-26 00:00:00,13,7.1,353.125
2007-11-26 00:00:00,14,7.1,353.125
2007-11-26 00:00:00,15,7.1,356.25
2007-11-26 00:00:00,16,7.1,356.25
2007-11-26 00:00:00,17,7.1,359.375
2007-11-26 00:00:00,18,7.1,359.375
2007-11-26 00:00:00,19,7.1,359.375
2007-11-26 00:00:00,20,7,359.375
2007-11-26 00:00:00,21,7,362.5
2007-11-26 00:00:00,22,6.9,365.625
2007-11-26 00:00:00,23,6.9,365.625
2007-11-26 00:00:00,24,6.9,312.5
2008-02-13 00:00:00,0,0.1,406.25
2008-02-13 00:00:00,1,0.4,400
2008-02-13 00:00:00,2,0.6,396.875
2008-02-13 00:00:00,3,0.6,396.875
2008-02-13 00:00:00,4,0.6,400
2008-02-13 00:00:00,5,0.6,400
2008-02-13 00:00:00,6,0.6,396.875
2008-02-13 00:00:00,7,0.7,387.5
2008-02-13 00:00:00,8,0.7,384.375
2008-02-13 00:00:00,9,0.8,384.375
2008-02-13 00:00:00,10,0.8,384.375
2008-02-13 00:00:00,11,0.9,381.25
2008-02-13 00:00:00,12,0.9,368.75
2008-02-13 00:00:00,13,1,353.125
2008-02-13 00:00:00,14,1.1,334.375
2008-02-13 00:00:00,15,1.2,306.25
2008-02-13 00:00:00,16,1.3,296.875
2008-02-13 00:00:00,17,1.3,293.75
2008-02-13 00:00:00,18,1.5,275
2008-02-13 00:00:00,19,1.5,253.125
2008-02-13 00:00:00,20,1.7,221.875
2008-02-13 00:00:00,21,1.9,193.75
2008-02-13 00:00:00,22,2.2,87.5
2008-02-13 00:00:00,23,2.5,9.375
