!datetime	Flow_metersCubedPerSecond
2000-01-26 00:00:00	-2.483952
2000-01-27 00:00:00	-2.458459
2000-01-28 00:00:00	-2.431455
2000-01-29 00:00:00	-2.560235
2000-01-30 00:00:00	-2.519359
2000-01-31 00:00:00	-2.476282
2000-02-01 00:00:00	-2.439801
2000-02-02 00:00:00	-2.415412
2000-02-03 00:00:00	-2.403653
2000-02-04 00:00:00	-2.366429
2000-02-05 00:00:00	-2.331331
2000-02-06 00:00:00	-2.308175
2000-02-07 00:00:00	-2.269849
2000-02-08 00:00:00	-2.233498
2000-02-09 00:00:00	-2.114323
2000-02-10 00:00:00	-2.197892
2000-02-11 00:00:00	-2.200648
2000-02-12 00:00:00	-2.729286
2000-02-13 00:00:00	-2.667786
2000-02-14 00:00:00	-2.597062
2000-02-15 00:00:00	-2.494789
2000-02-16 00:00:00	-2.583646
2000-02-17 00:00:00	-2.797819
2000-02-18 00:00:00	-2.895881
2000-02-19 00:00:00	-2.825065
2000-02-20 00:00:00	-2.792764
2000-02-21 00:00:00	-2.641994
2000-02-22 00:00:00	-2.550736
2000-02-23 00:00:00	-3.05542
2000-02-24 00:00:00	-3.570276
2000-02-25 00:00:00	-3.9496
2000-02-26 00:00:00	-4.549549
2000-02-27 00:00:00	-4.716648
2000-02-28 00:00:00	-4.796962
2000-02-29 00:00:00	-4.910179
2000-03-01 00:00:00	-4.99558
2000-03-02 00:00:00	-5.017661
2000-03-03 00:00:00	-5.002048
2000-03-04 00:00:00	-4.960832
2000-03-05 00:00:00	-4.897071
2000-03-06 00:00:00	-4.814759
2000-03-07 00:00:00	-4.739824
2000-03-08 00:00:00	-4.640361
2000-03-09 00:00:00	-4.802509
2000-03-10 00:00:00	-4.811229
2000-03-11 00:00:00	-4.767849
2000-03-12 00:00:00	-4.72073
2000-03-13 00:00:00	-4.7413
2000-03-14 00:00:00	-4.682981
2000-03-15 00:00:00	-4.747472
2000-03-16 00:00:00	-4.715804
2000-03-17 00:00:00	-4.64745
2000-03-18 00:00:00	-4.739748
2000-03-19 00:00:00	-4.999314
2000-03-20 00:00:00	-5.093145
2000-03-21 00:00:00	-5.041717
2000-03-22 00:00:00	-4.938614
2000-03-23 00:00:00	-4.851255
2000-03-24 00:00:00	-4.876854
2000-03-25 00:00:00	-4.725174
2000-03-26 00:00:00	-4.616816
2000-03-27 00:00:00	-4.58059
2000-03-28 00:00:00	-4.566032
2000-03-29 00:00:00	-4.459845
2000-03-30 00:00:00	-4.311323
2000-03-31 00:00:00	-4.120989
2000-04-01 00:00:00	-4.048859
2000-04-02 00:00:00	-3.883514
2000-04-03 00:00:00	-3.793524
2000-04-04 00:00:00	-3.712479
2000-04-05 00:00:00	-3.561375
2000-04-06 00:00:00	-3.411963
2000-04-07 00:00:00	-3.933895
2000-04-08 00:00:00	-3.855166
2000-04-09 00:00:00	-3.732812
2000-04-10 00:00:00	-3.687625
2000-04-11 00:00:00	-3.689836
2000-04-12 00:00:00	-3.562058
2000-04-13 00:00:00	-3.430816
2000-04-14 00:00:00	-3.247435
2000-04-15 00:00:00	-3.145608
2000-04-16 00:00:00	-3.147323
2000-04-17 00:00:00	-3.171595
2000-04-18 00:00:00	-3.046607
2000-04-19 00:00:00	-3.648451
2000-04-20 00:00:00	-4.431319
2000-04-21 00:00:00	-4.766298
2000-04-22 00:00:00	-4.775951
2000-04-23 00:00:00	-5.446584
2000-04-24 00:00:00	-5.50565
2000-04-25 00:00:00	-5.478952
2000-04-26 00:00:00	-5.374528
2000-04-27 00:00:00	-5.26468
2000-04-28 00:00:00	-5.375569
2000-04-29 00:00:00	-5.363645
2000-04-30 00:00:00	-5.342787
2000-05-01 00:00:00	-5.290295
2000-05-02 00:00:00	-5.157366
2000-05-03 00:00:00	-4.991014
2000-05-04 00:00:00	-4.903648
2000-05-05 00:00:00	-4.727684
2000-05-06 00:00:00	-4.620087
2000-05-07 00:00:00	-4.45327
2000-05-08 00:00:00	-4.518255
2000-05-09 00:00:00	-4.989815
2000-05-10 00:00:00	-4.870627
2000-05-11 00:00:00	-4.98814
2000-05-12 00:00:00	-5.190799
2000-05-13 00:00:00	-5.156168
2000-05-14 00:00:00	-4.99071
2000-05-15 00:00:00	-4.792654
2000-05-16 00:00:00	-4.781366
2000-05-17 00:00:00	-5.326978
2000-05-18 00:00:00	-9.292192
2000-05-19 00:00:00	-11.078207
2000-05-20 00:00:00	-11.929277
2000-05-21 00:00:00	-12.656419
2000-05-22 00:00:00	-13.059237
2000-05-23 00:00:00	-13.294383
2000-05-24 00:00:00	-13.405875
2000-05-25 00:00:00	-13.42203
2000-05-26 00:00:00	-13.894596
2000-05-27 00:00:00	-15.291133
2000-05-28 00:00:00	-16.22631
2000-05-29 00:00:00	-16.19947
2000-05-30 00:00:00	-16.450194
2000-05-31 00:00:00	-19.650232
2000-06-01 00:00:00	-27.933652
2000-06-02 00:00:00	-35.311979
2000-06-03 00:00:00	-39.418611
2000-06-04 00:00:00	-43.91952
2000-06-05 00:00:00	-47.9791
2000-06-06 00:00:00	-49.435608
2000-06-07 00:00:00	-49.966407
2000-06-08 00:00:00	-49.463577
2000-06-09 00:00:00	-48.126992
2000-06-10 00:00:00	-46.331033
2000-06-11 00:00:00	-44.773739
2000-06-12 00:00:00	-44.504406
2000-06-13 00:00:00	-46.407759
2000-06-14 00:00:00	-49.055318
2000-06-15 00:00:00	-48.180425
2000-06-16 00:00:00	-47.43037
2000-06-17 00:00:00	-45.890698
2000-06-18 00:00:00	-43.923964
2000-06-19 00:00:00	-41.979337
2000-06-20 00:00:00	-42.221025
2000-06-21 00:00:00	-40.336284
2000-06-22 00:00:00	-38.27665
2000-06-23 00:00:00	-36.40781
2000-06-24 00:00:00	-35.706064
2000-06-25 00:00:00	-34.386291
2000-06-26 00:00:00	-32.877118
2000-06-27 00:00:00	-31.099235
2000-06-28 00:00:00	-30.207322
2000-06-29 00:00:00	-28.718074
2000-06-30 00:00:00	-27.121625
2000-07-01 00:00:00	-25.570301
2000-07-02 00:00:00	-25.255535
2000-07-03 00:00:00	-25.470301
2000-07-04 00:00:00	-24.384793
2000-07-05 00:00:00	-23.284267
2000-07-06 00:00:00	-22.14125
2000-07-07 00:00:00	-21.088661
2000-07-08 00:00:00	-20.055314
2000-07-09 00:00:00	-20.046105
2000-07-10 00:00:00	-21.430077
2000-07-11 00:00:00	-20.684776
2000-07-12 00:00:00	-19.862374
2000-07-13 00:00:00	-18.97646
2000-07-14 00:00:00	-18.105949
2000-07-15 00:00:00	-17.277591
2000-07-16 00:00:00	-16.456772
2000-07-17 00:00:00	-15.648568
2000-07-18 00:00:00	-15.081887
2000-07-19 00:00:00	-14.596644
2000-07-20 00:00:00	-13.974907
2000-07-21 00:00:00	-13.361473
2000-07-22 00:00:00	-12.739754
2000-07-23 00:00:00	-12.145453
2000-07-24 00:00:00	-11.501103
2000-07-25 00:00:00	-11.06576
2000-07-26 00:00:00	-10.635506
2000-07-27 00:00:00	-10.130511
2000-07-28 00:00:00	-9.828123
2000-07-29 00:00:00	-9.561484
2000-07-30 00:00:00	-9.328014
2000-07-31 00:00:00	-8.97256
2000-08-01 00:00:00	-9.058433
2000-08-02 00:00:00	-8.774785
2000-08-03 00:00:00	-8.330199
2000-08-04 00:00:00	-7.879263
2000-08-05 00:00:00	-8.98865
2000-08-06 00:00:00	-9.549067
2000-08-07 00:00:00	-9.175795
2000-08-08 00:00:00	-8.786736
2000-08-09 00:00:00	-8.398919
2000-08-10 00:00:00	-8.042968
2000-08-11 00:00:00	-7.69063
2000-08-12 00:00:00	-7.396026
2000-08-13 00:00:00	-7.358678
2000-08-14 00:00:00	-7.051459
2000-08-15 00:00:00	-6.702244
2000-08-16 00:00:00	-6.612862
2000-08-17 00:00:00	-7.382971
2000-08-18 00:00:00	-7.243958
2000-08-19 00:00:00	-7.054688
2000-08-20 00:00:00	-6.819409
2000-08-21 00:00:00	-6.604154
2000-08-22 00:00:00	-6.419494
2000-08-23 00:00:00	-6.249556
2000-08-24 00:00:00	-6.003035
2000-08-25 00:00:00	-5.74294
2000-08-26 00:00:00	-6.167623
2000-08-27 00:00:00	-6.053394
2000-08-28 00:00:00	-5.852322
2000-08-29 00:00:00	-5.612649
2000-08-30 00:00:00	-5.387293
2000-08-31 00:00:00	-5.13352
2000-09-01 00:00:00	-4.924772
2000-09-02 00:00:00	-4.72384
2000-09-03 00:00:00	-5.031625
2000-09-04 00:00:00	-4.90495
2000-09-05 00:00:00	-4.739345
2000-09-06 00:00:00	-4.539647
2000-09-07 00:00:00	-4.348572
2000-09-08 00:00:00	-4.207359
2000-09-09 00:00:00	-3.99396
2000-09-10 00:00:00	-4.037362
2000-09-11 00:00:00	-5.138957
2000-09-12 00:00:00	-5.388267
2000-09-13 00:00:00	-5.324391
2000-09-14 00:00:00	-5.520532
2000-09-15 00:00:00	-5.440578
2000-09-16 00:00:00	-5.344551
2000-09-17 00:00:00	-5.181298
2000-09-18 00:00:00	-5.047038
2000-09-19 00:00:00	-4.998163
2000-09-20 00:00:00	-5.23538
2000-09-21 00:00:00	-5.141254
2000-09-22 00:00:00	-6.012344
2000-09-23 00:00:00	-6.419267
2000-09-24 00:00:00	-6.421163
2000-09-25 00:00:00	-6.342434
2000-09-26 00:00:00	-6.24097
2000-09-27 00:00:00	-6.147805
2000-09-28 00:00:00	-6.051376
2000-09-29 00:00:00	-5.898701
2000-09-30 00:00:00	-5.767007
2000-10-01 00:00:00	-5.592623
2000-10-02 00:00:00	-5.426725
2000-10-03 00:00:00	-5.447857
2000-10-04 00:00:00	-5.447297
2000-10-05 00:00:00	-5.503592
2000-10-06 00:00:00	-5.518977
2000-10-07 00:00:00	-5.425551
2000-10-08 00:00:00	-5.328972
2000-10-09 00:00:00	-5.182135
2000-10-10 00:00:00	-5.015471
2000-10-11 00:00:00	-4.840187
2000-10-12 00:00:00	-4.663583
2000-10-13 00:00:00	-4.485674
2000-10-14 00:00:00	-4.30484
2000-10-15 00:00:00	-4.199759
2000-10-16 00:00:00	-4.058549
2000-10-17 00:00:00	-4.00432
2000-10-18 00:00:00	-3.842579
2000-10-19 00:00:00	-3.671091
2000-10-20 00:00:00	-3.504398
2000-10-21 00:00:00	-3.371289
2000-10-22 00:00:00	-3.236613
2000-10-23 00:00:00	-3.362592
2000-10-24 00:00:00	-3.315316
2000-10-25 00:00:00	-3.207599
2000-10-26 00:00:00	-3.096755
2000-10-27 00:00:00	-2.982039
2000-10-28 00:00:00	-2.893745
2000-10-29 00:00:00	-2.799905
2000-10-30 00:00:00	-2.695561
2000-10-31 00:00:00	-2.600348
2000-11-01 00:00:00	-2.499771
2000-11-02 00:00:00	-2.398094
2000-11-03 00:00:00	-2.313488
2000-11-04 00:00:00	-2.241191
2000-11-05 00:00:00	-2.141506
2000-11-06 00:00:00	-2.465565
2000-11-07 00:00:00	-2.84228
2000-11-08 00:00:00	-2.872397
2000-11-09 00:00:00	-3.119949
2000-11-10 00:00:00	-3.096383
2000-11-11 00:00:00	-3.074362
2000-11-12 00:00:00	-3.100561
2000-11-13 00:00:00	-3.087035
2000-11-14 00:00:00	-3.092815
2000-11-15 00:00:00	-3.055797
2000-11-16 00:00:00	-3.232911
2000-11-17 00:00:00	-3.244128
2000-11-18 00:00:00	-3.24332
2000-11-19 00:00:00	-3.242545
2000-11-20 00:00:00	-3.225734
2000-11-21 00:00:00	-3.200818
2000-11-22 00:00:00	-3.181302
2000-11-23 00:00:00	-3.151231
2000-11-24 00:00:00	-3.106783
2000-11-25 00:00:00	-3.085624
2000-11-26 00:00:00	-3.066625
2000-11-27 00:00:00	-3.028582
2000-11-28 00:00:00	-3.083753
2000-11-29 00:00:00	-3.11168
2000-11-30 00:00:00	-3.136585
2000-12-01 00:00:00	-3.134816
2000-12-02 00:00:00	-3.092443
2000-12-03 00:00:00	-3.057682
2000-12-04 00:00:00	-3.039442
2000-12-05 00:00:00	-3.013929
2000-12-06 00:00:00	-3.027323
2000-12-07 00:00:00	-3.04517
2000-12-08 00:00:00	-3.003705
2000-12-09 00:00:00	-3.083135
2000-12-10 00:00:00	-3.149643
2000-12-11 00:00:00	-3.402101
2000-12-12 00:00:00	-3.231633
2000-12-13 00:00:00	-3.277461
2000-12-14 00:00:00	-3.200509
2000-12-15 00:00:00	-3.260429
2000-12-16 00:00:00	-3.198831
2000-12-17 00:00:00	-3.156572
2000-12-18 00:00:00	-3.51403
2000-12-19 00:00:00	-3.314602
2000-12-20 00:00:00	-3.588819
2000-12-21 00:00:00	-3.431652
2000-12-22 00:00:00	-3.387793
2000-12-23 00:00:00	-3.415933
2000-12-24 00:00:00	-3.330469
2000-12-25 00:00:00	-3.269741
2000-12-26 00:00:00	-3.214265
2000-12-27 00:00:00	-3.162144
2000-12-28 00:00:00	-3.405685
2000-12-29 00:00:00	-3.330555
2000-12-30 00:00:00	-3.252715
2000-12-31 00:00:00	-3.192276
2001-01-01 00:00:00	-3.130607
2001-01-02 00:00:00	-3.075693
2001-01-03 00:00:00	-3.021865
2001-01-04 00:00:00	-2.972917
2001-01-05 00:00:00	-2.91257
2001-01-06 00:00:00	-2.864515
2001-01-07 00:00:00	-2.817655
2001-01-08 00:00:00	-2.779301
2001-01-09 00:00:00	-2.738615
2001-01-10 00:00:00	-2.697333
2001-01-11 00:00:00	-2.65728
2001-01-12 00:00:00	-2.615974
2001-01-13 00:00:00	-2.633346
2001-01-14 00:00:00	-2.721801
2001-01-15 00:00:00	-2.712125
2001-01-16 00:00:00	-2.67292
2001-01-17 00:00:00	-2.644046
2001-01-18 00:00:00	-2.610766
2001-01-19 00:00:00	-2.583357
2001-01-20 00:00:00	-2.556824
2001-01-21 00:00:00	-2.53227
2001-01-22 00:00:00	-2.50658
2001-01-23 00:00:00	-2.476269
2001-01-24 00:00:00	-2.451675
2001-01-25 00:00:00	-2.428668
2001-01-26 00:00:00	-2.478717
2001-01-27 00:00:00	-2.431033
2001-01-28 00:00:00	-2.421868
2001-01-29 00:00:00	-2.694655
2001-01-30 00:00:00	-3.215044
2001-01-31 00:00:00	-3.285676
2001-02-01 00:00:00	-3.32786
2001-02-02 00:00:00	-3.373442
2001-02-03 00:00:00	-3.482908
2001-02-04 00:00:00	-3.53861
2001-02-05 00:00:00	-3.512554
2001-02-06 00:00:00	-3.498054
2001-02-07 00:00:00	-3.682453
2001-02-08 00:00:00	-4.346415
2001-02-09 00:00:00	-5.41951
2001-02-10 00:00:00	-5.410683
2001-02-11 00:00:00	-5.428611
2001-02-12 00:00:00	-5.425414
2001-02-13 00:00:00	-5.430331
2001-02-14 00:00:00	-5.597266
2001-02-15 00:00:00	-5.56483
2001-02-16 00:00:00	-5.537975
2001-02-17 00:00:00	-5.518256
2001-02-18 00:00:00	-5.492252
2001-02-19 00:00:00	-5.443299
2001-02-20 00:00:00	-5.403265
2001-02-21 00:00:00	-5.393967
2001-02-22 00:00:00	-5.362692
2001-02-23 00:00:00	-5.346989
2001-02-24 00:00:00	-5.477107
2001-02-25 00:00:00	-5.830113
2001-02-26 00:00:00	-5.944402
2001-02-27 00:00:00	-5.945665
2001-02-28 00:00:00	-5.941055
2001-03-01 00:00:00	-5.844472
2001-03-02 00:00:00	-5.832803
2001-03-03 00:00:00	-5.888516
2001-03-04 00:00:00	-6.587726
2001-03-05 00:00:00	-6.877374
2001-03-06 00:00:00	-7.083936
2001-03-07 00:00:00	-7.233764
2001-03-08 00:00:00	-7.372975
2001-03-09 00:00:00	-7.412938
2001-03-10 00:00:00	-7.49639
2001-03-11 00:00:00	-7.602403
2001-03-12 00:00:00	-7.671187
2001-03-13 00:00:00	-7.91057
2001-03-14 00:00:00	-7.912672
2001-03-15 00:00:00	-8.726332
2001-03-16 00:00:00	-9.427732
2001-03-17 00:00:00	-9.817447
2001-03-18 00:00:00	-10.029246
2001-03-19 00:00:00	-10.133102
2001-03-20 00:00:00	-10.119721
2001-03-21 00:00:00	-10.100168
2001-03-22 00:00:00	-10.022216
2001-03-23 00:00:00	-9.972311
2001-03-24 00:00:00	-9.974116
2001-03-25 00:00:00	-9.958893
2001-03-26 00:00:00	-9.919636
2001-03-27 00:00:00	-9.807024
2001-03-28 00:00:00	-9.668799
2001-03-29 00:00:00	-9.648335
2001-03-30 00:00:00	-9.538087
2001-03-31 00:00:00	-9.544146
2001-04-01 00:00:00	-9.460466
2001-04-02 00:00:00	-9.320126
2001-04-03 00:00:00	-9.102333
2001-04-04 00:00:00	-8.857005
2001-04-05 00:00:00	-9.034038
2001-04-06 00:00:00	-9.182785
2001-04-07 00:00:00	-9.01708
2001-04-08 00:00:00	-9.104515
2001-04-09 00:00:00	-10.231247
2001-04-10 00:00:00	-10.348619
2001-04-11 00:00:00	-11.066205
2001-04-12 00:00:00	-11.473963
2001-04-13 00:00:00	-11.479129
2001-04-14 00:00:00	-11.408018
2001-04-15 00:00:00	-11.574953
2001-04-16 00:00:00	-11.682507
2001-04-17 00:00:00	-11.562623
2001-04-18 00:00:00	-11.369461
2001-04-19 00:00:00	-11.245767
2001-04-20 00:00:00	-11.964539
2001-04-21 00:00:00	-12.258668
2001-04-22 00:00:00	-12.368112
2001-04-23 00:00:00	-12.196359
2001-04-24 00:00:00	-11.985999
2001-04-25 00:00:00	-11.828812
2001-04-26 00:00:00	-11.527501
2001-04-27 00:00:00	-11.237254
2001-04-28 00:00:00	-10.968828
2001-04-29 00:00:00	-10.58245
2001-04-30 00:00:00	-10.234778
2001-05-01 00:00:00	-10.094654
2001-05-02 00:00:00	-9.768832
2001-05-03 00:00:00	-10.333812
2001-05-04 00:00:00	-10.799322
2001-05-05 00:00:00	-10.90582
2001-05-06 00:00:00	-10.875754
2001-05-07 00:00:00	-11.283926
2001-05-08 00:00:00	-11.040484
2001-05-09 00:00:00	-10.789058
2001-05-10 00:00:00	-11.160734
2001-05-11 00:00:00	-11.865966
2001-05-12 00:00:00	-11.764728
2001-05-13 00:00:00	-11.523081
2001-05-14 00:00:00	-11.373385
2001-05-15 00:00:00	-11.013522
2001-05-16 00:00:00	-10.608437
2001-05-17 00:00:00	-10.199326
2001-05-18 00:00:00	-9.831605
2001-05-19 00:00:00	-9.429603
2001-05-20 00:00:00	-9.426933
2001-05-21 00:00:00	-11.396855
2001-05-22 00:00:00	-11.627798
2001-05-23 00:00:00	-12.150044
2001-05-24 00:00:00	-12.167504
2001-05-25 00:00:00	-12.228177
2001-05-26 00:00:00	-12.204558
2001-05-27 00:00:00	-11.988398
2001-05-28 00:00:00	-11.635091
2001-05-29 00:00:00	-11.302785
2001-05-30 00:00:00	-10.935652
2001-05-31 00:00:00	-11.094768
2001-06-01 00:00:00	-11.711204
2001-06-02 00:00:00	-12.214601
2001-06-03 00:00:00	-12.090147
2001-06-04 00:00:00	-12.015019
2001-06-05 00:00:00	-13.073783
2001-06-06 00:00:00	-13.103777
2001-06-07 00:00:00	-12.885119
2001-06-08 00:00:00	-12.562048
2001-06-09 00:00:00	-12.175998
2001-06-10 00:00:00	-11.91341
2001-06-11 00:00:00	-12.125091
2001-06-12 00:00:00	-14.710748
2001-06-13 00:00:00	-14.953571
2001-06-14 00:00:00	-16.721502
2001-06-15 00:00:00	-19.056287
2001-06-16 00:00:00	-19.407
2001-06-17 00:00:00	-19.525783
2001-06-18 00:00:00	-20.865944
2001-06-19 00:00:00	-21.207591
2001-06-20 00:00:00	-21.232316
2001-06-21 00:00:00	-21.468037
2001-06-22 00:00:00	-21.599131
2001-06-23 00:00:00	-21.283337
2001-06-24 00:00:00	-20.840235
2001-06-25 00:00:00	-20.311498
2001-06-26 00:00:00	-19.68724
2001-06-27 00:00:00	-19.005853
2001-06-28 00:00:00	-18.313167
2001-06-29 00:00:00	-17.588271
2001-06-30 00:00:00	-16.889026
2001-07-01 00:00:00	-16.21185
2001-07-02 00:00:00	-15.546048
2001-07-03 00:00:00	-14.883049
2001-07-04 00:00:00	-14.095495
2001-07-05 00:00:00	-13.383845
2001-07-06 00:00:00	-12.726382
2001-07-07 00:00:00	-12.162428
2001-07-08 00:00:00	-11.458582
2001-07-09 00:00:00	-10.770697
2001-07-10 00:00:00	-10.137244
2001-07-11 00:00:00	-9.589476
2001-07-12 00:00:00	-9.085504
2001-07-13 00:00:00	-8.543458
2001-07-14 00:00:00	-8.010543
2001-07-15 00:00:00	-7.509964
2001-07-16 00:00:00	-7.048333
2001-07-17 00:00:00	-7.418651
2001-07-18 00:00:00	-7.41824
2001-07-19 00:00:00	-7.15357
2001-07-20 00:00:00	-6.936169
2001-07-21 00:00:00	-6.609535
2001-07-22 00:00:00	-6.36345
2001-07-23 00:00:00	-6.062774
2001-07-24 00:00:00	-5.806434
2001-07-25 00:00:00	-5.677446
2001-07-26 00:00:00	-5.41264
2001-07-27 00:00:00	-5.143933
2001-07-28 00:00:00	-4.949011
2001-07-29 00:00:00	-4.642369
2001-07-30 00:00:00	-4.3126
2001-07-31 00:00:00	-3.990984
2001-08-01 00:00:00	-4.889464
2001-08-02 00:00:00	-9.280812
2001-08-03 00:00:00	-9.523896
2001-08-04 00:00:00	-9.561918
2001-08-05 00:00:00	-9.560717
2001-08-06 00:00:00	-9.422155
2001-08-07 00:00:00	-9.228362
2001-08-08 00:00:00	-9.025929
2001-08-09 00:00:00	-8.883431
2001-08-10 00:00:00	-8.73295
2001-08-11 00:00:00	-8.587184
2001-08-12 00:00:00	-8.471004
2001-08-13 00:00:00	-8.512751
2001-08-14 00:00:00	-8.274155
2001-08-15 00:00:00	-8.504326
2001-08-16 00:00:00	-8.691065
2001-08-17 00:00:00	-8.42525
2001-08-18 00:00:00	-8.356527
2001-08-19 00:00:00	-8.211284
2001-08-20 00:00:00	-7.848421
2001-08-21 00:00:00	-7.699588
2001-08-22 00:00:00	-7.649559
2001-08-23 00:00:00	-7.3762
2001-08-24 00:00:00	-7.210283
2001-08-25 00:00:00	-9.07041
2001-08-26 00:00:00	-9.567551
2001-08-27 00:00:00	-9.537602
2001-08-28 00:00:00	-9.388754
2001-08-29 00:00:00	-9.261747
2001-08-30 00:00:00	-9.044757
2001-08-31 00:00:00	-8.802385
2001-09-01 00:00:00	-8.562503
2001-09-02 00:00:00	-8.24085
2001-09-03 00:00:00	-7.990793
2001-09-04 00:00:00	-7.711334
2001-09-05 00:00:00	-7.412089
2001-09-06 00:00:00	-7.217488
2001-09-07 00:00:00	-7.898909
2001-09-08 00:00:00	-9.002273
2001-09-09 00:00:00	-9.595478
2001-09-10 00:00:00	-9.769949
2001-09-11 00:00:00	-9.646167
2001-09-12 00:00:00	-9.500381
2001-09-13 00:00:00	-9.535789
2001-09-14 00:00:00	-9.390928
2001-09-15 00:00:00	-9.252249
2001-09-16 00:00:00	-9.194365
2001-09-17 00:00:00	-9.836603
2001-09-18 00:00:00	-10.055603
2001-09-19 00:00:00	-11.055235
2001-09-20 00:00:00	-11.354267
2001-09-21 00:00:00	-11.660956
2001-09-22 00:00:00	-11.703364
2001-09-23 00:00:00	-14.173387
2001-09-24 00:00:00	-14.859746
2001-09-25 00:00:00	-15.151948
2001-09-26 00:00:00	-15.307127
2001-09-27 00:00:00	-15.335505
2001-09-28 00:00:00	-15.291549
2001-09-29 00:00:00	-15.204228
2001-09-30 00:00:00	-15.0484
2001-10-01 00:00:00	-14.822534
2001-10-02 00:00:00	-14.526764
2001-10-03 00:00:00	-14.248014
2001-10-04 00:00:00	-14.053867
2001-10-05 00:00:00	-13.784524
2001-10-06 00:00:00	-13.502029
2001-10-07 00:00:00	-13.146882
2001-10-08 00:00:00	-12.805277
2001-10-09 00:00:00	-12.512966
2001-10-10 00:00:00	-12.651932
2001-10-11 00:00:00	-12.266419
2001-10-12 00:00:00	-11.863367
2001-10-13 00:00:00	-11.85198
2001-10-14 00:00:00	-11.611873
2001-10-15 00:00:00	-11.210395
2001-10-16 00:00:00	-10.869862
2001-10-17 00:00:00	-10.499346
2001-10-18 00:00:00	-10.134565
2001-10-19 00:00:00	-9.788279
2001-10-20 00:00:00	-9.455507
2001-10-21 00:00:00	-9.132949
2001-10-22 00:00:00	-10.236589
2001-10-23 00:00:00	-11.457498
2001-10-24 00:00:00	-11.78235
2001-10-25 00:00:00	-11.819913
2001-10-26 00:00:00	-11.65159
2001-10-27 00:00:00	-11.446421
2001-10-28 00:00:00	-11.167994
2001-10-29 00:00:00	-10.904388
2001-10-30 00:00:00	-10.695533
2001-10-31 00:00:00	-10.410684
2001-11-01 00:00:00	-10.155123
2001-11-02 00:00:00	-9.831433
2001-11-03 00:00:00	-9.536175
2001-11-04 00:00:00	-9.256083
2001-11-05 00:00:00	-9.001803
2001-11-06 00:00:00	-8.753942
2001-11-07 00:00:00	-8.55324
2001-11-08 00:00:00	-8.342126
2001-11-09 00:00:00	-8.12328
2001-11-10 00:00:00	-7.905114
2001-11-11 00:00:00	-7.703114
2001-11-12 00:00:00	-7.519132
2001-11-13 00:00:00	-7.737584
2001-11-14 00:00:00	-7.784005
2001-11-15 00:00:00	-7.578257
2001-11-16 00:00:00	-7.378373
2001-11-17 00:00:00	-7.181554
2001-11-18 00:00:00	-7.147553
2001-11-19 00:00:00	-7.222234
2001-11-20 00:00:00	-7.083703
2001-11-21 00:00:00	-6.922866
2001-11-22 00:00:00	-6.759947
2001-11-23 00:00:00	-6.698699
2001-11-24 00:00:00	-7.542366
2001-11-25 00:00:00	-7.652542
2001-11-26 00:00:00	-7.709926
2001-11-27 00:00:00	-7.763293
2001-11-28 00:00:00	-7.735381
2001-11-29 00:00:00	-7.723744
2001-11-30 00:00:00	-7.966263
2001-12-01 00:00:00	-7.946075
2001-12-02 00:00:00	-7.87836
2001-12-03 00:00:00	-7.789333
2001-12-04 00:00:00	-7.699555
2001-12-05 00:00:00	-7.925756
2001-12-06 00:00:00	-7.954495
2001-12-07 00:00:00	-7.92199
2001-12-08 00:00:00	-7.889278
2001-12-09 00:00:00	-7.805235
2001-12-10 00:00:00	-7.719698
2001-12-11 00:00:00	-7.636594
2001-12-12 00:00:00	-7.792702
2001-12-13 00:00:00	-8.2131
2001-12-14 00:00:00	-8.212696
2001-12-15 00:00:00	-8.190483
2001-12-16 00:00:00	-8.271852
2001-12-17 00:00:00	-8.235818
2001-12-18 00:00:00	-8.180991
2001-12-19 00:00:00	-8.111305
2001-12-20 00:00:00	-8.017678
2001-12-21 00:00:00	-7.930653
2001-12-22 00:00:00	-8.072148
2001-12-23 00:00:00	-8.193373
2001-12-24 00:00:00	-8.141287
2001-12-25 00:00:00	-8.079924
2001-12-26 00:00:00	-8.02825
2001-12-27 00:00:00	-7.96283
2001-12-28 00:00:00	-7.888845
2001-12-29 00:00:00	-7.804708
2001-12-30 00:00:00	-7.713514
2001-12-31 00:00:00	-7.620667
2002-01-01 00:00:00	-7.533303
2002-01-02 00:00:00	-7.422018
2002-01-03 00:00:00	-7.315342
2002-01-04 00:00:00	-7.206229
2002-01-05 00:00:00	-7.092661
2002-01-06 00:00:00	-6.982731
2002-01-07 00:00:00	-6.870606
2002-01-08 00:00:00	-6.757162
2002-01-09 00:00:00	-6.621569
2002-01-10 00:00:00	-6.513894
2002-01-11 00:00:00	-6.389299
2002-01-12 00:00:00	-6.268473
2002-01-13 00:00:00	-6.159254
2002-01-14 00:00:00	-6.127492
2002-01-15 00:00:00	-6.087137
2002-01-16 00:00:00	-6.206427
2002-01-17 00:00:00	-6.102002
2002-01-18 00:00:00	-6.002638
2002-01-19 00:00:00	-5.912487
2002-01-20 00:00:00	-5.817055
2002-01-21 00:00:00	-5.719329
2002-01-22 00:00:00	-5.588276
2002-01-23 00:00:00	-5.55738
2002-01-24 00:00:00	-5.481157
2002-01-25 00:00:00	-5.383808
2002-01-26 00:00:00	-5.276397
2002-01-27 00:00:00	-5.176302
2002-01-28 00:00:00	-5.096397
2002-01-29 00:00:00	-5.033247
