datetime,ln_null_Simstrat,ln_01_Simstrat,ln_05_Simstrat,ln_1_Simstrat,ln_15_Simstrat,ln_2_Simstrat,ln_25_Simstrat,ln_3_Simstrat,ln_35_Simstrat,ln_4_Simstrat,ln_45_Simstrat,ln_5_Simstrat,ln_10_Simstrat,id
2006-05-29,0.868977637922617,0.898353634754524,0.907544358971722,0.953047812951637,0.951175180962336,0.944415625961249,0.944684584652267,0.92733434340028,0.95002297371255,0.95377095890481,0.96277761272529,0.958971155231199,1.01792302297894,mendota
2006-05-30,3.53652204120214,3.50118462661958,3.57087190014697,3.62321785798855,3.68384147441988,3.6701452198204,3.75485742335549,3.57565945705212,3.7075891714998,3.71305510188491,3.76591358034283,3.65193371972451,3.80207485477522,mendota
2006-05-31,1.95289909556338,2.24828462977015,2.3385927781612,2.49672843940115,2.42509074626437,2.435600538102,2.44610994067675,1.92628576105222,2.33179891221143,2.42668660999028,2.47808566368484,2.38900296887238,2.1609075585065,mendota
2006-06-01,11.1612420367888,10.8887233218307,10.9565957029163,11.34333219273,11.2350504393083,11.3788105500245,11.5884702470726,11.1417705121021,11.6031540567241,11.27401481032,11.5076912544457,11.2753220401595,11.5685346617447,mendota
2006-06-02,3.71204934758136,3.3681214651661,3.58605807090251,3.42763931290107,3.64935942169431,3.76364607902726,3.62193365404535,3.58718527683626,3.69805109409609,3.63455590579937,3.6681892674937,3.58802305669867,3.75394302267658,mendota
2006-06-03,5.51727673804613,5.56738078404494,5.50592412302204,5.88715070221452,5.4456449004318,5.65559952194459,5.54546261703775,5.60532509149963,5.90689585543886,5.62713303656249,5.68707214394371,5.42633712908484,5.71834581241663,mendota
2006-06-04,8.25720873792056,8.57140560616806,8.35983652708112,8.72074801365787,8.01766584216417,8.64580739158987,8.56953646524492,8.52525278901581,8.61298944511137,8.63877871771564,8.94884157787651,8.36895471036293,8.67834812913784,mendota
2006-06-05,3.44231862205022,3.44783395590434,3.43897860444501,3.67401438253946,3.39745243219552,3.33293481513464,3.61179985988737,3.39064939322304,3.69900665176025,3.67115819421844,3.41223556073098,3.39772212183176,3.80773947857104,mendota
2006-06-06,0.868608062681251,0.837350724352911,0.862076020318836,0.871091696494741,0.859611362063393,0.894200071893062,0.864435735812969,0.88252385220222,0.878035942355729,0.881776776979844,0.893488708713447,0.858568369320409,0.880752246916855,mendota
2006-06-07,1.74457131341072,1.94538470828051,1.88332179649359,1.98528185937992,1.96125119512259,1.97703962529517,1.97008131617994,1.95028066529433,1.96140972174339,1.96501180573159,1.98527865700639,1.94460039745229,2.02297361587546,mendota
2006-06-08,2.90881948189388,2.85351676806206,2.90631821129813,3.06710792232004,3.09011696356766,3.05027327238277,3.09811224432844,2.9389635851319,2.90515352494992,3.02870701778749,3.01964437914493,2.97035464447715,3.17818449059892,mendota
2006-06-09,2.83423497677778,2.6862043264718,2.79283033445993,2.64432361832283,2.8416198958739,2.91439973908649,2.74106602215039,2.78567904710522,2.70135894274743,2.78393317951501,2.7508544746167,2.62703791452369,2.7169379222715,mendota
2006-06-10,2.04163169717783,1.92513194430924,2.04255694966756,1.91667541502431,2.01829346618792,2.09151156966725,1.93918188970655,2.12786594327723,1.98310701162398,2.02201338339361,1.95568927807506,1.90445707469916,1.96217286586511,mendota
2006-06-11,5.63522928222809,5.03198118472789,5.5610516874839,5.27286604992831,5.29881017848111,5.53454600248035,5.24620315597278,5.49898947771333,5.33094263087696,5.37086797634221,5.40336618298018,5.19430768983583,5.30343053836518,mendota
2006-06-12,9.66979797984081,9.03535564113997,9.61065817413323,9.16747029310793,9.31499920504161,9.53530681770056,9.16310458758499,9.42449174590735,9.49267382652083,9.29608860423283,9.30933792550055,9.03170682167957,9.20929185282973,mendota
2006-06-13,11.5014013573356,10.8159015878178,11.5338347090007,10.9342793360868,11.1082879594992,11.440396131974,10.8781562936648,11.2676318580177,11.0696145250451,11.1433109452136,11.0067234092543,10.7379155570659,11.0082975247666,mendota
2006-06-14,7.89560788290433,7.41388070065042,7.8647972808192,7.49233510540354,7.5773252193521,7.817758055623,7.41192786905807,7.67698463562311,7.55803770531287,7.64081441321051,7.53256173861701,7.33590341861031,7.50648909104204,mendota
2006-06-15,2.11416660720934,1.96288197933613,2.10271817147474,1.99878490593634,2.01577543724868,2.0866088522418,1.97835385180856,2.05661808316612,2.01249319967838,2.0333335773103,2.00843399457894,1.95364437198303,2.00912549570319,mendota
2006-06-16,0.741699543375233,0.740532728780599,0.765669624053055,0.744396644343441,0.739663093305408,0.773330865347609,0.741365456306739,0.754698461517281,0.753393482666798,0.760715963130965,0.761309595244034,0.724673740108143,0.759165052425419,mendota
2006-06-17,0.885249764775929,0.875420190194265,0.912712385618532,0.890594982410037,0.875185965374319,0.908877014772754,0.872957509012633,0.889997866851843,0.887902618874225,0.87847453358922,0.886865477503825,0.854599975199976,0.884835173885068,mendota
2006-06-18,2.57786037664922,2.54460989715659,2.59966989265718,2.56397352693603,2.51891407070487,2.56962413081132,2.51655080297591,2.53202654775605,2.5231561566149,2.52210398442833,2.53469005225867,2.50889287607889,2.54154116116178,mendota
2006-06-19,2.41523360499367,2.37880080543593,2.41848663793967,2.40824658587114,2.38354104284147,2.40583565343811,2.36166578290216,2.38165724903968,2.37872859021606,2.35747466849541,2.3979963572806,2.34780587318131,2.4001444808587,mendota
2006-06-20,6.39545090953767,6.37611248998318,6.33616877060019,6.39078166928126,6.17958326239339,6.34175324042679,6.30621676506008,6.31037422797055,6.18150563014021,6.21198776957199,6.21525241586465,6.13990348500204,6.42202723599837,mendota
2006-06-21,1.60228679040129,1.59137319823769,1.59385086454787,1.59491160179051,1.55015992040535,1.59372722767231,1.57977092061488,1.58439815563655,1.53693954516358,1.55805347928724,1.56479953300229,1.53772162238217,1.58184926637131,mendota
2006-06-22,4.27071111074863,4.28333587633781,4.2659913946575,4.28060553525685,4.20262505333685,4.23144504816563,4.23564291118918,4.19266159884992,4.16578959857285,4.1765010465641,4.17095626703759,4.15279371538486,4.33431384640604,mendota
2006-06-23,13.9263295449505,13.8013248934748,13.8852836028421,13.9280769203587,13.6273766426378,13.8583046859968,13.7145776420008,13.7474268614635,13.7490429030308,13.574579318302,13.6150626853147,13.311760396309,13.9583521649798,mendota
2006-06-24,11.3635302742125,11.2957586039172,11.2935438810839,11.2380013522389,10.9920151996109,11.1827415158901,11.1164678358848,11.0928269803406,11.0859616248422,10.9891743406716,11.126478209876,10.8686945707335,11.3389148946573,mendota
2006-06-25,9.07987365329107,8.96969338026202,8.93723818124745,8.98273570994911,8.68223408017676,8.88128051762124,8.87338118680486,8.77580150408998,8.79912187035024,8.71124523464332,8.86508719608915,8.58498344003774,9.02363838151606,mendota
2006-06-26,6.70632468436263,6.62498585678549,6.59847827579647,6.64341848690632,6.4111771004728,6.57185225032727,6.55455391183782,6.48777569866407,6.39203596636788,6.43688326074371,6.48301715630249,6.3415284889423,6.67046945298081,mendota
2006-06-27,5.75397214840622,5.67322417061373,5.59358896040383,5.71318238030816,5.60125005256728,5.672900067878,5.66999609632825,5.62332520359312,5.65228156090511,5.55673364972165,5.56158285410196,5.5248451226383,5.83187701507098,mendota
2006-06-28,4.58459931178338,4.49783084880139,4.59104976286081,4.61349093847147,4.56362915297658,4.5611086629106,4.5560400273211,4.53404208344947,4.47896492960427,4.55933361799008,4.43413653283322,4.43584203737057,4.66478899400431,mendota
2006-06-29,18.7598934324455,18.4619454625038,18.573407081746,18.6312936961201,18.5977202890459,18.7582561926356,18.353038929249,18.4769985892162,18.5216655656399,18.3102822707555,18.3887916775126,18.1380258695241,19.2452094276291,mendota
2006-06-30,8.67268638426969,8.51837656030539,8.52153225714125,8.56607637228675,8.41031780140678,8.53868626405807,8.46512250088731,8.44676877890356,8.30500361613496,8.36074985228141,8.36768021881938,8.40400391662995,8.70782334392093,mendota
2006-07-01,1.33121380341185,1.313833910109,1.31048939295257,1.31696362232244,1.28806793535562,1.30684764720005,1.29741722727941,1.29413365494019,1.29646048244906,1.27363269521881,1.27624283831612,1.29368849689303,1.33374286653254,mendota
2006-07-02,8.15259119003487,8.10451487048908,8.0787883128141,8.0463532673847,7.75964934596192,8.01987794763758,7.98983073679277,7.74757083598566,8.04424383105428,7.80327401917685,7.85970714487837,7.89272948129907,8.1781605949356,mendota
2006-07-03,7.34222152918767,7.60218550068318,7.76175815691421,6.49299570760405,7.6325970314301,7.7909341987919,6.78057210081067,7.79050502467731,7.71971713585132,7.19326987922929,7.39768252974092,6.94773570835239,7.82100399350886,mendota
2006-07-04,3.18536061581337,3.04236688468874,3.06595199246112,3.05794951032738,3.03111449455215,3.07343906443744,3.34834447673558,3.02747359949956,3.43026898262619,3.00778324817879,3.03161800595473,3.57132896101456,2.97802954779062,mendota
2006-07-05,7.49231743587212,7.494926073588,7.48546155683026,7.37503478380259,7.11788962982136,7.34068924697512,7.41879042407549,7.33724696173976,7.47440288963078,7.1629626592007,7.34144081116608,7.03894574898939,7.31867948975937,mendota
2006-07-06,19.7415523854568,19.6959291748201,19.6339282696377,18.7859527929968,18.2858082431699,19.3363706808821,19.812789068959,18.4528752988516,19.8183852061713,18.3655481886029,18.9380105188007,18.0727284156853,18.9595680409386,mendota
2006-07-07,6.03137482536557,6.00441812012367,6.08377799666954,5.97130586174514,5.65523918807193,5.82669418337232,5.99806304466751,5.88315704187357,5.97203648100037,5.65001858747508,5.88297187917739,5.67145262792681,5.92312327471932,mendota
2006-07-08,2.84454347059268,2.88641527584704,2.84627248138215,2.82627290982267,2.65582172958164,2.73765038274005,2.83333062443071,2.74278772064739,2.83243988630587,2.71990095979228,2.59425135325648,2.57744565524777,2.70213114531243,mendota
2006-07-09,5.25086484893454,5.09062843246243,5.21094588359686,5.14182211049801,4.99004539860772,4.84448126833134,5.13456978440258,5.03150915042715,5.18982264551877,5.07636460986792,4.99998136874884,4.89788145421479,5.20938559205535,mendota
2006-07-10,5.02017199377873,4.57862501574108,4.93944939167471,4.76020678472302,4.77402665947926,4.96621958429711,4.86134408756553,4.7341626220828,4.86633762495231,4.77738076971896,4.45830028667897,4.33984269206469,4.80563221321954,mendota
2006-07-11,7.20631615105207,7.05538608511233,7.38317967112333,6.94960698896186,6.99436166070588,6.75654456757334,7.04654372308822,7.04513104208257,7.0435121740075,6.85128570881688,6.82871546372362,6.74550669379742,7.00617843876904,mendota
2006-07-12,23.6471011632841,22.8498198349578,22.3759084249895,22.6721188616461,22.4482105339528,21.5254349429881,22.4554161355144,22.4343407311092,22.7192321355678,22.4397434386696,22.7074272134415,22.1143905099204,22.3675026567649,mendota
2006-07-13,8.03033891996304,7.81260581443729,7.68349093105872,7.76917840612199,7.74120004903942,7.56712898855244,7.7160216569365,7.73009661579706,7.73646912812022,7.5725244438969,7.61041249538659,7.46349574106194,7.65433160155535,mendota
2006-07-14,10.6842748998748,9.96060485155558,9.31499608419914,9.79300411339607,9.68615124313797,9.1235490708024,9.50447715081496,10.1203748822117,8.95830406616964,9.44212885620682,9.20069056488778,9.15335199605766,8.91769631232295,mendota
2006-07-15,7.79020566212284,7.0685789704967,7.25579303965457,7.2594151308999,7.21301749756777,6.8735565043607,7.2369935375126,7.16575249350079,7.0606138453209,6.71991749325436,6.99884396824975,6.42039330395605,6.73883857365889,mendota
2006-07-16,1.99146535522896,1.79267140829654,1.77152674509565,1.90848348493734,1.88580333692445,1.74206187891407,1.91214804490576,1.8983347112897,1.77455935191433,1.830675010923,1.86143525026794,1.71241645770494,1.79666861254247,mendota
2006-07-17,2.02034463433476,2.0636201323709,2.06432662874191,2.01204296182811,2.03555439074592,1.96666338378372,2.02691062438696,1.99273930881816,2.02492504636184,1.99170983723702,1.98194504957021,1.94250523247972,2.05055814708972,mendota
2006-07-18,7.23161507921469,7.28323381436483,6.78080373409811,6.81718358403557,6.57484270854946,6.54268023487135,6.63582188385352,6.59936846869315,6.87933746214246,6.44322612012741,6.77452902237304,6.52212911162548,7.18678137773198,mendota
2006-07-19,4.82171023412757,4.76707359611414,4.71383798461715,4.79455962338285,4.57537786566331,4.54548918496476,4.6394201834834,4.48419698000663,4.68845582220652,4.54218582331743,4.58003361779887,4.60463214449186,4.78333206269564,mendota
2006-07-20,6.88920320943465,6.75589851007677,6.77835694286548,6.96226219580284,6.61605919357338,6.69761301005567,6.73373563567971,6.7784758185358,6.9156100249834,6.51489218281842,6.57398733853892,6.70374212788122,7.09434549500648,mendota
2006-07-21,4.32856002192463,4.28780890566404,4.23127950017616,4.41352929973841,4.15817264524448,4.18268986318729,4.21468720989386,4.17107153530164,4.12083475358067,4.14528182253044,4.10863360757297,4.1386588462214,4.18683609650372,mendota
2006-07-22,8.10684012174781,8.17494223814248,8.20257956503893,7.96120337993814,7.89729521424545,8.01027800993386,8.07591872284052,7.80757167500586,7.97097927479103,7.97571768990526,7.85541562293728,7.97026764587614,8.16230082450891,mendota
2006-07-23,16.2084867193055,16.1430444187702,16.0837936361791,15.5539960478517,15.7907002133529,15.6693425244822,15.7574790490683,14.6029063399055,14.7059548691737,14.6392345507343,14.5536297369766,15.1285844488854,15.5783432819876,mendota
2006-07-24,1.81624407740999,1.81617945982039,1.7678824854737,1.69292876488525,1.73090669447391,1.77211346786114,1.77158300811745,1.61127290063709,1.73685179656945,1.7321567465831,1.6831783838313,1.73781248315498,1.71722962994068,mendota
2006-07-25,2.13999644210425,2.07918146976677,2.0583668679348,2.0266341072191,2.01730507398464,2.01719580925471,2.0386631262476,2.0271285297805,2.0393734950441,2.02996804127848,2.01015133148931,1.98151655949052,2.08883116697751,mendota
2006-07-26,8.96704053284855,8.66740733062637,8.63809673717444,8.57401191284067,8.56426855287343,8.5485180210941,8.54712069008217,8.44273064892113,8.55684402241031,8.57418373309793,8.37076394217276,8.5853692504586,8.88338830677145,mendota
2006-07-27,51.2416324494555,50.0159867906988,49.7118617986028,49.3818297987856,49.3454379679684,48.955849349771,49.3005050286034,48.8499978835911,48.9362078090622,49.0081436830678,48.4921556867153,49.1173110494639,50.7357705693174,mendota
2006-07-28,9.98838212010214,9.75743211938533,9.72129843294663,9.64808885382767,9.62079691281772,9.56421186928539,9.64405481670416,9.5518912506968,9.56651737240749,9.58171843776616,9.41847020430647,9.61280026623928,9.92309419054215,mendota
2006-07-29,9.78716765400057,9.58101609867752,9.55023153825125,9.48676807649908,9.45036268572866,9.40315918491556,9.48839981070899,9.38955894895227,9.40529063074953,9.41311099645125,9.22269062476407,9.45734359092671,9.74796478893695,mendota
2006-07-30,7.0560353831413,6.92276762561399,6.91405053170281,6.86274416135748,6.83697753351537,6.7952582014898,6.86974366399144,6.79289420859424,6.80827353469907,6.80792735999032,6.65180981203015,6.84115971344254,7.00542625294504,mendota
2006-07-31,2.40289932743225,2.36005783021156,2.36020779124679,2.3420498224037,2.33382933238274,2.3117956832576,2.34464747700379,2.31311918874212,2.32360496674095,2.32361703475176,2.26362851491719,2.33214294395037,2.37877319973979,mendota
2006-08-01,4.11601180771401,3.99228333391377,3.93472818737325,3.99255856461763,3.84427854999533,3.88591919150723,3.8943687077146,3.93819740456075,3.84093507009292,3.83054636107637,3.90727757284157,3.93036838613797,4.08267093195859,mendota
2006-08-02,2.48348115522796,2.39354239527038,2.37474063257337,2.3728469116623,2.358179880095,2.35348598507372,2.36322121715586,2.33583024979013,2.34612124429874,2.34489803254749,2.34518570378899,2.40893869446146,2.47359123879723,mendota
2006-08-03,9.7347727844506,9.5651465101728,9.54105324614201,9.46741438744497,9.40099137054959,9.41619157597466,9.44607914676775,9.41714762877693,9.3859932543244,9.39073844760346,9.32109214642986,9.46208019440349,9.71279250051602,mendota
2006-08-04,19.9195270188201,19.7096317433392,19.5916683827409,19.455221824425,19.4114011073087,19.34994373595,19.3562795741844,19.2693683109496,19.1264640493501,19.1566439867741,18.9441103636017,19.3755900667264,19.999434790535,mendota
2006-08-05,6.8083049478767,6.6888295691493,6.67498550523832,6.57536942070304,6.61087502715043,6.57672525093156,6.66762328626886,6.5587986834175,6.51871052098707,6.56183998109844,6.4287029347547,6.5763472057828,6.78776449639495,mendota
2006-08-06,5.18574893412895,5.07471581965248,5.17628752928029,5.05335644573772,4.95189968209413,4.94514280864733,5.08369626380676,5.05182250649108,5.04597380597313,5.06324083501582,4.97302048447805,5.00902692269035,5.10891656573566,mendota
2006-08-07,10.5366257089583,10.5153521661685,10.5851578987108,10.2200211903968,10.3057781474502,10.4677970835324,10.3680760021518,10.3560383170021,10.1506611461418,10.036031458462,9.99891240847124,10.3028930340547,10.3644645001178,mendota
2006-08-08,14.5082584578679,14.3934424649386,14.3971088126634,14.1465439389137,14.0817318011501,14.3089785222233,14.2668278682607,13.9929087340283,13.9532879858289,13.7770218663836,13.6690050428167,14.0067789690678,14.1758857815094,mendota
2006-08-09,15.3826121553671,15.1943580654343,15.3808029385261,15.0872275565147,14.9484230160289,15.1287576241322,15.1403321267565,14.9978889452634,15.0257353298514,14.9583593892732,14.8016123548919,15.112982630107,15.3647452480337,mendota
2006-08-10,8.66107456574816,8.48222836414783,8.49787962539171,8.2490519102917,8.16219291743349,8.4700281942718,8.49329759518566,8.2953788708241,8.29171851969041,8.21561474658939,8.14931296766855,8.30217507779109,8.44008725569029,mendota
2006-08-11,6.37598841789046,6.17441862899784,6.17256729438771,5.98064206819621,5.91123769434411,6.17873497699805,6.25302352984194,6.11603335245162,6.10146806891622,6.07826774044341,5.65973317048891,5.82116834711835,6.2496928119915,mendota
2006-08-12,8.00432507211177,7.86849871726458,7.9196710628233,7.75466118571331,7.68325549757598,7.80388149920253,7.86939065203786,7.69450270646459,7.76553560753931,7.67450126493147,7.49314051576759,7.67222958377833,7.89044577193994,mendota
2006-08-13,4.73858259925869,4.71537140538339,4.68103620263889,4.5751429489234,4.5968735636297,4.65197217981556,4.64498771750897,4.49198525642564,4.60003039368654,4.5192483504768,4.4763895833075,4.60157749210385,4.67099709290788,mendota
2006-08-14,2.22461858906477,2.20301991750046,2.17997065630982,2.21128664351567,2.13637995538988,2.16184273831542,2.2063068287072,2.14495188164602,2.16336683017575,2.14111208165432,2.10050687496311,2.14527711792561,2.18578553937805,mendota
2006-08-15,8.40486005598721,8.2829517529286,8.22635195976713,8.42371713940065,7.96773286798063,8.12925510300705,8.13707051464892,8.25346255838581,8.07612834805353,8.02690598565683,7.92588493840134,8.0717101793248,8.64924810313459,mendota
2006-08-16,14.6208274669582,14.4818113378599,14.2365933566506,14.4150183707155,14.117227512042,14.1065506547463,14.2470701121126,14.105099487166,14.1603731355613,13.9389765049818,13.8962107806852,13.9782105616971,14.7241069453895,mendota
2006-08-17,11.2563304732126,11.1295636364579,10.9906411069682,10.9899459089238,10.8309334448564,11.1327626811742,11.0851920932266,10.826037001087,10.9491606723198,10.8039432679964,10.759517007815,10.9311833906376,11.2248542857711,mendota
2006-08-18,36.1143431675058,35.4406985375305,35.5091708413459,34.6130618889231,33.7995908296245,34.5730248769371,34.7740582367914,33.6362633047272,34.2545378410965,33.7992433209024,34.1304592591301,34.6192964211093,35.7237215133962,mendota
2006-08-19,5.35595054104237,5.25914395248027,5.2505225437978,5.13451710083693,5.05026739837333,5.11859887573865,5.13279461900112,5.14019000988017,5.15424982334997,5.06281996983569,5.023799000383,5.1138815408725,5.30519747172918,mendota
2006-08-20,20.2140307506681,19.8195959824044,19.8652227455921,19.2446923226476,18.9575282776706,19.3065838409458,19.4048344200382,19.4108786347956,19.4854770707899,19.2253533006405,19.1753325390116,19.3702018215668,20.0911566340001,mendota
2006-08-21,6.69159983535998,6.68647273680095,6.59016259754926,6.36893968591011,6.33466178084445,6.45518395706558,6.52317114444036,6.43383437515604,6.40124855326132,6.36742762429271,6.30167738689493,6.36823511071762,6.66311803906819,mendota
2006-08-22,6.66891811103098,6.79201944817569,6.56740493261049,6.50777611616782,6.39021592892957,6.57542831114456,6.65387787712962,6.41896297539194,6.42098011932181,6.29449704986403,6.47404165638333,6.42032878017408,6.70947287837354,mendota
2006-08-23,8.51918303866003,8.52316154866926,8.40902975202529,8.15693875107529,8.04501731478213,8.15630305437726,8.31735159858948,8.1916361636472,7.96065996723674,7.97074216061836,8.08183421988993,8.03135196299681,8.39694495536349,mendota
2006-08-24,8.719556629651,8.34427265995796,8.31435266591396,8.21169478056667,8.31318998393514,8.14677224175217,8.3372523438195,8.32587540270949,8.07218054945462,8.2924328479037,7.98606327614493,7.98592452765262,8.54211962349134,mendota
2006-08-25,10.2820177877798,10.1396633709894,10.255588166125,10.0673554059439,9.78587318513615,9.87523448911893,10.1082331966192,9.9602085064345,9.90489125084025,9.74627501155293,9.78024124050593,9.87422577929441,10.3612446535652,mendota
2006-08-26,15.8976193754369,15.7387868292563,15.6610070377879,15.4087373854789,15.0917401925152,14.9876216346878,15.4930515533767,15.1856451216196,15.257012688352,15.0754844600038,15.1142166378671,15.0718322807752,15.7358682114607,mendota
2006-08-27,10.1821020208619,10.0777594102408,9.97863980251661,9.83204766652789,9.64387176405438,9.55470852528788,9.88534247367484,9.70502758641363,9.73613775139017,9.62970574810862,9.6684211618467,9.60110998892634,10.0056882707807,mendota
2006-08-28,13.3074984194711,13.17086590203,13.0312672866435,12.8248690834619,12.5954727846083,12.457310341155,12.8960359905769,12.6746989452937,12.7031871798363,12.5599645482779,12.6379590350294,12.5242512751554,13.0288575384577,mendota
2006-08-29,21.8242862087223,21.6030070909358,21.4457905740713,21.0161330328879,20.6259822465364,20.4276089231148,21.1759606757225,20.7595091667306,20.8175902006088,20.566572425573,20.7150229498269,20.556775829428,21.4368923995638,mendota
2006-08-30,6.36522435912145,6.29259701400579,6.29358577008069,6.13176421767326,6.0021253137197,5.95823952835905,6.16688493849701,6.0477579769723,6.02511355345335,5.96709180348534,6.04710610425773,5.97197070296787,6.24400656174504,mendota
2006-08-31,5.93452009866082,5.95430574410372,5.87126644708422,5.72361042017389,5.66269100865011,5.69238588532232,5.79089094289864,5.73729536246079,5.66365369526457,5.68417193845609,5.70861611151225,5.68312904249132,5.90603111784569,mendota
2006-09-01,5.01395409745579,5.02541270254254,4.99690062442753,4.86452054816598,4.77134688042834,4.75788679300483,4.86429651897071,4.82148041045274,4.82354290925123,4.76663277488574,4.73016646023262,4.74401365225789,4.96731722850653,mendota
2006-09-02,16.5732407322111,16.2389655225492,16.1887140606272,15.9566802349389,15.5718850289173,15.5253790936066,15.9888219871138,15.6290686634491,15.7881166074343,15.6342226811953,15.5509293064516,15.7368494894768,16.2850572424628,mendota
2006-09-03,16.9901250189158,17.0052009808303,16.9090626492053,16.4800862708528,16.2964405850592,16.5061087720298,17.1717816942721,16.3869490772705,16.5037351618146,16.2925894073532,16.2428002391679,16.4029411677549,17.1033159520832,mendota
2006-09-04,37.2538692279398,36.9643713103196,36.8183300565546,35.846149151777,35.5130513225679,35.73015230797,36.8211396818677,35.3885626811637,35.4707844570915,35.1292095859962,35.1614581850638,35.7592240602075,37.2279006536988,mendota
2006-09-05,16.0439687501279,16.0101675859606,15.7798969096307,15.4381170697081,15.2166936657983,15.5719750945871,16.0128915680231,15.3334148608876,15.1890339579173,15.097376122354,15.0331904510204,15.3899960370169,15.9211970830752,mendota
2006-09-06,10.79838866321,10.7611914260683,10.7312687968684,10.4510279685258,10.182179455811,10.3592928019224,10.6710460449331,10.2400412067188,10.2186379138882,10.166435117999,10.0802203466352,10.4036144417577,10.6805769615752,mendota
2006-09-07,4.84771182676062,4.75525049856354,4.76791746429769,4.62328874887089,4.55834172858656,4.61615859570166,4.68877856850822,4.59818753147401,4.55776136739545,4.48738119518521,4.51409823360017,4.58606838296633,4.74504435233152,mendota
2006-09-08,3.8537410766668,3.80225693439354,3.77014321605293,3.72790295417302,3.62988488896053,3.68509006557641,3.76446794491135,3.66055723063985,3.65040443531701,3.59172223438636,3.58018981760676,3.67314770278538,3.79684874084865,mendota
2006-09-09,4.17572631202799,4.08754213580335,4.0792652070405,3.98816028332652,3.89267565607492,3.93897691638751,4.02905159472396,3.89761581367311,3.98562475735908,3.8966949279963,3.88352658980408,3.88398226210086,4.07712167987071,mendota
2006-09-10,3.04346458703066,2.99817468024907,2.91692977756918,2.89527914875063,2.83519513063558,2.83757526335374,2.92069041686102,2.85055810603544,2.81177626455408,2.79043223486406,2.81388152537307,2.85152791122012,2.96368487871394,mendota
2006-09-11,1.50516849518603,1.47238507502001,1.42774012188465,1.42985297862731,1.41419243763744,1.3962184807917,1.47957133483947,1.40575850625502,1.39960656534082,1.38222341254322,1.38996330976734,1.41747183167276,1.49608369028108,mendota
2006-09-12,4.83259043812706,4.85503281398147,4.6338571463435,4.68260340742988,4.37576950091452,4.51321774357755,4.7003833921858,4.52996406090049,4.60399284377572,4.56294813907777,4.52624432878383,4.62481157599291,4.65828954553035,mendota
2006-09-13,4.61726217131748,4.70257148117672,4.47077117618557,4.44696673900825,4.37846515370335,4.34907451187118,4.46964272937529,4.38755110838589,4.4196733143957,4.40449736632608,4.30818521896017,4.4595894707757,4.4948208173336,mendota
2006-09-14,10.0355213181938,9.8337583033476,9.54827478327417,9.480789415606,9.25195107049611,9.16846262933969,9.53082808597973,9.5592882805802,9.41828511460048,9.43304942271861,9.16569866146349,9.47338235159089,9.65392492989598,mendota
2006-09-15,3.3052044965768,3.27932650861566,3.18643021384663,3.16720997145064,3.12764255407422,3.10634303820414,3.18504291989584,3.17882841475292,3.14258973826703,3.14129045987313,3.05806705751905,3.16748298631615,3.24524211647832,mendota
2006-09-16,0.830095778913993,0.804149513465401,0.794413157737931,0.778040452819527,0.778412342137964,0.783562347620537,0.796035337537353,0.785761374935353,0.77322322331489,0.774929785800242,0.767728483992331,0.778439997503281,0.813491553029644,mendota
2006-09-17,0.993394965555319,0.970510142039689,1.02168451081681,0.922268086554892,0.910455725467701,0.946138955034057,0.961827555109382,0.944069766513916,0.942058756370959,0.943949025410352,0.92868087641326,0.960445461711695,1.00488627643306,mendota
2006-09-18,0.999379724142757,0.971946528388823,0.943411142654249,0.938157921339037,0.89920344524623,0.910479315811784,0.970924303812825,0.912550709586587,0.887210405047362,0.865773308126907,0.954852337351991,0.89106782555701,0.948700971263405,mendota
2006-09-19,0.838558468097747,0.781197003309729,0.785688356090789,0.738509347325486,0.742570983383389,0.809128438494047,0.778004424671405,0.760758941814977,0.809039545858375,0.811273177036025,0.734059791745563,0.828387316384325,0.865971373630957,mendota
2006-09-20,2.56752323621243,2.03215803659797,2.08009235251483,2.05988534061177,2.31102081298138,2.54465600673783,2.48447187500205,2.38955756536234,2.73438835939841,2.68116448873711,2.51776335860064,2.92880921409107,3.37709210222516,mendota
2006-09-21,1.19320236685361,1.00308775024389,1.1789863771851,1.03013377203283,0.98507432973295,1.14359778775017,1.41219491163737,1.3627160356644,1.45537276361224,1.55303913319973,1.2204120751158,1.70113635739674,2.06115179909784,mendota
2006-09-22,0.21846798315953,0.136288908391534,0.2065880226389,0.189280215047693,0.148622214816705,0.287186817722124,0.157678940243037,0.243672113715761,0.291497346520371,0.275677544475839,0.170774314363796,0.229796276087445,0.472008768533275,mendota
2006-09-23,1.21441926084012,0.565247324411313,0.534277455902452,1.1749253950062,1.36348251113246,1.65367821365267,2.10877936265694,1.29749865629337,1.49992930971345,2.0129377077636,1.650880621322,1.59326415996394,3.2760611174939,mendota
2006-09-24,0.162919575847513,NA,NA,0.124341399663945,0.197237744642483,0.203838361890085,0.286646639405861,0.132613707373656,0.137996009359098,0.39415794057245,0.154955024545452,0.197663513107856,0.330782425366347,mendota
2006-09-25,NA,NA,NA,NA,NA,NA,0.294470732807261,NA,NA,0.355465132451021,0.252056033163671,0.289125153967013,0.594741996824169,mendota
2006-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38708108282225,mendota
2006-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22904312826556,mendota
