datetime,ice_null_GLM,ice_01_GLM,ice_05_GLM,ice_1_GLM,ice_15_GLM,ice_2_GLM,ice_25_GLM,ice_3_GLM,ice_35_GLM,ice_4_GLM,ice_45_GLM,ice_5_GLM,ice_10_GLM,id
2002-02-28,0.193356111645699,0.199920922517776,0.173876687884331,0.177950352430344,0.177242890000343,0.171559870243073,0.174813523888588,0.173567205667496,0.171371832489967,0.171123564243317,0.170688539743423,0.169972002506256,0.160420492291451,mendota
2002-03-01,0.194918513298035,0.201290726661682,0.17525839805603,0.179204449057579,0.178468257188797,0.172820568084717,0.176100999116898,0.174807652831078,0.17265859246254,0.172420233488083,0.171974152326584,0.171273216605186,0.161889046430588,mendota
2002-03-02,0.193131312727928,0.199306413531303,0.173633337020874,0.177797764539719,0.177096128463745,0.171434372663498,0.174637466669083,0.173407375812531,0.171206414699554,0.170953810214996,0.170527160167694,0.16977846622467,0.160322219133377,mendota
2002-03-03,0.18773877620697,0.194220185279846,0.168919697403908,0.173595383763313,0.17302280664444,0.167299374938011,0.170395195484161,0.169321745634079,0.166928336024284,0.16663658618927,0.166277870535851,0.165417745709419,0.155442461371422,mendota
2002-03-04,0.19277486205101,0.199269622564316,0.174746617674828,0.179486185312271,0.178928151726723,0.173372596502304,0.176335483789444,0.175318032503128,0.172991260886192,0.172679260373116,0.172352060675621,0.171449765563011,0.161651954054832,mendota
2002-03-05,0.198181241750717,0.204320207238197,0.179875746369362,0.184453025460243,0.183922991156578,0.178451761603355,0.181376427412033,0.180383503437042,0.178089052438736,0.177778959274292,0.177411571145058,0.176542937755585,0.166892737150192,mendota
2002-03-06,0.196266829967499,0.201022118330002,0.176810920238495,0.181854665279388,0.181414306163788,0.175834655761719,0.178680062294006,0.177831470966339,0.175358384847641,0.17500539124012,0.174705192446709,0.173734396696091,0.163647428154945,mendota
2002-03-07,0.189250499010086,0.192147672176361,0.16882199048996,0.174550220370293,0.174241006374359,0.16856937110424,0.17129074037075,0.170610442757607,0.167924672365189,0.167529329657555,0.167305380105972,0.166179567575455,0.155585139989853,mendota
2002-03-08,0.181072622537613,0.182055369019508,0.159666463732719,0.166095569729805,0.165901079773903,0.160189598798752,0.162726774811745,0.1622574031353,0.15937876701355,0.158946141600609,0.158802598714828,0.15754097700119,0.146454557776451,mendota
2002-03-09,0.167195469141006,0.166572406888008,0.145003572106361,0.1521085947752,0.152040466666222,0.146264120936394,0.148644551634789,0.148367136716843,0.145319208502769,0.144847571849823,0.144778683781624,0.143370643258095,0.131613448262215,mendota
