datetime,dens_null_Simstrat,dens_01_Simstrat,dens_05_Simstrat,dens_1_Simstrat,dens_15_Simstrat,dens_2_Simstrat,dens_25_Simstrat,dens_3_Simstrat,dens_35_Simstrat,dens_4_Simstrat,dens_45_Simstrat,dens_5_Simstrat,dens_10_Simstrat,id
1995-01-24,0.02777099609375,0.0306396484375,0.04412841796875,0.08349609375,0.1212158203125,0.151611328125,0.18792724609375,0.22222900390625,0.25042724609375,0.28289794921875,0.30963134765625,0.33929443359375,0.60723876953125,mendota
1995-01-25,0.027099609375,0.03076171875,0.0443115234375,0.082275390625,0.12298583984375,0.15423583984375,0.18792724609375,0.2222900390625,0.25360107421875,0.28399658203125,0.31182861328125,0.3416748046875,0.6171875,mendota
1995-01-26,0.02484130859375,0.0272216796875,0.04168701171875,0.08538818359375,0.12432861328125,0.15570068359375,0.19476318359375,0.22772216796875,0.25482177734375,0.288818359375,0.3140869140625,0.345703125,0.624755859375,mendota
1995-01-27,0.025390625,0.0299072265625,0.042236328125,0.0849609375,0.1229248046875,0.1546630859375,0.19390869140625,0.233154296875,0.25537109375,0.2926025390625,0.31640625,0.349853515625,0.6341552734375,mendota
1995-01-28,0.02667236328125,0.02777099609375,0.04266357421875,0.08331298828125,0.1220703125,0.1573486328125,0.19354248046875,0.23193359375,0.26123046875,0.29339599609375,0.3199462890625,0.353515625,0.63934326171875,mendota
1995-01-29,0.02398681640625,0.02435302734375,0.04046630859375,0.0843505859375,0.12579345703125,0.16009521484375,0.1953125,0.23248291015625,0.2626953125,0.2943115234375,0.32244873046875,0.3563232421875,0.64453125,mendota
1995-01-30,0.022705078125,0.02618408203125,0.0374755859375,0.0830078125,0.1273193359375,0.1595458984375,0.19622802734375,0.2342529296875,0.26922607421875,0.29559326171875,0.324462890625,0.35986328125,0.65069580078125,mendota
1995-01-31,0.021728515625,0.02349853515625,0.0389404296875,0.08465576171875,0.129638671875,0.163330078125,0.19757080078125,0.23419189453125,0.2728271484375,0.30224609375,0.32794189453125,0.3604736328125,0.6553955078125,mendota
1995-02-01,0.02069091796875,0.021728515625,0.03790283203125,0.08343505859375,0.13006591796875,0.16558837890625,0.19891357421875,0.2353515625,0.27685546875,0.30230712890625,0.3292236328125,0.36492919921875,0.66033935546875,mendota
1995-02-02,0.01934814453125,0.01934814453125,0.03778076171875,0.08514404296875,0.1279296875,0.16363525390625,0.1973876953125,0.23504638671875,0.27490234375,0.3033447265625,0.3310546875,0.3656005859375,0.6650390625,mendota
1995-02-03,0.01837158203125,0.01959228515625,0.03759765625,0.084716796875,0.12786865234375,0.16363525390625,0.1988525390625,0.23846435546875,0.2733154296875,0.30474853515625,0.3306884765625,0.36541748046875,0.66650390625,mendota
1995-02-04,0.01751708984375,0.01934814453125,0.03668212890625,0.0845947265625,0.12677001953125,0.16455078125,0.19952392578125,0.23980712890625,0.2762451171875,0.30621337890625,0.3326416015625,0.3662109375,0.66973876953125,mendota
1995-02-05,0.0169677734375,0.0164794921875,0.03668212890625,0.085205078125,0.12860107421875,0.16412353515625,0.1995849609375,0.2451171875,0.275146484375,0.30670166015625,0.33441162109375,0.36895751953125,0.67437744140625,mendota
1995-02-06,0.01605224609375,0.0218505859375,0.03515625,0.08721923828125,0.12738037109375,0.162841796875,0.19927978515625,0.242919921875,0.27520751953125,0.30950927734375,0.33740234375,0.36993408203125,0.6788330078125,mendota
1995-02-07,0.01416015625,0.02239990234375,0.03521728515625,0.08642578125,0.12725830078125,0.16876220703125,0.198974609375,0.2423095703125,0.2764892578125,0.30987548828125,0.337890625,0.3719482421875,0.68603515625,mendota
1995-02-08,0.01568603515625,0.02374267578125,0.03741455078125,0.08636474609375,0.12872314453125,0.168212890625,0.20086669921875,0.244873046875,0.27801513671875,0.31207275390625,0.3406982421875,0.37567138671875,0.6923828125,mendota
1995-02-09,0.01251220703125,0.02020263671875,0.03778076171875,0.08636474609375,0.1282958984375,0.16802978515625,0.19976806640625,0.2427978515625,0.27606201171875,0.31103515625,0.34002685546875,0.3746337890625,0.6920166015625,mendota
