datetime,ln_null_GLM,ln_01_GLM,ln_05_GLM,ln_1_GLM,ln_15_GLM,ln_2_GLM,ln_25_GLM,ln_3_GLM,ln_35_GLM,ln_4_GLM,ln_45_GLM,ln_5_GLM,ln_10_GLM,id
1996-06-07,0.81972532763483,0.428881384694074,0.763696241482852,0.495057093278664,0.46498371710555,1.93102856348144,1.04818294284108,0.521267392205094,0.9404889632743,1.30272341339206,1.15932567377853,1.18537352725335,1.17031836302948,monona
1996-06-08,0.520264793889545,0.297237374104805,0.586061583878327,0.336594045942717,0.501964882173896,2.18672975210485,1.984617443917,0.959702824032416,0.944025680061781,2.55189925129427,1.91936907054825,1.31412908381488,2.46590795440617,monona
1996-06-09,0.727102645860806,0.540722378032972,0.888793110002026,0.457866121997405,0.68758236489587,2.76342655129333,2.3564801433683,1.18789687052141,1.3000778637307,3.06369710569369,2.31912807002724,1.60881188869655,2.83887815449476,monona
1996-06-10,1.42239424227894,1.01019915581112,1.62747976987258,1.09780492242833,1.39430262103517,5.20273725530133,4.619763260961,2.16739968167157,2.52204863864837,5.91322213939431,4.44600979756014,3.13800738492956,5.3860019522405,monona
1996-06-11,9.5033966247654,8.27663996279055,10.5317741528231,8.22795151093799,8.46743049390449,21.286098797308,17.3648760884581,9.05851254270146,12.3467196490992,22.5253260186828,16.8918238306498,13.9530110972366,17.1776837208068,monona
1996-06-12,9.7623829459935,8.93493160303006,10.808807894568,8.33888931493807,8.52711906199525,19.5296127308245,15.332050491082,8.35526964028614,11.9254699204322,20.2280813642717,15.1149054390695,13.2512682412998,14.2026928458432,monona
1996-06-13,5.02537413472421,4.78614066013082,5.61433698720936,0.370668698678642,0.464725889346408,9.47061965335838,7.27939833360866,4.12595519117541,6.09584971401894,6.76473232167763,7.26676241954777,6.01211498118403,6.35328548388667,monona
1996-06-14,5.51625013121541,5.24695189999219,5.53253539624652,4.84285975779831,4.63191890588888,10.3275047442834,8.13991507528976,4.49037462895921,6.7941906196086,8.22054694542979,7.94337228610572,7.4150161845207,7.19866660409163,monona
1996-06-15,17.0369437612911,16.1058314353989,19.0751984294831,17.7686271220387,16.9046683876356,33.1310397730248,27.2172196565412,15.1286300212756,24.6385573211901,25.3027948637033,26.292481025618,24.6849405010028,23.729879783396,monona
1996-06-16,5.98710638193083,5.76310423479488,6.55479159008838,6.12796434376435,1.96517306598914,10.6646490624984,8.38027936755956,4.8355776825568,7.69197312490645,7.85714568354291,8.18931972702733,7.5913519142721,6.79922264688916,monona
1996-06-17,9.17602185021186,8.94321540365939,9.99927976192,9.52081370962383,9.11634497533353,17.6416861888653,12.6851913668872,7.73908776307683,12.5841934325955,15.3375159963194,12.8834868743337,10.6683016043843,11.4520513869391,monona
1996-06-18,5.62732276083685,5.57423128357272,6.11326962092426,5.89483398331626,1.88169231249618,10.201937060439,4.60587086522625,4.56893252346333,7.24931356820618,6.34075567868672,7.66713515115825,6.47867824266189,6.32667228000504,monona
1996-06-19,23.0055750029701,23.9389145013107,26.0742267847815,9.61045637486852,10.2515806589512,47.6045378742235,35.0957395831728,21.1969527534651,34.4773916492562,43.666451772869,36.6091886513016,31.1457068718602,30.0256069234824,monona
1996-06-20,17.1963474646743,17.7578743690197,19.2892990203866,7.08241654496055,7.45248101901006,33.5310370385569,24.3712607787293,14.8203359206643,23.8169376104763,30.6727060772291,25.1457830229721,21.7582097312518,19.9883139584701,monona
1996-06-21,7.16192864592652,7.25745520459947,7.87934877766033,2.96000748050941,3.01067735405571,13.1180130535101,9.39150056159465,5.74923062090993,9.30308637334761,12.2305052432214,9.66857517259984,8.48763697445788,7.37330193656588,monona
1996-06-22,4.8979212602044,5.00461236285812,5.38738550524358,2.44267322616858,2.58340134662343,10.6631454453608,8.01879816259877,5.0123626341742,7.98678236036678,4.38319413676427,7.27740856405407,7.28952321689339,6.36893176074258,monona
1996-06-23,3.93981956175154,4.18710554078232,6.10644706739697,2.67596090420626,2.92114806406732,11.5820988042611,3.47790970991298,5.30665079495061,8.40725912337084,6.67139358906303,7.75562433732163,7.79944050318472,6.67612321967286,monona
1996-06-24,3.50231740014071,3.70433179586673,5.41511128659726,2.3807175596629,2.53804788468744,10.082341902384,3.06618361936616,4.54353240737419,7.13257242183657,5.92525398900225,6.75216386500589,6.77131700841979,5.76163129144556,monona
1996-06-25,21.967337734196,22.7323804111761,31.0694722103561,14.6588479166544,15.6299051070948,32.8565161071624,18.5050670473407,26.5695471545189,40.850406739244,23.8498851613009,37.8009619158325,40.9118968723039,30.6719955218122,monona
1996-06-26,5.09962380043123,3.07067026742341,3.22070650272715,3.29603714686863,3.32787775482605,6.64406816799615,3.71048060774509,5.32534273357489,8.22920053539385,4.96992156956652,7.64213110340548,8.19390944133767,6.03814757281871,monona
1996-06-27,6.4132241016819,3.85847474198764,7.40156808181665,6.98003635606344,3.95742301757905,7.99501018731246,4.81203714620798,6.71042061453467,10.4400260771043,5.9629081826871,9.69907935888325,10.3566767661128,7.77682223480051,monona
1996-06-28,4.52118501991297,4.45533190950951,5.17294728087974,4.85170641788372,2.55517994863192,9.10639682377699,4.16556208342949,4.34796693185411,6.88567232064141,3.94398154492048,6.30350553798741,6.61329911563486,5.0221046792563,monona
1996-06-29,2.02961790799019,2.04214748176016,2.35730908857038,2.12663476038333,1.17560871190167,2.13787767662279,1.34063720099073,1.95291868652261,3.03503015923288,1.77225339190447,2.81401907623388,2.88051978017616,2.19750723048295,monona
1996-06-30,6.37929283751435,6.5663121516837,7.28584591155025,6.80612586305049,3.67470534817644,6.53465609660863,4.39917017987269,5.88043478928933,9.42211415046702,5.49483391014405,8.59390813428231,7.64580251767026,6.69535904325239,monona
1996-07-01,22.4606013351575,21.959715709335,24.3599474356832,24.0802497509039,12.6565167134525,14.0367443409799,15.5703049970092,12.2092601850619,31.2643982166275,19.0390048393987,27.7225723169286,25.1482230466445,22.1062713543797,monona
1996-07-02,6.98776488253084,6.4487540389249,6.9707595518719,7.60404965814368,4.03211409579359,6.7562704126673,4.81656977043836,3.73006799894603,9.47876992736905,5.82391623779076,8.36422599142455,8.86011124119243,6.63360800103696,monona
1996-07-03,16.1955225820015,8.84898917504651,16.811709402786,18.2398466279507,9.38730060860551,15.9479379810364,10.9251724599654,8.52412071356439,21.7964694636868,13.957285613718,9.97447776134867,21.5233887864227,16.3025591046723,monona
1996-07-04,27.5923573517377,15.5535079196529,29.0459343948109,30.9238600198825,16.2878493707863,27.3184508202644,18.3516329635208,14.8512286020391,36.1029524897032,23.1659956512324,16.8313034042422,35.8874383774802,26.8209642310159,monona
1996-07-05,15.1776724323464,14.3011588754192,15.985430985887,16.891085848563,9.02768815424754,15.0300955711603,9.82280038444252,8.03692238165718,19.7294135025802,12.6352527473162,9.1592646412458,19.543964011337,14.7059558949488,monona
1996-07-06,15.7472849056178,15.3124782165449,16.6976343666236,17.4804427751395,9.28560921294499,15.7361245846936,10.4044835771183,13.286213555377,20.45516971221,13.1538277434068,9.56694173845265,20.1645426179855,15.2278399734786,monona
1996-07-07,9.81900272987525,9.52367375162209,10.5563660499718,10.8887683942292,5.8482118647887,9.99975437540773,6.50966935899906,8.4027574810042,12.8911011179061,8.27921836065706,6.04293792392118,12.7960026587898,9.68561335278588,monona
1996-07-08,3.43081650485673,3.32434850296839,3.66190801465934,3.81205751909127,2.038873871741,3.4874446619067,2.21161164102742,2.92722391088666,4.43685727789545,2.86615294270686,2.01141258093816,3.77263917273515,3.34603350435314,monona
1996-07-09,8.02766400797123,8.17082349121571,9.05532571767687,9.56580230007972,5.15123803693771,8.86213808380498,5.88571112356211,7.46648977262769,11.3716605157518,7.26846381099252,5.35805086899877,11.2872239041326,8.64002968097721,monona
1996-07-10,16.3174396088592,16.7205332907057,18.5754073852737,19.4172425532125,10.7603513133177,18.4999982775279,12.5947852305465,15.3055636803812,23.2925454523171,14.879043955141,11.2264231786852,23.2915262531998,18.0808569186007,monona
1996-07-11,9.56911708580598,9.85607740602695,11.0019425932579,11.2592412812273,6.31765801714566,10.7509976719589,7.2247861463452,8.72548040409088,13.1898820203602,8.50665874406408,6.44597380964522,13.1458989392391,10.3219419685477,monona
1996-07-12,6.05520243684807,6.29080121537601,7.14552599540691,7.33651892323503,4.22070418582391,7.29069850235885,4.99065222699904,5.96120345377673,8.90870353862359,5.78809634100708,9.33394162526247,9.04467934225789,7.1805178810466,monona
1996-07-13,7.85358788058205,8.29788654664882,9.44011490695263,9.62428680798621,5.57688895789908,9.65552850342019,6.59324316987696,7.8539182640342,11.7285932381642,7.60601516528332,12.3017695020953,11.8752184079386,9.48364392611894,monona
1996-07-14,16.5770936033812,17.7213252017828,20.1428441454913,19.9748038270323,11.1569796563985,20.2165119742156,13.4422949064555,16.1584063448991,24.5112150421121,15.6827842782124,19.859515463158,24.7653254289907,19.5227696023565,monona
1996-07-15,8.89343467095313,9.53022752120655,10.7497035244937,10.4085851832138,5.9626632124362,10.5544620691251,7.07508047111412,8.56079285838589,12.8149076304782,8.16762550851931,10.4986923161516,11.1021005137726,10.0196771878627,monona
1996-07-16,9.63385544986913,10.3672930264548,11.8491142257117,6.10466269200491,6.5199721601755,11.4261125895167,7.89830494944646,9.51353154303777,14.2775778511685,9.01431814007025,11.7622847910633,12.2591009377244,11.2008779905972,monona
1996-07-17,6.64901082820964,7.24928146242036,8.14286596662592,4.21056806287065,4.48101305194096,7.64870427646544,5.27482470680051,6.39912308549961,9.45321448967594,6.08050571100572,4.69726107789593,8.26255531382376,7.31486742915914,monona
1996-07-18,2.42120694414144,2.46149836968278,2.88706298239662,1.55518765015899,1.70100407802887,2.88949564167764,1.95051928253679,2.39037262952786,3.59875943991039,2.2756107203633,1.7470018241472,3.10452319393835,2.80242467548944,monona
1996-07-19,4.97403002390854,5.19850041486606,6.2114558841053,3.31417880685853,3.42046630696993,6.17749540570015,4.12553069624664,3.41201708473392,7.86838422199477,4.78147085901961,3.7212595323173,6.84054572095647,5.93702356847036,monona
1996-07-20,5.21817001315874,5.98182275719368,7.31045527973552,3.80735872404949,3.94259583394458,7.14654331889844,4.61350828269655,3.98660322408806,9.12153480444301,5.55515906918428,4.34862331950268,8.52421648124061,6.86114655527584,monona
1996-07-21,10.9163231583644,12.4826814657861,14.7216136184466,8.13844403565614,8.23289047337384,14.6885303215429,9.62983627745646,8.17903896051516,18.5877085613246,11.4435003421409,8.96444132764719,17.3750618803056,14.1181437054477,monona
1996-07-22,7.43916447620953,4.83173273649434,10.1009125338103,5.58784704803669,5.6931954383512,10.1025634299823,6.67014471051696,5.64832211273066,5.03581323140722,7.87225534648232,6.15704948996809,11.8350743564768,9.63730803606044,monona
1996-07-23,6.24745201087939,4.16095950706342,8.47077475413564,4.59320277275396,4.74156901659492,8.15754181728137,5.48858438951967,4.64275458602324,10.395961631086,6.28697945158712,5.08479141107301,9.7266162894788,7.90514355325018,monona
1996-07-24,6.51185149745337,7.3613672357021,8.60833761221157,4.46045642570615,4.88781024981652,8.31671326644243,5.53025177778442,4.71068715362134,10.5125709867181,6.40124136183304,5.12141575111417,9.89025004974394,8.00111403622343,monona
1996-07-25,5.75848313744339,6.36371271241869,7.20465153140826,4.03857527340849,4.29260354204593,5.11105825463324,4.90422307026404,4.23111769410243,3.65551568303699,5.75598430425324,4.73464782199358,8.85746716726401,7.20100152994326,monona
1996-07-26,21.6281902072828,24.0574186162306,24.9261861831247,15.4804797189607,16.4214010701337,26.6930365581811,19.2207889791553,16.1178289989805,34.0126209201555,22.0646933938677,18.0640332753871,33.5918176525834,27.5008417575897,monona
1996-07-27,10.9062211012808,12.2012847930621,12.7463476026437,7.51151673057617,8.0080006591068,12.917636622757,9.08808610434853,11.3190709405855,16.3433307695793,10.5331378843668,8.55730459793075,15.9017430217539,12.7995720621512,monona
1996-07-28,10.0543841585953,11.2072802653608,11.8625547817957,6.81805546978387,7.39538543898562,11.9902862643103,8.24022685710246,10.5434042866635,15.1756879135025,9.33577332091221,7.94401306569208,14.8049944680732,11.8831132292651,monona
1996-07-29,11.4395260646811,12.7525509342256,13.3917026190509,7.62771907633182,8.39147604977907,13.5011293639267,9.35534689954752,11.759320051097,17.3182763164793,10.5840769020235,8.94254289299943,16.645923862983,13.4894310482289,monona
1996-07-30,6.63039143275865,7.37635664424585,7.7658288639843,4.11432126384346,4.7772454147437,7.75118708554905,5.31654707148962,6.75788095921116,9.94461417003168,6.06359028210394,5.09893808932987,9.58003424357982,7.69288999864248,monona
1996-07-31,7.45186098635719,8.1790529110651,8.93416580556219,4.74399643876788,5.35419408579182,9.02794728176593,5.98611109970677,7.85856691228909,11.5777021009754,7.0738345620904,5.90672993090673,11.1547020870539,8.96896427385473,monona
1996-08-01,16.2700795364988,17.9272366332881,19.5467524977192,10.5372166917932,12.0631107778136,20.5577897358776,13.8366515869578,17.7458601161726,26.0249264997061,15.9219046304525,13.2927877445113,25.254662489913,20.4424312455754,monona
1996-08-02,36.4111974403515,40.3903685569636,44.355920154927,23.2527067156135,26.6589648314245,44.9129309532062,30.2329923978884,38.2185812928319,56.3610814039466,34.3504190438153,29.2899735839365,54.4284644759513,43.7788907573355,monona
1996-08-03,10.0049684004235,11.0291479171449,12.0186907788408,6.22710076366296,7.1493105915002,12.0500788505877,8.0802057109758,10.2545972437603,15.1805817040646,9.19290626740552,7.76684869727578,14.526139670704,11.5649078048757,monona
1996-08-04,4.1382521871104,4.69331423911632,5.09643959852026,2.54238649355455,2.94296127728557,5.04345411536958,3.28428520426658,4.3062805316332,6.38980958547452,3.89249585039481,3.1754023320383,6.17152503662998,4.89887882336613,monona
1996-08-05,1.88252095132285,2.07052530910568,2.27601720049797,1.18706297189081,1.37905284162992,1.65901707543817,1.57492848701716,1.33492396950158,1.22817853074456,1.69328842900376,1.4639012589285,1.236818497115,2.24531391676611,monona
1996-08-06,5.32704648383366,5.88916205456395,6.46508757162022,3.35532335093822,3.78282831914402,4.42398315309578,4.34266008797687,3.70214521763007,7.93142713560534,4.70303045126107,4.09221916598552,3.34191818445445,6.18546576363328,monona
1996-08-07,6.39716343470533,7.26039582735606,7.49144105698106,3.92648074246157,4.48639714473628,5.14701022545072,4.80530565656533,4.40066988415296,4.06192274619043,5.37736380193774,4.63413794818908,4.00687320808957,7.188272248428,monona
1996-08-08,8.09620035063809,9.10808922175353,8.96758726170304,4.72885835712588,5.21680549626796,6.48800898906084,5.82464921556501,5.39747078121438,4.95161148345329,6.67083011377466,5.63958049699283,4.85746168669515,8.60372973168088,monona
1996-08-09,10.5421765222933,12.0787980937798,12.0948709832587,6.25521993495205,7.0844236296522,8.93845780933582,7.7899044739684,7.43777798009047,6.87343062893626,9.15837500071686,7.93884818160528,6.69849466143157,11.7137807985438,monona
1996-08-10,18.0500122998792,20.3882407301092,21.2713485393975,11.357826220193,12.6274277787695,15.9363792607594,14.1615845676263,13.1567589768428,12.1596726832249,16.3759666173016,14.0862517740416,11.7861563901879,20.6604527950645,monona
1996-08-11,23.5403553328922,26.4564754362461,27.9861901496019,14.8492577304455,16.6471147042168,20.9759269340756,18.5271874857161,17.2285013113237,15.9577649219631,21.4299666221248,18.5154567529192,15.3919541328747,26.9867596320424,monona
1996-08-12,14.0221655895326,15.6751780829035,16.7566449815505,8.99138883898856,9.84921320016491,12.6634203618618,11.1948891521718,10.0177193231594,21.2981658113143,12.5481963788105,10.7606320416192,8.91217528811245,15.495011932734,monona
1996-08-13,9.22153383187638,10.2957647755472,11.0872301748613,5.89782999134227,6.48826663962964,8.35094617847693,7.42087905195395,6.49358079137755,13.9858119167367,8.16266899294019,7.02904905168506,5.83350508169104,10.168860998827,monona
1996-08-14,6.38320919205195,7.09561770655753,7.50650543049486,4.05185068070654,4.41229219768274,5.88776449486386,5.28750681318387,4.59692680810908,9.80865936790429,5.72238211227219,4.95858059491175,4.12735659093603,7.24679837560209,monona
1996-08-15,7.14615735698267,8.04309011406171,8.1458938357184,4.61304772615477,5.1377122263442,6.68724658849748,6.05634657871821,5.42611049852552,11.3833805508951,6.55806976487962,5.71979543177619,4.74093140511883,8.35413760281202,monona
1996-08-16,54.2672002270451,57.639352391813,63.4965077096387,35.516699784861,40.2474821015741,52.4311818257714,46.8354113294656,46.4018219649227,88.3209267610467,51.7459616033217,44.9678302831338,36.9037660916455,65.596512679157,monona
1996-08-17,32.7542112443481,35.0407495553962,38.6720150801229,21.3617127531007,23.962352968201,30.6419594360028,27.1885602690315,26.9738459326998,51.3536763544412,29.9089206520287,25.9280840705165,21.1592256820445,37.406722396896,monona
1996-08-18,7.83970285451019,8.46548695819577,9.2977486739665,5.06297166214123,5.72768702841422,7.2933159858375,6.35135641946366,6.41463551947243,12.2078487106102,7.14355524773826,6.20606775025516,5.0607081169219,8.91236281184982,monona
1996-08-19,4.98536442953479,5.29126038340569,5.71552841131984,3.16172037382793,3.55138234861692,4.66012854168529,4.11468574023757,4.08204021169542,7.99380408388253,4.61772368413888,3.98197320592509,3.30931016755603,5.89942977815211,monona
1996-08-20,26.8900504989377,30.072529980422,33.3272373729279,17.9215485744082,20.5894568626592,26.9132676555715,23.6185822959024,22.6848625522147,44.9467638518234,26.7456343839225,23.4969629998744,19.0593739609294,34.0400680477505,monona
1996-08-21,11.2369081700903,12.9692291668157,14.1530091518659,7.55897528229226,8.44373624328376,10.8786821298527,9.49153008978948,8.97166178761156,17.7648116093763,10.7812499226951,9.36747272641927,7.59755384079803,13.3840203453676,monona
1996-08-22,5.81441959716535,6.8452454333353,7.19971462038985,3.85009142327068,4.29403780718448,5.67355155094951,5.06247381431336,4.83184726140845,9.72355875999417,5.60301064563118,5.04981165607466,3.97050073914614,7.24112548774507,monona
1996-08-23,13.4520911791686,15.7424421502083,15.1182234900849,8.65437390096172,9.9894733889438,12.8668832051161,11.5731734360122,10.766055714884,9.62181402128598,12.7184401747475,11.0765047592092,9.13424411639398,16.1939529061101,monona
1996-08-24,18.6473879109381,21.7059564746653,21.5127924069141,12.3842263419713,13.9691449072394,17.7813570752346,16.0819716870444,14.6494059786815,30.5117316351694,17.747001422183,15.3264649635498,12.5349371844434,22.4074229399442,monona
1996-08-25,8.23349947526752,9.48863485102691,9.57170286320964,5.50534375662958,6.23677175984172,7.91193378199579,7.16857960973874,6.55132821177484,13.6147040932383,7.93543734006338,6.82810412768865,5.60987698901485,10.06978230688,monona
1996-08-26,16.3361967971232,18.3881628383637,19.4902746000112,11.23648038741,12.7750793725918,16.1958307005508,14.6858827102619,13.6337540811534,27.695801219112,16.2220241616791,14.240169338018,11.3134047654185,20.4658339321716,monona
1996-08-27,14.9975407146398,16.8466739906789,18.1411583054545,10.3175022083174,11.699949878762,14.8175955715217,13.3872432334234,12.418026822756,25.180835345202,14.7947613517482,12.9906538814885,10.2269780177155,18.541427001242,monona
1996-08-28,72.9610333951791,82.678571371278,87.4451739322233,50.8817274251958,58.0015523756653,74.2932774244452,67.5157412506377,60.4806177231951,124.365197698768,72.848408341868,64.0071897696961,51.5899666263631,91.6782380348062,monona
1996-08-29,36.4973564292269,41.2684793518202,43.9478035441443,25.3384185719507,28.8302317039924,36.4780048084281,33.1019782690037,29.6701333497373,60.8878992487911,35.6662498843235,31.2717335161899,25.2816412391607,44.5653567377788,monona
1996-08-30,41.6024028043467,47.0031886086832,50.3501998911815,28.9666722218654,33.0116994443716,41.0436735402012,37.902264527707,34.1448130074987,69.5408825525147,40.6765396930391,35.7357643827909,28.8654079495771,50.9715996714515,monona
1996-08-31,14.5072615914319,16.4277693423641,17.5259292540081,10.0230616184686,11.4973602096264,14.1334995715731,12.842628626025,11.6235175748448,24.0995156840851,14.0502314449324,12.3534026069764,10.0084148097063,17.5963048865553,monona
1996-09-01,9.09185965445629,10.3080283100109,11.0227947042382,6.26394048213845,7.28944000938031,8.96094202671921,8.18503422149147,7.37656740698915,15.3130830739977,8.95857165977995,7.89394816979478,6.35818236011032,11.2626910368197,monona
1996-09-02,7.05202709533322,7.9613677179386,8.60307106957943,4.87419155113697,5.67201545535023,7.06526048049169,6.47544739953763,5.84683658562088,12.087410316752,6.97972555078401,6.08808947817356,4.98931708977028,8.89991778110295,monona
1996-09-03,13.8669338801163,15.4235934880098,16.742085091037,9.76783344601256,11.1515497790434,13.8694274278149,12.904829210887,11.891204809769,23.6154369874286,13.8264784809601,12.2092050871996,9.86202193659111,17.6282055330826,monona
1996-09-04,20.7853678858947,23.6027660061226,25.1112083741573,14.6464589157103,16.7418295857992,20.5329336339471,19.1900302968067,17.7803451841967,34.1473064298111,20.6444172127497,18.041792032699,14.6358134607522,25.9141709366761,monona
1996-09-05,14.5228984074718,16.5043558248685,17.645071827434,10.1124612479402,11.6476797353116,14.3741214752175,13.1671758747263,12.1623452270093,23.5980491382774,14.2117975049098,12.4960182581034,10.0368275440889,17.7468585047544,monona
1996-09-06,11.3745646058167,12.9254734980272,13.8635387768195,7.89845252234321,9.14719259684683,11.1876637320668,10.215459696241,9.57740381348773,18.5184472068747,11.1194272478388,9.76838915673276,7.8794613562991,13.887403640106,monona
1996-09-07,28.2352793071432,32.0731132835875,34.5856293907744,19.8611926868553,22.8836426997261,28.2126876854643,25.7784578422032,23.8662584649012,46.7636792975368,27.8141942436029,24.6874190852467,19.8141754976194,35.1200494900998,monona
1996-09-08,64.325331257017,73.073755051432,78.5580189166525,44.8175969327847,51.4056355937735,62.6916493696615,57.2917699055918,52.967046715153,104.129060752596,61.7085398128003,54.6479269797057,43.8937008605992,77.4938795491176,monona
1996-09-09,16.5046682996201,18.7664858197129,20.1161977407689,11.5839431232939,13.2899456507251,16.2515140493819,14.846336002899,13.6720410146755,27.0118450623514,15.9902729825052,14.1844710400691,11.2948623119307,19.9564990416426,monona
1996-09-10,10.3831839199434,11.8667114900673,12.764577755866,7.37546884463214,8.42456905881528,10.3497105404657,9.44724252236883,8.66984972908907,17.2188437814837,10.1684719211106,9.01608702748702,7.18270514747078,12.7187359369633,monona
1996-09-11,4.62254714143716,5.35388342891681,5.71858579265145,3.45326955863749,3.88032474193222,4.90461932344529,4.39102312096929,4.135124613714,8.17396744841847,4.8294547631428,4.32431428773441,3.48495705046735,6.17505068972019,monona
1996-09-12,1.77700556831815,2.00947006509156,2.31257331565579,1.41748360618936,1.65210882649203,2.07127171502413,1.93767050882408,1.75409260750423,3.29721642337108,2.06736387688023,1.83826255608769,1.45027871152646,2.62116257728467,monona
1996-09-13,1.42499694139873,1.46388388491792,2.07748314661802,1.2471761725314,1.48600927861926,1.9521605982452,1.78239979338135,1.58570851226285,2.86139322256716,1.924862975715,3.00126544804422,1.30306064600133,2.42574502476433,monona
1996-09-14,2.01271837475572,2.0706399282223,3.04580568899036,1.93194321855332,2.38060154558369,3.19534634383556,2.84509081882278,2.52389305919959,4.56934930542338,3.17428803547362,4.80217006232099,4.55677475560073,3.97294084206854,monona
1996-09-15,7.58290430352509,7.3922878842308,12.6398555405962,8.0101624173477,10.5853233677295,14.7324258601439,13.051422855705,11.2343534370174,20.317510976084,14.7707272116302,21.719732667809,19.3628986247736,18.339758412891,monona
1996-09-16,1.91518754902548,1.8786615140575,3.2406630580142,2.06159302600299,2.64638820025156,3.72776698358762,3.30952728303645,2.84046807591841,5.1400432154555,3.77662002961623,5.50274281083446,4.9022192966269,4.67951645675968,monona
1996-09-17,1.40193565815162,1.3646560213845,2.61521179027916,1.65291889991752,2.23678212867617,3.29752877207977,2.938061704807,2.50119876942485,4.52866712059128,3.32586988970264,4.87328060621679,4.31919786998052,4.1945072232085,monona
1996-09-18,1.88578896271212,1.67200148783461,4.02362801315416,2.66117803194549,3.78451075591845,12.3201243265647,5.05349040572899,4.26657957725577,7.72512305684792,5.72750803750993,8.36589243084582,7.77747970061504,7.29597481719715,monona
1996-09-19,2.01477023726951,1.81339998182991,4.04484578670997,2.6554930908929,3.75660682287969,12.2885105209666,5.06744072779225,5.22452819096383,7.66877708323733,5.7448015953603,8.32704181801773,7.34115986790182,6.71762044854066,monona
1996-09-20,0.753989439242086,0.616138831392213,1.69234465902389,1.13544544493581,1.70868165893127,5.70593090827694,2.35237978456511,2.39130888654631,3.50862948588315,4.05366183985072,3.8747136268781,3.36587623797776,3.47275756748141,monona
1996-09-21,0.724834062046556,0.560316405485303,1.82885701809367,1.30028353168713,2.04553889211189,7.02498574514777,2.87519277377965,2.80387041566386,4.25369220877344,4.96436908416947,4.75754788365666,3.90852950992862,4.40169006148955,monona
1996-09-22,0.495601835919608,0.431537124982095,1.25871805383021,0.92699103651954,1.42138692601894,4.92513031339297,2.02400773273072,1.97188252519866,3.02918714630218,3.49587277914169,3.3557687075919,2.7758411148428,3.13655522943552,monona
1996-09-23,1.89901052686753,1.27578903000774,4.74469813646019,3.37497111665582,5.35798202042594,19.762685640258,8.16471754704362,7.92063598596531,11.9400601914616,14.1359570347845,13.5386051838334,11.1366225324672,12.8792154023293,monona
1996-09-24,0.330685685104586,0.205877677443998,0.82332917851025,0.582651589772032,0.961871018374654,3.62533188524632,1.49912572694009,1.43570086610401,2.14701842817645,2.60850381346559,2.47662462031318,2.01266233120867,2.40554985160337,monona
1996-09-25,0.620784552565932,0.294836435763275,1.40056609933812,1.02000946510101,1.81480870305445,7.15659893260268,5.90296086857313,2.78895887555383,4.11696403023854,5.19912738299568,4.88546001771144,3.90358199778372,4.89725568056435,monona
1996-09-26,0.110456889070497,0.0453745385718126,0.226108858800858,0.171913774717178,0.329632527783221,1.35219800115922,1.11717841194966,0.515614154344454,0.757109093690046,0.991146254503631,0.922970302551948,0.72214806212596,0.951125883690494,monona
1996-09-27,0.0824092747602486,0.00429530691414806,NA,0.110649605112833,0.186962528479267,1.20170020959843,0.766860394850202,0.358130043327775,0.604719165300632,0.873084765220561,0.818178209292926,0.609814879185294,0.892988874449742,monona
1996-09-28,0.0813934793228552,0.00466289746131171,NA,0.107852156490065,0.20333420899588,1.34588447051636,0.894431278710251,0.419225933943486,0.675620339649353,1.02009291732591,0.944979813269868,0.691247869400425,1.06901881596206,monona
1996-09-29,0.191279808424772,0.00857685841653387,NA,0.248391045130356,0.549959394085724,3.88351490071823,2.58921551145016,1.19903562491376,1.74722047916736,2.99778341478081,2.65940732925359,1.79862414235535,3.05929688244489,monona
1996-09-30,0.0959371962775966,0.00405481259306237,NA,0.0969482179556423,0.271636007123698,1.96645997857115,1.32236029093448,0.613097892596603,0.859062526023726,1.53064856495285,1.34672826338052,0.89442259369523,1.61397299946015,monona
1996-10-01,0.0427641530793671,0.0111309682756218,NA,0.0562717720636035,0.163564710849508,1.07370009885305,0.714929753695404,0.342461061053205,0.502027840802461,0.84791885341589,0.771630049027721,0.530418366550007,0.906975875342171,monona
1996-10-02,0.0452517288211415,0.00355975092086863,NA,0.021883195149149,0.0892583605890281,0.59081257293503,0.455267526149556,0.207500502590171,0.307967820031256,0.51963896039575,0.478066978826594,0.330596033880568,0.561503417592148,monona
1996-10-03,0.0112244454383767,NA,NA,0.0931870199618029,0.642029900847241,5.00789745418223,3.76589995634569,1.72576083184258,2.26494026289053,4.43668721677216,4.1167902488623,2.498799397243,5.24031160830398,monona
1996-10-04,0.00386350026573282,NA,NA,0.0265752017050817,0.228659678452031,2.02475069513095,1.50072894917318,0.659333933724316,0.727866433344144,1.78140112936029,1.61408624587518,0.836421870456013,2.22924125456984,monona
1996-10-05,NA,NA,NA,0.0110038106569577,0.105406455577582,1.23851342316506,0.899636095680037,0.367164007050724,0.264766473655605,1.0813693282627,0.941050755255127,0.332327622742952,1.46474113828285,monona
1996-10-06,NA,NA,NA,0.00303958369122558,0.0386116797429029,0.516004215037234,0.361248981327614,0.141363023825391,0.067073874562208,0.430745976425989,0.369383485880868,0.0983204577833593,0.618483605329047,monona
1996-10-07,NA,NA,NA,NA,0.0556748912089188,0.62680792800142,0.461297089340875,0.191883531937724,0.163401950976643,0.566835764856343,0.503066161742661,0.204799246417117,0.75127728742229,monona
