datetime,salt_null,salt_01,salt_05,salt_1,salt_15,salt_2,salt_25,salt_3,salt_35,salt_4,salt_45,salt_5,salt_10,id
2010-10-07,-3.89186090761958e-10,-5.80896933873494e-06,-0.000145951906840007,0.039473960796992,0.000518083572387695,0.00043340524037679,0.000163674354553223,0.192961494127909,0.206776261329651,0.235004226366679,0.282249927520752,0.313932418823242,1.60815270741781,mendota
2010-10-08,-3.43332769621914e-12,-3.33786010742188e-06,-7.59661197662354e-05,0.0382296542326609,0.000270982583363851,0.000450988610585531,0.000445882479349772,0.19285790125529,0.205490350723267,0.234746853510539,0.282267649968465,0.302229166030884,1.59105515480042,mendota
2010-10-09,-6.66012134331595e-10,-1.1769433816274e-05,-6.65684541066488e-05,0.0356700221697489,8.8810920715332e-05,0.000149091084798177,0.000250339508056641,0.192774812380473,0.20570170879364,0.234614372253418,0.282396753629049,0.300771673520406,1.57317694028219,mendota
2010-10-10,-2.1594726007379e-11,-8.84135564168294e-06,-5.52584727605184e-05,0.035453587770462,0.000309487183888753,0.000486016273498535,0.000646730264027913,0.193187355995178,0.205624620119731,0.235242287317912,0.28294316927592,0.301789164543152,1.56081016858419,mendota
2010-10-11,-1.34318252816475e-09,-2.75745987892151e-05,-7.19477732976278e-05,0.0347882111867269,0.000553051630655924,0.000806252161661784,0.00108816226323446,0.193646351496379,0.20622185866038,0.235733389854431,0.283846855163574,0.302763144175212,1.55022184054057,mendota
2010-10-12,-1.6802050121593e-09,-2.60546803474426e-05,-5.95400730768839e-05,0.0346905589103699,0.000871837139129639,0.0012859304745992,0.00168879826863607,0.194316585858663,0.206987261772156,0.23671023050944,0.284986217816671,0.304011066754659,1.53925124804179,mendota
2010-10-13,-3.91773184264347e-09,-3.60682606697083e-05,-9.29683446884155e-05,0.0340608755747477,0.00107383728027344,0.00149722894032796,0.00209224224090576,0.194740414619446,0.20755132039388,0.237224102020264,0.285621722539266,0.304687817891439,1.52683432896932,mendota
2010-10-14,-1.03853962466853e-11,-2.48352686564128e-09,5.38925329844157e-05,0.000226060549418132,0.000609457492828369,0.000832776228586833,0.000747938950856527,0.176752169926961,0.205096006393433,0.234439333279928,0.282750566800435,0.300413091977437,1.50356777509054,mendota
2010-10-15,-1.60005342308978e-12,-3.33537658055623e-06,-7.19328721364339e-05,-0.000169257322947184,7.40885734558105e-05,9.36587651570638e-05,0.000174403190612793,0.173130671183268,0.20287295182546,0.232929269472758,0.280166029930115,0.296947717666626,1.47723333040873,mendota
2010-10-16,-2.10002385851264e-12,0,-8.60840082168579e-05,4.83791033426921e-06,2.57690747578939e-05,7.09096590677897e-05,6.91612561543783e-05,0.172038356463114,0.202782511711121,0.231275995572408,0.28002389272054,0.296743154525757,1.44350051879883,mendota
2010-10-17,-5.09999450078643e-12,0,-6.97672367095947e-05,-0.000105251868565877,4.93129094441732e-05,0.0001106063524882,2.93652216593424e-05,0.170568267504374,0.202548503875732,0.229797164599101,0.27993639310201,0.295922994613647,1.42028053601583,mendota
2010-10-18,-1.18903405639988e-11,-3.33786010742188e-06,-7.78188308080037e-05,-4.50313091278076e-05,4.44849332173665e-05,5.07235527038574e-05,7.42673873901367e-05,0.16609787940979,0.202459255854289,0.226777791976929,0.278842806816101,0.294985135396322,1.39430975914001,mendota
2010-10-19,-9.03632724202907e-12,-3.33786010742188e-06,-0.000128507614135742,3.33786010742188e-05,4.85976537068685e-05,5.72005907694499e-05,2.92062759399414e-05,0.165365099906921,0.202436844507853,0.226153333981832,0.278753876686096,0.294893980026245,1.36907784144084,mendota
2010-10-20,-2.00002977142807e-12,-3.33537658055623e-06,-0.000135968128840129,7.82509644826253e-05,2.9146671295166e-05,6.33597373962402e-05,4.10278638203939e-05,0.165294170379639,0.202339092890422,0.226028879483541,0.278672973314921,0.294834057490031,1.33742276827494,mendota
2010-10-21,-1.43337193965939e-12,-3.33537658055623e-06,-0.000141600767771403,-2.94049580891927e-05,2.61267026265462e-05,8.50558280944824e-05,8.40425491333008e-05,0.161239902178446,0.194819450378418,0.22558856010437,0.27667760848999,0.294452468554179,1.24356961250305,mendota
2010-10-22,-5.16660788226394e-12,-6.66826963424683e-06,-0.000138153632481893,9.08374786376953e-05,4.98493512471517e-05,7.22010930379232e-05,0.000131229559580485,0.157683332761129,0.1893630027771,0.224250197410583,0.270854632059733,0.294266859690348,1.05094695091248,mendota
2010-10-23,-5.87427143964684e-11,-1.00259979565938e-05,-0.000166739026705424,-4.50213750203451e-05,0.000140190124511719,0.00025556484858195,0.00044784943262736,0.15708315372467,0.188766241073608,0.224287668863932,0.267967422803243,0.290739297866821,1.00659227371216,mendota
2010-10-24,-1.99142786705409e-08,-6.20881716410319e-06,-0.000317042072614034,-0.000154654184977214,0.000269671281178792,0.000303427378336589,0.000593880812327067,0.157520254453023,0.189203023910522,0.224941929181417,0.267993132273356,0.29120147228241,0.975061813990275,mendota
2010-10-25,-9.94330591197468e-08,5.54819901784261e-06,-0.000175893306732178,3.30110390981038e-05,0.00100646416346232,0.00130943457285563,0.00148757298787435,0.159048636754354,0.190872550010681,0.227008779843648,0.270286758740743,0.294082562128703,0.897947311401367,mendota
2010-10-26,-1.04309680892811e-07,-8.43902428944906e-06,-0.000322580337524414,-0.000378678242365519,0.00169350703557332,0.00224604209264119,0.00261290868123372,0.160539984703064,0.19257128238678,0.229033668835958,0.272595127423604,0.296822150548299,0.851431051890055,mendota
