datetime,ssi_null_GOTM,ssi_01_GOTM,ssi_05_GOTM,ssi_1_GOTM,ssi_15_GOTM,ssi_2_GOTM,ssi_25_GOTM,ssi_3_GOTM,ssi_35_GOTM,ssi_4_GOTM,ssi_45_GOTM,ssi_5_GOTM,ssi_10_GOTM,id
2007-07-12,616.30899191873,616.645915136553,617.121878880907,617.738116513222,618.368452857011,618.860736354153,620.027657040699,620.170247351947,620.168091082407,620.07883854324,620.227604104399,620.501225009692,621.339831771308,mendota
2007-07-13,537.723111739006,538.088116596167,538.666502674437,539.411792627905,540.170326564254,540.747215900115,541.977573438565,542.151754346617,542.181932391038,542.120938326795,542.290039050256,542.581212347138,543.816047975761,mendota
2007-07-14,498.658355509817,499.056173125304,499.788406835707,500.729117987857,501.626808337836,502.30679178398,503.675261654897,503.86951926569,503.923428139518,503.892824040793,504.095916297672,504.404686797225,505.302800761451,mendota
2007-07-15,467.312607680614,467.728598573466,468.434371124839,469.373599822391,470.354069764903,471.101261940377,472.622565183742,472.887985805664,472.99745645081,473.0727492132,473.329553052372,473.687249991435,475.144818758103,mendota
2007-07-16,464.472805005653,464.859820468281,465.496557436377,466.392103618521,467.436907379663,468.237753502043,469.882871506293,470.227957119681,470.405563797589,470.650791401058,470.966088771535,471.377848834456,473.37967607583,mendota
2007-07-17,480.861852660992,481.245217868543,481.879813485329,482.76291955101,483.792458035896,484.601880936962,486.283884521031,486.632628951986,486.806434075907,487.020791921908,487.338840014466,487.762479043264,490.014538785949,mendota
2007-07-18,510.522241539995,510.910685054173,511.569398230166,512.475078821594,513.506915043084,514.325273281601,516.031005021243,516.389495388949,516.569767137315,516.772694268197,517.101821342658,517.542202146261,520.036819027411,mendota
2007-07-19,551.033855251811,551.426843604138,552.108297301574,553.035249231088,554.071599106283,554.89953292802,556.627512355996,556.996417408748,557.183969588244,557.378140290078,557.718614325455,558.175255708663,560.902639175881,mendota
2007-07-20,574.324564702147,574.722129822567,575.425149400175,576.372670428958,577.412390159047,578.247969997604,579.997923307558,580.374962970206,580.567400264192,580.749861952417,581.099367235347,581.570276215533,584.506417665442,mendota
2007-07-21,528.180433219462,528.58050245619,529.298332460798,530.255438491465,531.281522443373,532.110351142362,533.870151233976,534.241859973854,534.425104552356,534.577606346092,534.923549533658,535.397259904319,538.458323459439,mendota
2007-07-22,514.182830858098,514.588846704345,515.333109919504,516.316267406973,517.35434749362,518.194772713848,519.981502769963,520.361335377656,520.548574105234,520.687875579166,521.042354937018,521.530045644213,524.800119146676,mendota
2007-07-23,491.855119299334,492.266983118289,493.041900331513,494.057446148491,495.113062062796,495.962579424903,497.783003048406,498.171066616356,498.363014918638,498.488956624623,498.852250080557,499.354005690318,502.861230951349,mendota
2007-07-24,491.009197523821,491.430286352679,492.242051135629,493.302027179204,494.392847766879,495.263186289154,497.11529927463,497.515787968221,497.714954199698,497.835814334857,498.209113381001,498.723932117362,502.383739098895,mendota
2007-07-25,502.443107065159,502.871893040543,503.710868794279,504.80238206272,505.917945564699,506.808674178698,508.693663926078,509.106963362198,509.314737377443,509.436716716683,509.820630080796,510.348554076679,514.199045515368,mendota
2007-07-26,522.445938568596,522.880065621777,523.739882479412,524.855654106584,525.995432516488,526.907656882362,528.825740754826,529.255131541919,529.475576241521,529.605627147017,530.00427784499,530.548980611682,534.621637943614,mendota
2007-07-27,538.230960547592,538.669420126285,539.547829073449,540.685354730866,541.847714316457,542.780795198721,544.728889797264,545.175608769469,545.410979399323,545.552168147216,545.967224552345,546.530060123681,550.822901343991,mendota
2007-07-28,565.047766767426,565.489448540261,566.384636908282,567.541875372091,568.724445683453,569.677198442825,571.649704040598,572.11409556922,572.365621089899,572.520052557222,572.952163752915,573.532885977332,578.034598414757,mendota
2007-07-29,577.207874016084,577.651794658055,578.56211354074,579.737139767303,580.937463431617,581.908027862781,583.901350788103,584.382618271442,584.649920713375,584.817709953609,585.266069829305,585.863627443823,590.555083131374,mendota
2007-07-30,595.774184519919,596.219320805331,597.142613613007,598.332999869145,599.548318444788,600.534929413683,602.543190767219,603.040848484389,603.324496114164,603.506702669239,603.971156022631,604.584791856665,609.445001505675,mendota
2007-07-31,611.409698932044,611.85657352965,612.794689244339,614.002745574823,615.235230092714,616.241551294737,618.266896066105,618.783880877953,619.086749183278,619.286311520381,619.769731295834,620.402364185169,625.4593925944,mendota
2007-08-01,622.210792731821,622.659536783727,623.613570088548,624.840825771246,626.09242447112,627.116447837039,629.161043101363,629.698724188344,630.02222912946,630.241039482732,630.744886182022,631.398156667324,636.67326112399,mendota
2007-08-02,635.601829325786,636.053201489549,637.022801790695,638.268849106826,639.539743944475,640.581937515835,642.647423037781,643.202772837267,643.54323411145,643.777783047452,644.298880875259,644.969627637168,650.434710125499,mendota
2007-08-03,630.429168264224,630.884155471374,631.869191408757,633.133827285821,634.423828699635,635.482088829455,637.569952252553,638.138289530643,638.490245520914,638.735104362259,639.268516470563,639.951795702338,645.56259760183,mendota
2007-08-04,607.600587295469,608.057604784326,609.050765325984,610.325231541402,611.628098630524,612.698031050037,614.802305536149,615.379953148669,615.74006662158,615.991898817951,616.533906578081,617.223321999237,622.94357712115,mendota
2007-08-05,581.933821410189,582.395649300158,583.406715561202,584.703295684964,586.030599475618,587.120101043122,589.25368607419,589.84581986425,590.218174239882,590.482043055906,591.037209234855,591.744572992673,597.631584670817,mendota
2007-08-06,544.877324326452,545.338888938786,546.381589448853,547.722756420197,549.074299141971,550.189827391591,552.348368510282,552.975993214803,553.381137510892,553.677545235258,554.266217890788,555.009217706992,561.27831009325,mendota
2007-08-07,583.809561260194,584.273010591135,585.329087541423,586.686593134794,588.059544194832,589.19550274071,591.378495881925,592.026277486798,592.450642593984,592.766526558636,593.374609459359,594.137032527034,600.618927868664,mendota
2007-08-08,631.012925178681,631.479803185968,632.545275211295,633.91335816836,635.302356347371,636.451587319281,638.652224727101,639.309423484838,639.743091240731,640.068487874643,640.685696916531,641.457259240209,648.04649697346,mendota
2007-08-09,657.705439005935,658.174255382513,659.241922374985,660.611158357456,662.005367884108,663.157646233458,665.362346601617,666.019279984204,666.452857216134,666.778155961172,667.394629683226,668.164865830128,674.725738189445,mendota
2007-08-10,663.491289327724,663.964159428198,665.041066683329,666.420982127928,667.832147505217,668.997007544698,671.224982064485,671.892146115492,672.335411677311,672.671043952877,673.298130530365,674.079298325172,680.769596813171,mendota
2007-08-11,661.910119053792,662.387330707616,663.479453430238,664.877844814806,666.312800104704,667.496593613411,669.752400262261,670.433672455206,670.889817420767,671.238508680968,671.878185306344,672.671792843336,679.510119705839,mendota
2007-08-12,656.98953547049,657.471340644582,658.580046173713,659.999233718074,661.461042268837,662.668529796903,664.954304006864,665.65522839768,666.132147072592,666.503390372741,667.166863192308,667.98618126289,675.031525708757,mendota
2007-08-13,665.554988091464,666.044007481969,667.173912479215,668.617882901809,670.110395789468,671.340051771446,673.662048810273,674.379510541983,674.87201000791,675.26154016692,675.944634310061,676.785234345556,683.933158329701,mendota
2007-08-14,644.629513277431,645.117151529399,646.234434248701,647.662597395093,649.13941711483,650.353869558458,652.66883892115,653.374970444053,653.859906655393,654.228750864983,654.890882730042,655.706751399145,662.848822565489,mendota
2007-08-15,615.132887867902,615.623597217567,616.756238085989,618.202337154127,619.69973772802,620.933121592214,623.254999144518,623.964552964069,624.440819540269,624.819367406821,625.48711911572,626.293722426751,633.459685746023,mendota
2007-08-16,602.602578660747,603.099281845952,604.253183173538,605.727260337608,607.254777261831,608.50675965386,610.855831158928,611.575106532655,612.057919953886,612.444745587597,613.11918697619,613.941361720769,621.33468006717,mendota
2007-08-17,602.847919240536,603.350547477939,604.527704888003,606.031792711408,607.59103654086,608.864688729256,611.248955382463,611.982855444609,612.475127830324,612.86815732158,613.543593699806,614.37307349319,621.84345504629,mendota
2007-08-18,540.140358566404,540.645797283249,541.840942520445,543.355821001732,544.924041562505,546.210813090996,548.5930606675,549.322823873179,549.805793779983,550.191707191437,550.865669257955,551.701627167034,559.37471456919,mendota
2007-08-19,447.767780993258,448.270599637062,449.490171335531,451.034043229291,452.651202685331,453.979214191389,456.411880691912,457.164711716629,457.675583418902,458.098868216987,458.786034039874,459.626856837897,467.459481985985,mendota
2007-08-20,394.103568584233,394.612449572585,395.880107508318,397.499112748833,399.196672049716,400.580018083872,402.928490708384,403.734676713498,404.311828337184,404.771640021047,405.464138740968,406.327005699625,415.147370773977,mendota
2007-08-21,393.732102557249,394.25593989697,395.591896024986,397.305021053847,399.1053884603,400.567818658081,402.991648290767,403.836646686518,404.444056139035,404.913208403082,405.620067139245,406.506948338176,415.361166688468,mendota
2007-08-22,404.40374433918,404.934598549736,406.296672834576,408.053574299695,409.889552966024,411.383360118116,413.890268523546,414.755563128771,415.371740326776,415.859466377963,416.59437247214,417.507739266477,426.382141139215,mendota
2007-08-23,449.231760667399,449.765554212544,451.161436238978,452.964949209123,454.842445149258,456.378019962231,458.942461373628,459.849738194023,460.505497375928,461.034445889017,461.807224034537,462.754885077714,471.865956657951,mendota
2007-08-24,469.68302482756,470.216300371622,471.591012655697,473.368834299202,475.225817058756,476.746758658614,479.299682703616,480.187470775143,480.821083488097,481.330942945834,482.100723921554,483.054028195757,492.209252618006,mendota
2007-08-25,466.469478614159,467.00623913627,468.358154728,470.091734679094,471.880854815538,473.322446441303,475.837323159463,476.628500835184,477.185684349468,477.613575045071,478.301931311418,479.15554290051,487.696148185299,mendota
2007-08-26,442.774906414268,443.314293060443,444.666433337463,446.399750055749,448.198279321184,449.615413994724,452.187347282058,453.015700130477,453.595900673112,454.059016530667,454.789446589621,455.66178916773,463.489695560344,mendota
2007-08-27,416.030717472625,416.572687782915,417.899201641835,419.621775363706,421.3945192242,422.768440365794,425.30345365446,426.059068486647,426.592279069937,427.031535636594,427.745718578573,428.609376913991,436.094569894597,mendota
2007-08-28,386.169246949963,386.720198027684,388.238595509035,390.120311939923,392.104088155453,393.650758321522,396.410383270419,397.390086848841,398.102355949701,398.705018069088,399.591144616866,400.581169815148,409.416716631427,mendota
2007-08-29,392.959624661734,393.516003816615,395.166368444399,397.018828896424,399.306602568022,401.207568964947,404.357492347747,405.562956774781,406.329441365654,407.058580581263,408.23962781802,409.509701646054,419.990207038981,mendota
2007-08-30,419.547029596124,420.110570401388,421.803973204416,423.613193892351,425.854546628804,427.766739692411,430.970134447564,432.219898261208,432.955639279066,433.648239947709,434.803677873551,436.08086264915,446.590390399957,mendota
2007-08-31,389.267315764124,389.835458513193,391.504708316368,393.291936640929,395.427084780994,397.224801919071,400.31512571365,401.469564442985,402.150797504458,402.750475511103,403.79696663713,404.961787288658,414.667246279602,mendota
2007-09-01,370.715639289367,371.284431215137,372.955691027139,374.802237364173,376.86408234791,378.59446004929,381.622916302732,382.74422054341,383.437320446884,384.005891213212,384.933687818438,386.037169798694,395.079934525525,mendota
2007-09-02,359.030157342757,359.604222393694,361.319634709929,363.187407675133,365.207957333495,366.965011552344,370.016602470304,371.108365279032,371.841348067951,372.418953086079,373.400047499286,374.472580345021,383.716063691701,mendota
2007-09-03,337.074954098991,337.646495168155,339.373636618827,341.349880183574,343.398403089448,345.106212027862,348.121862767677,349.221100007436,349.999760228823,350.623987697951,351.54409365041,352.613541389143,361.860433788295,mendota
2007-09-04,341.977232946316,342.550132887479,344.280969765328,346.329022168241,348.441506902909,350.200997187316,353.228416331014,354.342523685646,355.166362385086,355.857707717594,356.825382508189,357.92221411916,367.64851696599,mendota
2007-09-05,354.636265295357,355.213575983663,356.967699286501,359.070311783383,361.240575397197,363.051355946314,366.126711223275,367.274996790373,368.14223870579,368.882546682617,369.894561095911,371.03687382387,381.311005380388,mendota
2007-09-06,359.342213784384,359.92338472064,361.708696024033,363.860416968121,366.076979663238,367.920799221493,371.036487382019,372.20937088824,373.1083264031,373.889706803653,374.937361683874,376.115767813592,386.795210578909,mendota
2007-09-07,375.734578224016,376.322877487696,378.182768850278,380.425794085689,382.716828805797,384.626964992749,387.836986858364,389.073583675488,390.030865245231,390.881367176205,392.012710815047,393.26805153809,404.728598042487,mendota
2007-09-08,374.592723608517,375.186494799695,377.100574264838,379.473514351288,381.917197973085,383.967348591552,387.338521270107,388.651671407407,389.723334651463,390.703971806623,391.937718184386,393.29990429016,405.689996320602,mendota
2007-09-09,362.404829364078,362.994462920821,364.817152369713,367.159865425859,369.641231800435,371.682349120767,375.039169256714,376.341562731773,377.285912571572,378.194538012638,379.37988084395,380.747287472827,392.676463928529,mendota
2007-09-10,334.579823591865,335.171978049668,336.988879458413,339.268806101768,341.64554093703,343.586094953459,346.824991507681,348.086206117265,349.023438345705,349.842382496093,350.923725897829,352.143753782334,363.111061207926,mendota
2007-09-11,288.480332665182,289.066770594113,290.856660959228,293.060133125725,295.354482621662,297.276393188405,300.408293371659,301.562146661682,302.437187709246,303.218535018165,304.255943875842,305.3935724359,315.197604741392,mendota
2007-09-12,213.780089531002,214.338599579281,216.434087865932,218.950970235426,221.486279423056,223.574325992658,226.793418244543,228.186593388009,229.271238990143,230.244593913287,231.360378048168,232.614874397109,242.538974330294,mendota
2007-09-13,151.003604032597,151.506028786813,153.829989046144,156.75728936978,159.243033429767,161.504859087356,164.770823108884,166.311464810856,167.485878520079,168.603195917853,169.709348095867,171.165897842629,180.401962411591,mendota
2007-09-14,119.491768223242,119.959620506242,122.070205022605,124.863586789946,127.051359697565,129.296559365383,132.221219743394,133.556465552747,134.704553788406,135.553282204939,136.575388097857,137.804943605273,145.540391243589,mendota
2007-09-15,90.0926476668822,90.5492473963756,92.6546130373564,95.4655779716362,97.7733522517463,99.9871594471837,103.030019952513,104.375122853038,105.536890374987,106.495518377708,107.544145627823,108.700367774191,116.499174589583,mendota
2007-09-16,49.7989755928879,50.2160911318503,52.6169505574544,54.9650866391269,57.3560467312749,59.158688869323,61.9568810212723,63.1373575334221,64.191721325311,64.8438723877858,65.7935543778987,66.7156185113533,71.8484886541961,mendota
2007-09-17,28.1346674739054,28.4848694890619,30.4408377834742,32.4497013509759,34.4284173452128,35.7954973387021,38.1042641061964,38.8948528521187,39.626500057819,39.9867294675175,40.5826442186394,41.0174531749741,42.6676704466061,mendota
2007-09-18,28.3177918776533,28.6303351938374,30.5823734475359,32.6495063194158,34.5545628444401,35.8868629897903,38.0724120814657,38.9541378855074,39.5154880879229,39.9902118759078,40.4335068903851,40.9057024489747,42.2758063704696,mendota
2007-09-19,52.1714525141478,52.5037010829777,54.6656652394623,56.985197068121,59.1522379006998,60.6534017846511,63.0649099038077,64.2386759908313,64.8847395950177,65.6247307823867,66.1779943763031,66.8945603329905,70.1086044321209,mendota
2007-09-20,79.4583270148675,79.8079362140401,82.0696536155197,84.5091466684057,86.7988035800573,88.4107614757771,90.956643774954,92.2492528161763,93.0096854427082,93.8606024290581,94.5170056357803,95.3403492268825,99.6400609471359,mendota
2007-09-21,84.5800649141949,84.9379524464925,87.2488997487033,89.7520475237888,92.1013687159081,93.7811841295033,96.3910649865126,97.7087638190543,98.5031137307935,99.3701200818489,100.064078096846,100.922772603449,105.632093213197,mendota
2007-09-22,96.1510902116333,96.5215692007858,98.9272933446306,101.572247536891,104.049342643156,105.849204039006,108.594695500806,110.031381887191,110.948559912017,111.90349530012,112.717375385883,113.666438466241,119.43886974432,mendota
2007-09-23,94.6398726087622,95.016541742432,97.4627135952792,100.221336203691,102.845149553301,104.697378708262,107.505738556231,109.019915589711,110.027822420919,111.031269724987,111.961091310426,113.034933321187,119.590093393815,mendota
2007-09-24,74.3516464993634,74.7189932583198,77.133423429185,79.8413351950687,82.4411663561479,84.3397073415493,87.1562527766248,88.5773768112078,89.5387527743569,90.4881890123275,91.3684190371757,92.3861209132111,98.5876471792085,mendota
2007-09-25,79.5403708231593,79.9088856258105,82.3595828914272,85.118609721915,87.7682267603719,89.7397019296395,92.6285854315486,94.100974525622,95.1269574026952,96.1252305410688,97.0593528267206,98.119616670917,104.754921157165,mendota
2007-09-26,102.592399096928,102.959639217052,105.436172265727,108.239096735871,110.938512282562,112.968016135112,115.914627386663,117.4450720609,118.537108791418,119.593402255411,120.592637003177,121.715253545423,128.828396025122,mendota
2007-09-27,87.5414268546385,87.9091324325995,90.394361832187,93.2207424223797,95.9491299943623,98.0240735158617,101.023052206016,102.584216380247,103.716607702284,104.795316949798,105.823825207203,106.968636429072,114.319033346056,mendota
2007-09-28,58.1746356594921,58.539568242554,61.0347009660757,63.8689407111542,66.5986612917043,68.7026435909011,71.7131760463111,73.2614490188675,74.401722283669,75.4755703987513,76.5191109083501,77.6638277160252,84.9542929308252,mendota
2007-09-29,38.594765410665,38.9404835017013,41.3895812665051,44.168705107597,46.8243353186325,48.9049398679087,51.8422657567409,53.3267188302718,54.4410008418637,55.4495109992603,56.4502716266336,57.5219125113063,64.1057863150952,mendota
2007-09-30,22.5070101032745,22.8254136527165,25.163892746099,27.7998299148846,30.3241484158283,32.3422512706341,35.1242160525938,36.5274179389183,37.5612303517403,38.4987382462813,39.4415709816625,40.4085829796211,46.1525433772843,mendota
2007-10-01,15.6743196323131,15.9695203571711,18.4631056923771,21.2587037805821,23.9089959788242,26.068600920348,28.9579505666007,30.4644903427094,31.6539912310151,32.6897917670096,33.7317708882597,34.7903672443793,41.2522001287842,mendota
2007-10-02,22.5642132597041,22.8621643293799,25.6097957554367,28.666310324263,31.5651782166098,33.9414100945118,37.055381449549,38.7433513743785,40.1300389598526,41.3331097304132,42.5445758241739,43.7752953583529,51.5626941008628,mendota
2007-10-03,23.8800420426075,24.1887873423745,27.1112081745009,30.3450962630502,33.4489875465734,35.9999381723032,39.3295229553027,41.1804701062242,42.7629529619048,44.1272508871953,45.482112329369,46.8979324758631,56.1039261175911,mendota
2007-10-04,20.5439530448285,20.8548828079282,23.9167597639877,27.299074232959,30.6514325203334,33.3301915457929,36.8694767029005,38.8822842904259,40.6764692190658,42.1724990196416,43.766921048504,45.2869442752361,55.9107494740677,mendota
2007-10-05,15.5014239760578,15.7540305056357,18.2949525132018,21.2051939856679,24.0530872023028,26.3985701524642,29.4917210058269,31.2141426883233,32.7034207719884,33.9743485940203,35.2792647862377,36.5430502840193,44.7670272678056,mendota
2007-10-06,29.0001900878616,29.2393377998321,31.6916048871407,34.5301596177088,37.3248597578495,39.6423240542391,42.6802138750897,44.3999782647639,45.8621999472564,47.1304138215606,48.4106809152495,49.6870376428148,57.8279467406782,mendota
2007-10-07,57.5617981862422,57.7952412929934,60.2309095562876,63.0699436069266,65.8776192277496,68.2185386429475,71.2646214519164,73.0158998045368,74.5137320321257,75.8163907756068,77.1297057721267,78.4385107614683,86.9250701268442,mendota
2007-10-08,77.3255325125602,77.5532991020707,79.9655716747864,82.7984619933204,85.6105744888723,87.9650505991249,91.0168375381225,92.7956150310666,94.3255246829681,95.6602040031334,97.0051265431649,98.344281277926,107.144024693371,mendota
2007-10-09,87.445302953364,87.6696000727136,90.0551471973574,92.8818775757716,95.6856020817101,98.0454422127343,101.107146745912,102.908336640036,104.462271481847,105.82120196236,107.19443473038,108.559266851638,117.611468274528,mendota
2007-10-10,44.316648831821,44.5433214350109,46.9079668166444,49.7496967405296,52.5605905248605,54.9386276934176,58.049309875219,59.9010342707268,61.4697351518571,62.8460669293723,64.2382738266981,65.6048209138799,74.770329659815,mendota
2007-10-11,-1.05158782175751,-1.0085493589302,-0.596807849491233,-0.0143046940901811,0.648804605404879,1.27937660138454,2.29404914046072,2.97886969837523,3.63041569804032,4.24907489195831,4.92716485238081,5.64105820036975,9.99928462962808,mendota
2007-10-12,-1.18374761020376,-1.182521920201,-1.18007476430249,-1.17709622275205,-1.17439588121584,-1.17211100719854,-1.33840796232054,-2.04785080952141,-4.15153177387893,-6.26813824319851,-8.20758882957681,-9.59540418186935,-16.7474188767856,mendota
2007-10-13,-0.99731274722136,-0.996814567833754,-1.00315131673494,-1.00556770773063,-1.00877073802013,-1.01432481168197,-1.01918138769923,-1.02340838098588,-1.08701030627279,-2.58639974558963,-6.83092711078504,-10.6123879879927,-27.1164068382491,mendota
2007-10-14,-0.385996190724086,-0.385057686609192,-0.380447933820481,-0.375764260158295,-0.367136284130194,-0.361622555708241,-0.351265714436481,-0.345657635289296,-0.342300166041075,-0.353773082923677,-0.963835494658521,-5.59935704908123,-34.5259314861791,mendota
2007-10-15,-0.455405102349275,-0.454714765565139,-0.455686693602323,-0.461842491387386,-0.459976596555233,-0.45795193831314,-0.454783061467979,-0.455385020521682,-0.457126900449256,-0.461770686824345,-0.467638529292532,-1.03572166166024,-38.6949916359114,mendota
2007-10-16,0.444013513573665,0.446823105439814,0.460424032217561,0.477082645521025,0.494173538491132,0.50932907571593,0.529470763726045,0.541684872977276,0.551648608450052,0.561360376249093,0.570958786817765,0.580793684210658,-38.7579940663009,mendota
2007-10-17,3.51315559247692,3.51664811326113,3.53041544378917,3.54623359857517,3.56146114750185,3.57320933527428,3.59212842189437,3.60329154334965,3.60824622113774,3.60681063944258,3.60260238231474,3.59672152101269,-34.112162681035,mendota
2007-10-18,0.515380357172093,0.518886519442873,0.532580484507238,0.552488268754144,0.571739040593183,0.581470310875907,0.598128863922872,0.606242852530446,0.608902072393945,0.606750155603256,0.600830409418779,0.595920700906767,-36.2031188065012,mendota
2007-10-19,0.481966467838925,0.483146458650475,0.48882611478034,0.495733434477396,0.502712335085519,0.508784505422451,0.516867286333659,0.522112363812322,0.526495318286273,0.530753151857899,0.535036831384152,0.539464765476842,-26.6192635492219,mendota
2007-10-20,-0.955336288519082,-0.954621527224011,-0.952365325373862,-0.949686067197214,-0.946963080357691,-0.944844691221961,-0.941498238229887,-0.939962479783363,-0.939003455621403,-0.938165263619528,-0.93739338605505,-0.936574684419012,-22.9711752035272,mendota
2007-10-21,0.713870909047259,0.715797351040777,0.728134641005129,0.742095797129802,0.756221529188499,0.768443315984004,0.784272929254323,0.794748814499096,0.803527072534939,0.811908266095178,0.82073787188261,0.829269338586407,-19.9095556231201,mendota
2007-10-22,1.09715107217775,1.10026473144915,1.10894929440604,1.119768241679,1.13147650836571,1.14188493989622,1.15453753086175,1.1627426361428,1.1703145147879,1.17692777085015,1.18295777855726,1.18935129340816,-17.9406501030429,mendota
2007-10-23,-0.63884873570852,-0.636819583655036,-0.633054706951924,-0.62829404670807,-0.622470255022005,-0.62107253589678,-0.617000591269584,-0.614105807121079,-0.612975678916498,-0.61267514523434,-0.615938868227267,-0.619145332437876,-17.6446382247633,mendota
2007-10-24,-0.877282090964769,-0.876277051542211,-0.874582924768376,-0.872521722681249,-0.870430432770143,-0.868658369420766,-0.866189694542253,-0.864810410334255,-0.863746967800693,-0.862752042561468,-0.861822435532638,-0.860837095399972,-14.7621822257948,mendota
2007-10-25,-1.28792453698505,-1.2867972465909,-1.28532796984516,-1.28358144180918,-1.28179998683734,-1.28036083030882,-1.2782631337843,-1.27714517111809,-1.27632931626717,-1.27560130003572,-1.27490428435602,-1.27418307346083,-5.78840007417724,mendota
2007-10-26,-0.774930840555959,-0.773910981151943,-0.77200334674731,-0.770020823511231,-0.768405322550077,-0.767503333727002,-0.766101350374132,-0.765622094595706,-0.765299272594587,-0.765018730577934,-0.764778478841107,-0.764530050416255,-0.776837434419867,mendota
2007-10-27,0.205876291408151,0.206672073210299,0.209523295044868,0.212408757119049,0.214650483934155,0.214337220205956,0.215160324374713,0.216079717840387,0.21726105684785,0.218528099342932,0.219713464805381,0.221943530331152,0.222770237681797,mendota
2007-10-28,-1.01313960502986,-1.01236567587321,-1.01461482686748,-1.01667140126378,-1.02093599617347,-1.02705263924549,-1.02983543908013,-1.03460359328123,-1.03891729338484,-1.04915262675005,-1.05838869895678,-1.06077057283966,-1.13315673457636,mendota
2007-10-29,-0.766685662730764,-0.765920577993427,-0.765845498513874,-0.765580894208868,-0.76488788176547,-0.763724520791495,-0.761867991785788,-0.760306425340167,-0.758902780931443,-0.756909586380963,-0.754884394000553,-0.753239260090051,-0.765775957331898,mendota
2007-10-30,-0.718494447213586,-0.717723597419085,-0.716595076293214,-0.715001721809669,-0.713261101729268,-0.711568968722339,-0.709165758415743,-0.707546106113073,-0.706114652990403,-0.704358472617832,-0.702557434712151,-0.701090409347146,-0.705009432949912,mendota
2007-10-31,-0.277665252310833,-0.276838807662739,-0.27491364791082,-0.272530341154812,-0.2701303068942,-0.26794610853901,-0.26525835611588,-0.2632923748195,-0.261520025546884,-0.259802451107481,-0.25811218300949,-0.256376543888371,-0.250740502211112,mendota
2007-11-01,-0.718254732721608,-0.71765256509752,-0.716388097137203,-0.714863106641324,-0.713300848372312,-0.711977872741593,-0.710186065843168,-0.70908425875796,-0.708195389473582,-0.707356601152621,-0.706532497473985,-0.705712893527066,-0.707932652409921,mendota
2007-11-02,-0.792365573683394,-0.791755723349673,-0.792526896530533,-0.792977171100372,-0.793615194516088,-0.793840328945919,-0.794279836139066,-0.795192526955464,-0.795733115847729,-0.795955357559531,-0.795635158981321,-0.795741886096715,-0.815696434449781,mendota
2007-11-03,-0.870306930493832,-0.869393029118223,-0.86840369029648,-0.867103473470769,-0.865714358081625,-0.864425239084943,-0.862639940020212,-0.861356606858433,-0.860292475776796,-0.859361599305086,-0.858480576453424,-0.857484748190477,-0.868752480232002,mendota
2007-11-04,-0.691381322213119,-0.690307496242172,-0.68921251330896,-0.687869612945889,-0.686512965982933,-0.685301165436807,-0.683813594482992,-0.682733545860451,-0.681793181919493,-0.680849800994328,-0.679874242254036,-0.678834968541881,-0.67404336333497,mendota
2007-11-05,-0.641070761607157,-0.640227140085748,-0.639038385211182,-0.637587942886358,-0.636129419916114,-0.634775522221702,-0.633156918139953,-0.631921485946752,-0.630815322207393,-0.629751569774523,-0.628724158800783,-0.627735180211744,-0.623689825399754,mendota
2007-11-06,-0.710643036223742,-0.710178233824848,-0.709210103164984,-0.708050724846693,-0.706882528308881,-0.705856747966993,-0.704531015631716,-0.703658454620836,-0.702929926989478,-0.70224829935822,-0.701565436189659,-0.70088348709354,-0.701117074709758,mendota
2007-11-07,-0.854987711118456,-0.854406694002809,-0.853255394237962,-0.851870189228957,-0.85046669559818,-0.849228631031273,-0.847663638589503,-0.846590342756998,-0.845660170467934,-0.844766689840388,-0.843894988353432,-0.843013884399122,-0.841608737045066,mendota
2007-11-08,-0.762085441150648,-0.760895512707738,-0.759297684902963,-0.757333503985644,-0.755373592830186,-0.753520907091953,-0.751460094468607,-0.749728312349386,-0.748108374623414,-0.746518945217983,-0.744947723088171,-0.743377377496704,-0.733019938279844,mendota
2007-11-09,-0.493420423264815,-0.492435521324465,-0.491115075938321,-0.489512627996297,-0.487910193072053,-0.486441864038062,-0.484771251140301,-0.48342781380522,-0.482095808832435,-0.480678102154734,-0.47912524469377,-0.477527644370976,-0.469326475010429,mendota
2007-11-10,-0.521020379979758,-0.520024976813831,-0.519328704525978,-0.518487661456907,-0.517643461749478,-0.516885024835483,-0.515966921435425,-0.515303084228461,-0.514717287859916,-0.514138556330906,-0.513566167998719,-0.512984292866689,-0.511537328516053,mendota
2007-11-11,-0.347755529296177,-0.347010126583912,-0.346356040529605,-0.345550811629763,-0.344742142879909,-0.344003814080212,-0.343132726939691,-0.342461746574217,-0.341853442639984,-0.341263909442979,-0.340681286135426,-0.340099481682399,-0.337501044319035,mendota
2007-11-12,0.618276516696693,0.61906768381013,0.621390408111843,0.62425019366182,0.627070501068074,0.629817083467209,0.632497808750566,0.635112998015856,0.637666450527488,0.640146849288344,0.642584678556822,0.644988002700744,0.666977166056373,mendota
2007-11-13,1.13210206672576,1.13500225426215,1.15338560010965,1.17578824233142,1.19642781034386,1.21634206983341,1.23458864428676,1.25273909369941,1.26913427965887,1.28518155605835,1.30071071146606,1.31455942516411,1.42682170698632,mendota
