datetime,ln_null_GOTM,ln_01_GOTM,ln_05_GOTM,ln_1_GOTM,ln_15_GOTM,ln_2_GOTM,ln_25_GOTM,ln_3_GOTM,ln_35_GOTM,ln_4_GOTM,ln_45_GOTM,ln_5_GOTM,ln_10_GOTM,id
2013-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
2013-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
2013-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
2013-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
2013-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
2013-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
2013-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
2013-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
2013-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
2013-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
2013-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
2013-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
2013-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
2013-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
2013-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
2013-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
2013-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
2013-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
2013-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
2013-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
2013-04-29,0.00230075760922299,0.00229682449644595,0.00229376801675276,0.00228649070268031,0.00226578963231053,0.0022221283480772,0.00219359048019727,0.002174477651309,0.00222656833654371,0.00211288974303553,0.0020209397832864,0.00199215911012009,NA,mendota
2013-04-30,0.00241213783664367,0.0024124579931104,0.00238343129063849,0.002349858861076,0.00230837589775195,0.00225045503280588,0.00220547282291006,0.0021597891732254,0.00217546593743257,0.00208200348348617,0.00202252044896408,0.00202305561611611,0.000723985812617265,mendota
2013-05-01,0.0324887710633983,0.0325848631018669,0.032195472823519,0.0316641900800787,0.0311964716249649,0.030533907078619,0.0301658011262327,0.0297213973947607,0.0302882611147704,0.0291758212809722,0.0285430685509371,0.0289721958365238,0.0173280895050772,mendota
2013-05-02,0.00795147355773328,0.00796386137460882,0.0078750100740941,0.00776395301503148,0.00763378182850056,0.00746691302262849,0.00734567715548524,0.0072237408963572,0.00725093961579498,0.00699378867243449,0.00679928006800555,0.00677663912637981,0.00444978081768163,mendota
2013-05-03,0.0803825138406758,0.0802075274981035,0.0797299876379623,0.0795395571548689,0.0792788726657327,0.0789577675535002,0.0827004486709846,0.0865589369526452,0.088081626258231,0.0862761697487434,0.0849288186213036,0.0853206193820725,0.0611342449680377,mendota
2013-05-04,0.250517240805534,0.249610320466681,0.248082397928533,0.247588134358764,0.247135504975139,0.245503414732723,0.244344278900969,0.241540104053545,0.245089790552608,0.240917673300264,0.238561534821679,0.240361205888992,0.182521725154647,mendota
2013-05-05,0.0313222735232362,0.0314681592708501,0.0316685521578499,0.0318594489105591,0.0319825284992963,0.0320002848509255,0.0321629343721795,0.0323078805384357,0.0330690158840384,0.032679646361828,0.0325382872045374,0.0330296475194846,0.0288531911162945,mendota
2013-05-06,0.179026397814095,0.179662070793344,0.181079997317962,0.182654718875641,0.184029413342302,0.184782380554927,0.186079055844683,0.187263220251466,0.191285778717043,0.190528098063514,0.191009092880633,0.194129432928688,0.208563282526516,mendota
2013-05-07,0.777133538989684,0.779501344768583,0.786675068401885,0.794045974366426,0.799630776867535,0.802233474937878,0.806042026162756,0.809127909264041,0.822015873720027,0.815053677972469,0.810510918602351,0.816956765115037,0.720539807187011,mendota
2013-05-08,1.3398823680197,1.34284543499322,1.34738793988903,1.351533215483,1.35489862086296,1.35552157602379,1.36092414244321,1.36676209226897,1.38813258865567,1.37921635733351,1.37568037494186,1.38820577560197,1.28230310508582,mendota
2013-05-09,0.385839339417611,0.386613356948352,0.388090707341435,0.389679168852317,0.390911084088296,0.391483835510851,0.392973005459543,0.394468119945275,0.399627725329545,0.397883394776215,0.397553641955138,0.400915776588389,0.38030479691402,mendota
2013-05-10,0.0735096812146955,0.0736513473605241,0.0737884563839863,0.0739231082163198,0.0739923331229551,0.0739524663624355,0.0741065349760314,0.0742773026000542,0.0751486210096907,0.0747326112625967,0.0746020048494781,0.0751675182873395,0.0711332612693243,mendota
2013-05-11,0.0983566994756616,0.0981536311473902,0.0967862202494694,0.0955454613291932,0.0967276464805349,0.093485532788306,0.0923220686332839,0.091073697607053,0.0908325391295631,0.0889613495439092,0.0878954608997055,0.0869040374194173,0.0719675754148389,mendota
2013-05-12,0.13018781550173,0.130131561975972,0.128425590623311,0.126655594135679,0.125574079497363,0.124883600443176,0.124298210623809,0.123178578683628,0.122460883316237,0.120790120641718,0.119193352783444,0.118944360678033,0.103426638688888,mendota
2013-05-13,1.3653792296807,1.36718240457348,1.36807804261206,1.35865755899995,1.36035253155245,1.34336227610076,1.34201944360042,1.34194779595564,1.3407098714167,1.3248760919369,1.32009344448743,1.31255508244705,1.15697634145705,mendota
2013-05-14,0.209090479536947,0.209491305977529,0.21029618911245,0.209901260757631,0.208938715303796,0.207965875535327,0.206782068109689,0.206680313122616,0.207606275752716,0.204638855514377,0.203343258641812,0.203561423671297,0.179223737297849,mendota
2013-05-15,0.0340679162744509,0.0341750214983865,0.034510212286218,0.0348731669863148,0.0353482696270877,0.0358553834358316,0.036144842295507,0.0364005070963419,0.0368730632736602,0.0371091342610153,0.0372536849884981,0.0376338586226654,0.0376419747521549,mendota
2013-05-16,0.255629149591579,0.256637294936547,0.26149906432512,0.267328172475678,0.273981586787894,0.280963793267197,0.28667045888915,0.292024606090961,0.299245136467255,0.302750167704902,0.30586269095068,0.311680430029127,0.329639473640494,mendota
2013-05-17,0.173981047173598,0.174249653877073,0.174641151380619,0.174829244202875,0.175446493466341,0.176190115076288,0.176523116738372,0.1768196345696,0.178047990351798,0.17764646473289,0.177138176102028,0.168427487637517,0.168005916723951,mendota
2013-05-18,0.585752320925341,0.586474336718466,0.585859803625233,0.580829197714492,0.573754303984786,0.576500486992104,0.575137810972212,0.574004129842649,0.576398140151939,0.573898318188426,0.571176095117567,0.572518940074423,0.553554536613877,mendota
2013-05-19,0.187392565940089,0.187688666987323,0.188460003120847,0.188769820962554,0.192449583027777,0.192296125911176,0.191378071888567,0.189881688206391,0.189413958638223,0.186516653204806,0.183193934460658,0.182578778762894,0.177791806111955,mendota
2013-05-20,0.136147128172953,0.136313987611557,0.136470247042195,0.135757050060257,0.134824265887197,0.134236868473777,0.133323423288325,0.132196955519717,0.13189191560967,0.129656012138079,0.101625299624146,0.102076540941118,0.102626437385173,mendota
2013-05-21,0.207509825240181,0.207822240369218,0.208572375245145,0.209007774332636,0.209878106614374,0.211108684307744,0.211296777406382,0.211433629490858,0.212997204788326,0.212651971184351,0.212170007746543,0.213332047211482,0.21492436224091,mendota
2013-05-22,5.76913013887035,5.77484306270076,5.79303073867489,5.80922016153917,5.8309081681797,5.85653009868652,5.86810658148523,5.87938781314616,5.90336992020165,5.88283467635893,5.85449689147889,5.86098203832543,5.74127620563595,mendota
2013-05-23,0.284812386649661,0.285045882859307,0.285558551675116,0.285873397084464,0.285955683237096,0.286016168120685,0.285704633273062,0.285542897363404,0.286747956091733,0.286241735620024,0.285600282214081,0.286963614386106,0.287113828853611,mendota
2013-05-24,2.78100284951445,2.782976402619,2.78716061029162,2.79055349160867,2.79630772394532,2.80282719401397,2.80443642977748,2.80461953166778,2.81172400801895,2.80574660859794,2.78946107980569,2.78800002232343,2.69291865092922,mendota
2013-05-25,2.09961856226191,2.10111943656009,2.10127231096828,2.08236781357018,2.07120891940972,2.06745635150639,2.06372001642456,2.06170386899692,2.06495100847822,2.06169848736693,2.05257515408148,2.05154276026588,1.94711518061279,mendota
2013-05-26,1.12094999042833,1.12172597894546,1.12062961513484,1.11782317290429,1.11626394963777,1.1156279864226,1.11351751369628,1.11131916662594,1.11170329072164,1.10807359802566,1.09996400815385,1.09731447542285,1.05297149682605,mendota
2013-05-27,0.41042713268764,0.410791421268018,0.410888983174954,0.410303205344866,0.41022579455021,0.41036004092801,0.409831191709498,0.408920509066137,0.408227794443377,0.406060204831384,0.403000227344755,0.401742168026694,0.386207963661481,mendota
2013-05-28,1.99931935283826,2.00051205613742,1.99703514697299,1.99032983160724,1.9862898477834,1.98965754289661,1.98855975092851,1.98668087429665,1.98567742123746,1.97552115207793,1.96039787270551,1.95000305436434,1.86729324751387,mendota
2013-05-29,0.873454265339364,0.874167572279299,0.874682897752598,0.871019060484189,0.86022136872832,0.856379588030192,0.854824507762791,0.853542171745524,0.853814855367592,0.850795077917016,0.847207800202108,0.845195370390711,0.79883490317079,mendota
2013-05-30,0.270088765140872,0.270217171049638,0.269802268747565,0.267694716140597,0.265114552887165,0.263914112537481,0.263310619933122,0.262800983902427,0.262849025125526,0.261951568484495,0.261106438490413,0.260543306316593,0.245249577475788,mendota
2013-05-31,0.355044749236632,0.355274670638593,0.354553111646037,0.348675494541268,0.34099064224433,0.335560393524231,0.332489323461346,0.330010355566067,0.329123953744231,0.32546121993645,0.32323958433669,0.321592112567643,0.293100020891173,mendota
2013-06-01,1.18473930471158,1.1852860454019,1.18507982263695,1.18277484272673,1.18031739573609,1.17969931115566,1.17949403110568,1.17910494576635,1.17996773621604,1.17819721235924,1.17613660964498,1.17501331389862,1.11581188122714,mendota
2013-06-02,1.37014947562012,1.37086991808384,1.3681973137749,1.36126094533121,1.35651440337653,1.35539808663517,1.35499606424783,1.3542136941708,1.3548808954704,1.35171311331538,1.34770497351449,1.34398376775121,1.29731417143067,mendota
2013-06-03,9.94901707143521,9.95122503000447,9.94211692721288,9.91610198082929,9.89351932710666,9.88864275882976,9.88812056550014,9.8858711630247,9.89376141571858,9.88582517056436,9.86719269318341,9.84728019264966,9.43044120230418,mendota
2013-06-04,1.74422733592119,1.74349457694022,1.73488646475795,1.72384208107002,1.71623194724754,1.71366316450668,1.71236491071136,1.71076789001526,1.7108734308867,1.70765198972735,1.70480484025572,1.70274379858417,1.65621535559397,mendota
2013-06-05,1.64604692608676,1.64582640964044,1.63947356472134,1.63036537023203,1.62302665437932,1.62056873149757,1.61923919811102,1.61770782127889,1.61773076325946,1.61516053427684,1.61266197215461,1.61039684365706,1.55710078987585,mendota
2013-06-06,2.81613622253706,2.81738169591782,2.8170247238436,2.81064784714918,2.80127107800705,2.79381884928314,2.77296727993584,2.75688300609611,2.75117597341558,2.74287719153602,2.73798861859822,2.73514672858652,2.65032241673759,mendota
2013-06-07,3.32479861516183,3.32638565510882,3.32712371967145,3.32382210904933,3.31908960996036,3.31771606229247,3.31491815404517,3.30009652936244,3.27586925148068,3.25301331458864,3.24117266041087,3.23369881940473,3.1413247082232,mendota
2013-06-08,7.26425243464502,7.26721871913409,7.26535076011976,7.25649933012406,7.24337118824663,7.24102029211082,7.23335352333415,7.20225692237932,7.18421878045739,7.15212944825315,7.12320552685147,7.09865134047828,6.87548185795893,mendota
2013-06-09,1.33251378796162,1.3329419128196,1.33242925044535,1.33123078785186,1.32938012178693,1.32913137475293,1.32845065478703,1.32465185365946,1.32206952220098,1.31627089153524,1.31096399661122,1.30649008594084,1.26006459948159,mendota
2013-06-10,6.10334817907248,6.1053659520834,6.10101157783533,6.09259794746507,6.08184052393105,6.08094911208834,6.0781457443491,6.06275533704452,6.05499184845977,6.03177291125134,6.00452589367459,5.97338907671878,5.7189862508608,mendota
2013-06-11,3.7555876149702,3.75701542859057,3.75667788614538,3.75451804533217,3.75044695289496,3.75016865724482,3.74938525967732,3.74255621801151,3.73589778136021,3.71853998684889,3.69888545189959,3.67888075264425,3.54075714840576,mendota
2013-06-12,2.56936744317349,2.57054725413713,2.57201266916226,2.5722222787821,2.57088110111932,2.57172963947902,2.57255063841002,2.5694670143554,2.56788019171581,2.56231454331589,2.55875574493362,2.55615256411205,2.50287772334877,mendota
2013-06-13,1.2021786410089,1.20269689374431,1.20349232685922,1.20378452189642,1.20335787317265,1.20388295509213,1.20438187579188,1.20305846337541,1.2024365318209,1.19988954824323,1.19777694695489,1.1960669180942,1.17240601173884,mendota
2013-06-14,3.92118987235741,3.92254571055482,3.92202566192427,3.91907735514172,3.91430114349185,3.9138379666603,3.9136128054639,3.90817447304305,3.90487673954812,3.89643057829428,3.88937313137114,3.88318597580841,3.79539746519774,mendota
2013-06-15,2.80734824447501,2.80855673368616,2.81079013826846,2.812227874685,2.81229110830708,2.81450492717118,2.81619255549265,2.81411064012974,2.81303403522519,2.80843986323815,2.80425089484431,2.80054627703855,2.64803584468496,mendota
2013-06-16,3.19529972802365,3.19635052363003,3.19577773438306,3.19413263919902,3.19138119203708,3.19196113890469,3.19322179062011,3.19098023232431,3.19033501065842,3.18625594064904,3.18309595490191,3.18050085213913,3.09671787809706,mendota
2013-06-17,2.66789795963528,2.66898472819956,2.67250254473438,2.67553650476651,2.67718488895346,2.68062385226957,2.6834219142709,2.6825843777477,2.68306697758962,2.67952430442939,2.67656593872584,2.67430193518509,2.62623455127147,mendota
2013-06-18,2.08623647329524,2.08699942519396,2.0896008585678,2.09184415650488,2.0930204368788,2.09582484102727,2.09842359475465,2.0983901694184,2.09914075273713,2.09708509496125,2.09558670556292,2.0942060211784,2.05751166720408,mendota
2013-06-19,6.05323708956612,6.05492165901119,6.05168992261601,6.04430943533988,6.03284629302602,6.02721861760976,6.02534423203478,6.01806254689981,6.01517501012068,6.00399334166168,5.9967261300526,5.99102263333799,5.91201672620901,mendota
2013-06-20,2.77755758395029,2.77815426181213,2.77482473847231,2.77219400038661,2.76917452435153,2.76895473438451,2.77041827464703,2.76943040651024,2.76964620143795,2.76663791558699,2.76417304188687,2.76205939625918,2.71899581085654,mendota
2013-06-21,0.852155311574328,0.852207215046277,0.849936041614263,0.848593275122918,0.847219262735636,0.846816880444549,0.847157624746529,0.846804817629534,0.846852401575641,0.84590626912985,0.845165123844969,0.844566181368403,0.831983611568279,mendota
2013-06-22,2.85435405739243,2.85470627628881,2.85054695011943,2.84886343491709,2.84776744519149,2.84966922966889,2.85333215730471,2.85501774404144,2.8570706825537,2.85480330780281,2.85280064749129,2.8509647068798,2.75470748566332,mendota
2013-06-23,1.62462546683683,1.62551145246213,1.63270367763652,1.63801772350259,1.64051438047693,1.64389560640544,1.64794972668795,1.65046280106233,1.65319264870756,1.65033123123903,1.64831761736955,1.64769851856644,1.61221187277617,mendota
2013-06-24,2.06632050711692,2.06703767067898,2.06919465887148,2.07103396665152,2.07169323586397,2.07335870539837,2.07538223558169,2.07584028991365,2.07673751843819,2.07457571844932,2.07259191851258,2.0709997692135,2.04103956072758,mendota
2013-06-25,4.43386241697675,4.43498453892703,4.43493547127642,4.43391044968986,4.43073962943748,4.42906047188285,4.42798628096592,4.42374492140418,4.42040483886602,4.41047357808422,4.40313226907065,4.39695510858293,4.32958407506429,mendota
2013-06-26,9.86897620342118,9.87122862542688,9.87448417591978,9.87175192741707,9.85789748299556,9.85803809105387,9.86395653746055,9.86273098199979,9.86319040064861,9.83381096680102,9.7893712099254,9.72498963495273,9.27509450561142,mendota
2013-06-27,2.53753912712383,2.5379775679786,2.53645624830375,2.53363753078474,2.52903507157009,2.52492515033006,2.52000846226396,2.51117253618603,2.499499688423,2.47872928558152,2.46503576262898,2.45861305674806,2.3434457694632,mendota
2013-06-28,2.38573605523446,2.38633473825763,2.38624276408562,2.38561546527567,2.38374711703673,2.38113003747915,2.37813598253787,2.37291712534525,2.36794715972748,2.3601130648308,2.35403935951801,2.34909307349455,2.28392154498532,mendota
2013-06-29,3.21977560163254,3.22050216218429,3.21706526592659,3.21168454488654,3.20379139560216,3.1892391182849,3.17354206678352,3.16219628289737,3.1565778381126,3.1495804786245,3.14407539760938,3.14081627725734,3.06401167596906,mendota
2013-06-30,3.25025723571277,3.25114639900064,3.24993550571825,3.24948231503394,3.24796269437709,3.24772189668583,3.24608572867082,3.23952772459842,3.23393470308683,3.2260842613053,3.2080443425146,3.18612551897208,3.10191034519492,mendota
2013-07-01,2.76923305926335,2.77020230000468,2.77089605406804,2.77243367951,2.7733560414136,2.77551042448091,2.77729896493251,2.77525126410348,2.76962106683175,2.7431121642293,2.70446017620033,2.69276437297222,2.65946261792922,mendota
2013-07-02,7.12846138530873,7.1311784844048,7.12908252021011,7.07961245267005,7.03722336256952,7.0158043214141,7.00579974377927,6.99356698696038,6.98694361333403,6.97798763442687,6.96309171416501,6.94389801160813,6.71812741753385,mendota
2013-07-03,11.5497098735164,11.5543226672815,11.5601308303334,11.5688486052552,11.5731784816241,11.5709383633733,11.5059699275827,11.3872874949826,11.3369256831743,11.2987069407778,11.2770983075186,11.2553157359997,10.911258211333,mendota
2013-07-04,4.52809281596739,4.52936205941754,4.5253692195663,4.52497468133644,4.52497556867221,4.52130857287571,4.51083334243564,4.49470255418851,4.48417451360464,4.47278620860562,4.46069010716431,4.44129891955539,4.33446769241622,mendota
2013-07-05,2.86948882427906,2.87027973148226,2.86540744149967,2.86502688315187,2.86626784251607,2.86688736133082,2.8604463450349,2.8474644304843,2.83657561693636,2.82282171107419,2.81412469853008,2.80576212513236,2.76741200991432,mendota
2013-07-06,3.44857951083553,3.44967706378314,3.44356548564936,3.43737272972694,3.42587393653977,3.41774663561902,3.40755913879081,3.39785425571906,3.39081298873949,3.37924989782358,3.36874762328562,3.35805020865976,3.30572611528109,mendota
2013-07-07,3.43340357057235,3.43414536894667,3.41962958203935,3.40016375036398,3.39366443144784,3.38930675688452,3.38360370979655,3.37397594080171,3.36633225295603,3.35274828883896,3.33888919620108,3.32681440513458,3.22996020442092,mendota
2013-07-08,9.32743582978884,9.32929392127358,9.30573365031722,9.29532953397915,9.29442954918306,9.29617614502181,9.29532802113909,9.28183043355148,9.26434793269853,9.22614543535166,9.18907599057783,9.14719277592292,7.95217041192471,mendota
2013-07-09,2.6268215616458,2.62783279155063,2.62857565780469,2.63010813456836,2.63124204228833,2.63281905326193,2.63395498168465,2.6327448540703,2.63202639165685,2.62959284440388,2.62795715587982,2.62637720985866,2.61519082334376,mendota
2013-07-10,2.26082073406087,2.26161228113428,2.2618399110793,2.26267399196218,2.26327203629813,2.26410899635127,2.26436538537312,2.26262064470868,2.26121640791667,2.25837581201567,2.25620167373335,2.25399930813452,2.23918749376868,mendota
2013-07-11,14.0432958984838,14.0472210927064,14.0331810774853,14.016322911668,13.9990946793524,13.9898712978113,13.9778154314437,13.9532124585441,13.9311484764904,13.8984195749058,13.8714361397542,13.8473385627311,13.6030658756457,mendota
2013-07-12,5.55647616585182,5.55720990699117,5.53727120456452,5.52894823466428,5.52617094438096,5.52535612861896,5.52322812669434,5.51724028509903,5.51284529549008,5.50675576628246,5.5020949898035,5.49575970673196,5.28375309856787,mendota
2013-07-13,5.36502549657292,5.36466617206745,5.32694356607032,5.31278434325418,5.30790934114214,5.30821824062807,5.30640363616911,5.30004225600046,5.29506137057636,5.28557222903846,5.28113822230752,5.27573174534202,5.09426506035078,mendota
2013-07-14,5.81555297980761,5.81680896694025,5.79918393794336,5.78970686675946,5.78603101542899,5.78522696196538,5.78133235397418,5.7725964565451,5.76299917445613,5.74797911285822,5.73091632892041,5.7054136902541,5.57866127157389,mendota
2013-07-15,15.4710419272128,15.4742620150024,15.4224337233583,15.3978524477749,15.3893814253001,15.3787758216919,15.3430708456128,15.2909908526752,15.2561091066862,15.2042872671594,15.1621007908388,15.1207754409434,14.8320329323338,mendota
2013-07-16,9.1203462218445,9.12365560083802,9.1195647921354,9.12065860121811,9.12289390035059,9.12550051293144,9.12505232965572,9.11675559569126,9.1102430823785,9.09814404544376,9.08989884943868,9.07967086410307,9.00754207155851,mendota
2013-07-17,9.01508605813758,9.01818629923159,9.01424030341655,9.01533211882322,9.01768461473073,9.02049915606735,9.02034613647141,9.01276795503813,9.00692894579098,8.99542158993386,8.98761657178445,8.97794109903877,8.9111472846459,mendota
2013-07-18,3.30842062785002,3.30940870065766,3.30743023640667,3.30765439444008,3.30836746575246,3.30927687130467,3.30916273767731,3.30643974284355,3.30436739643739,3.30015521352757,3.29728415876861,3.29376804018858,3.27032918745132,mendota
2013-07-19,1.16887972153806,1.1691980901731,1.16843571311726,1.16833228253754,1.16856750330254,1.16899370555849,1.16901367599445,1.1680953986444,1.16737525806578,1.16589564776514,1.16490832290875,1.16369160273815,1.15472925413674,mendota
2013-07-20,12.2504572296019,12.253854704752,12.2432290117887,12.2379164799278,12.2357804888579,12.2356439269435,12.2326836473944,12.2186071173324,12.2048685733552,12.1830531900314,12.164069535227,12.1395042538425,11.9652130991282,mendota
2013-07-21,7.24071045834793,7.24284382250368,7.23719902355243,7.23616502791079,7.23717931911294,7.23910514779051,7.23849266019567,7.23252486861402,7.22737871596175,7.22159184679764,7.21674347450594,7.20892363938226,6.95605219495637,mendota
2013-07-22,5.26486430894058,5.26638030406752,5.26068324740973,5.25895236909403,5.25906699557272,5.25975961085479,5.25888313388241,5.25452402230058,5.25059016468624,5.24444859322753,5.23995200834531,5.23529655425789,5.08982491087181,mendota
2013-07-23,1.95820160424052,1.95870905401468,1.9525862164458,1.94131782572643,1.93437747181895,1.93059650804108,1.92752784502297,1.9239819043206,1.9212209330338,1.91777219255702,1.9155287922344,1.91291962478584,1.88887360223953,mendota
2013-07-24,18.7923167529761,18.7973099236575,18.7622541990737,18.7406459968984,18.7264615833376,18.7148409141609,18.6989277615644,18.6704374877542,18.6467561033721,18.617560561052,18.5982275145372,18.5473990692305,18.1804250117863,mendota
2013-07-25,6.43236667855462,6.43516350385495,6.43415512253037,6.43416765767063,6.42715725421393,6.37136835438634,6.33260341764446,6.31721061047786,6.30873329683026,6.30110481355427,6.29824454168706,6.29339670185481,6.14030224643015,mendota
2013-07-26,1.71903737272951,1.71986071180289,1.720248299435,1.7213355242911,1.72147849992447,1.71741181523294,1.70493156511869,1.69800407502231,1.69473432771942,1.69184596141665,1.69096660470733,1.689844765923,1.66005462096344,mendota
2013-07-27,1.46598007270346,1.4667234494991,1.46767831569164,1.46952837827399,1.47167580727748,1.46862157942266,1.46193433779691,1.45476687353005,1.45050369809377,1.44791948943524,1.447156873338,1.44623210720476,1.41703535459431,mendota
2013-07-28,2.7144187192579,2.71587291807012,2.71326985995208,2.71047880732956,2.71123239412107,2.71138775968391,2.70991480305677,2.70556074340226,2.70299151861245,2.70060228231747,2.69445063458302,2.68779038604981,2.65343964553326,mendota
2013-07-29,7.82270301510987,7.82939354001082,7.8432876639151,7.80057761112364,7.79252887465247,7.80612634071986,7.81421275302551,7.81709783304827,7.80802960845281,7.76062463285536,7.74758396951528,7.73933848397879,7.63741700741643,mendota
2013-07-30,3.51763751327922,3.52071356380108,3.52926238479565,3.53692026581923,3.52947685970373,3.51475063103493,3.51673336257896,3.52072059739462,3.52290404875233,3.52077152169486,3.50918491061649,3.49080259673251,3.45608703634326,mendota
2013-07-31,6.48521576748536,6.49124983120243,6.50143675100264,6.51333374085112,6.49720605916262,6.49713031191268,6.50687376941302,6.51646936401124,6.52428724210755,6.50963644752981,6.49205742893034,6.47870755192004,6.44836225490883,mendota
2013-08-01,2.78111414064874,2.78334669296627,2.7864969308397,2.79238178273961,2.78952409633251,2.78822310531052,2.78942144211107,2.79118050338959,2.79333698336486,2.79093155561619,2.78797641733098,2.78351710290649,2.77629210602763,mendota
2013-08-02,2.24018133532753,2.24186257746944,2.24316597243256,2.24757000505241,2.24689071344526,2.24235775184242,2.24236854915643,2.24270702088903,2.24409776560286,2.24204805429716,2.24057234458699,2.23701324552342,2.23162674537845,mendota
2013-08-03,3.15268142265965,3.15391438279708,3.14873121072889,3.15296565325034,3.14594697607575,3.14769568315528,3.14942915323631,3.14520836537381,3.14561597305589,3.13010204149679,3.12089118076201,3.11676066888407,3.12032964588276,mendota
2013-08-04,13.3665178063273,13.3772453016947,13.4022069507027,13.4494938079246,13.47124732405,13.4880819897325,13.4899192798396,13.485355985159,13.489356390866,13.4640912609779,13.4556277454173,13.4514895961348,13.5043022003144,mendota
2013-08-05,4.75329886672991,4.75704840264884,4.76531467422377,4.7826541060663,4.78909556479747,4.79027064503948,4.79120205471911,4.79134426234853,4.79528029128214,4.79874971382994,4.8012878836438,4.79856497546618,4.8159583406636,mendota
2013-08-06,2.66554933662993,2.66739892332736,2.67035996302141,2.68056442383836,2.68340969795318,2.68515980736408,2.68648395453345,2.68630410503179,2.68815335741763,2.68783800152229,2.68767720277275,2.6853782430696,2.69917301283325,mendota
2013-08-07,2.41453088420375,2.41619605618181,2.41840909056019,2.42590007208381,2.42634801511745,2.42496927904246,2.42426900072545,2.4232162080022,2.4245772392162,2.423430178889,2.42233991363652,2.41880387960503,2.42214382527307,mendota
2013-08-08,10.5321702075796,10.5379306790372,10.5364298028633,10.5549083363675,10.5410166809912,10.5195103109895,10.5077578169195,10.4865413661661,10.485132556329,10.4665620301953,10.4508334251314,10.4260944545367,10.3359085241977,mendota
2013-08-09,3.72979968120985,3.73274384653007,3.74455413198423,3.76605733658195,3.76538382618978,3.73945625474728,3.72099566972746,3.70483386513627,3.70201915488097,3.6862050202731,3.67400782389738,3.66115286732254,3.67644616058808,mendota
2013-08-10,6.37255528464928,6.37802887935236,6.39707933299768,6.42368382900828,6.43735261343633,6.44775809690222,6.45999583116257,6.46939193173034,6.48052771119935,6.48557594133763,6.48268832720149,6.47683031457732,6.52326197696781,mendota
2013-08-11,8.35664296123591,8.36484849623657,8.39771871918196,8.44243028975455,8.47003427030287,8.48797599970028,8.50240907639418,8.51547638980426,8.52904613201008,8.53828897425688,8.54858787894306,8.5510792051639,8.62928559244383,mendota
2013-08-12,4.10467920920332,4.10891825701175,4.12714671717632,4.15264974197066,4.16833097997606,4.17665933509431,4.18461864086321,4.19298664779901,4.20126032583467,4.20730442769698,4.21438364393171,4.21737326257133,4.26893756588084,mendota
2013-08-13,2.59344211636589,2.59586514266541,2.6047746549869,2.61987900171906,2.62916717480461,2.63758865445356,2.64655387486056,2.65489449304711,2.66306299498215,2.66979515335892,2.67409017510219,2.67488256933005,2.70368726609459,mendota
2013-08-14,18.5695244065244,18.5912670941976,18.6914225816086,18.8280722964563,18.9095449863277,18.9473200866957,18.9723900565059,19.0193446423843,19.0739227985082,19.1437091880356,19.1926708768983,19.202438780562,19.3885481138101,mendota
2013-08-15,14.1321468407743,14.1494836690429,14.221183957815,14.3068696569067,14.3613220745542,14.4121741940629,14.4739733854768,14.5233328409678,14.563185590343,14.6034411291421,14.6323311641863,14.6432260579714,14.8546328992473,mendota
2013-08-16,11.6623148233966,11.6759053864224,11.7353406412005,11.812595166985,11.8657030549499,11.9092730494774,11.9550552553672,11.9924956635851,12.0256602872717,12.058015334426,12.0808593929016,12.0865747113955,12.2562189468135,mendota
2013-08-17,12.2012897465025,12.2140709647615,12.2712271979762,12.3537106640841,12.4203317176403,12.4765440147428,12.534005332607,12.5705081211594,12.6044707775401,12.6382572902512,12.664592412696,12.6767285769722,12.8718721269975,mendota
