datetime,dens_null_GLM,dens_01_GLM,dens_05_GLM,dens_1_GLM,dens_15_GLM,dens_2_GLM,dens_25_GLM,dens_3_GLM,dens_35_GLM,dens_4_GLM,dens_45_GLM,dens_5_GLM,dens_10_GLM,id
2005-07-10,2.5958251953125,2.58599853515625,2.5108642578125,2.59527587890625,2.677734375,2.79559326171875,2.92108154296875,2.87890625,3.85589599609375,3.85516357421875,3.075927734375,3.259765625,5.3021240234375,monona
2005-07-11,2.5933837890625,2.62738037109375,2.48004150390625,2.548828125,2.61810302734375,2.8414306640625,2.9140625,2.87109375,3.754150390625,3.84283447265625,3.10504150390625,3.2501220703125,5.296630859375,monona
2005-07-12,2.61846923828125,2.648193359375,2.52880859375,2.61669921875,2.6552734375,2.892822265625,2.94384765625,2.91949462890625,3.8328857421875,3.9180908203125,3.175048828125,3.30072021484375,5.34979248046875,monona
2005-07-13,2.53326416015625,2.543212890625,2.4525146484375,2.5489501953125,2.59088134765625,2.78961181640625,2.85247802734375,2.84619140625,3.7381591796875,3.824951171875,3.07940673828125,3.22186279296875,5.277099609375,monona
2005-07-14,2.552734375,2.55230712890625,2.67193603515625,2.7706298828125,2.5989990234375,2.97454833984375,2.87939453125,3.08831787109375,3.7984619140625,3.82745361328125,3.1243896484375,3.4112548828125,5.4837646484375,monona
2005-07-15,2.67767333984375,2.6890869140625,2.6220703125,2.69451904296875,2.77386474609375,2.9388427734375,2.9722900390625,2.99346923828125,3.91070556640625,3.96844482421875,3.2225341796875,3.3758544921875,5.43328857421875,monona
2005-07-16,2.76470947265625,2.78009033203125,2.71484375,2.783935546875,2.8643798828125,3.03448486328125,3.06658935546875,3.08453369140625,4.00360107421875,4.06109619140625,3.31634521484375,3.47149658203125,5.5303955078125,monona
2005-07-17,2.8544921875,2.87255859375,2.80938720703125,2.87469482421875,2.95526123046875,3.1324462890625,3.1514892578125,3.17242431640625,4.0980224609375,4.155029296875,3.4117431640625,3.56884765625,5.62945556640625,monona
2005-07-18,3.0906982421875,2.8636474609375,2.91943359375,2.98980712890625,3.11224365234375,3.2686767578125,3.27789306640625,3.45782470703125,4.43084716796875,4.3018798828125,3.63916015625,3.6590576171875,5.8057861328125,monona
2005-07-19,2.8541259765625,2.764404296875,2.75054931640625,2.79327392578125,2.7657470703125,2.9420166015625,3.10516357421875,3.1923828125,4.05621337890625,4.12322998046875,3.343505859375,3.4412841796875,5.611083984375,monona
2005-07-20,2.93841552734375,2.873046875,2.7838134765625,2.8431396484375,2.780517578125,3.03424072265625,3.17120361328125,3.238525390625,4.0396728515625,4.18865966796875,3.43896484375,3.55572509765625,5.654296875,monona
2005-07-21,2.80804443359375,2.78076171875,2.7615966796875,2.84393310546875,2.8720703125,2.96026611328125,3.13720703125,3.18536376953125,4.111083984375,4.10546875,3.37591552734375,3.45501708984375,5.54010009765625,monona
2005-07-22,2.81640625,2.7982177734375,2.77154541015625,2.86578369140625,2.8629150390625,2.96533203125,3.1455078125,3.191650390625,4.11041259765625,4.1107177734375,3.3714599609375,3.44671630859375,5.5440673828125,monona
2005-07-23,2.89849853515625,2.8916015625,2.8599853515625,2.94256591796875,2.946044921875,3.04937744140625,3.22772216796875,3.28753662109375,4.19256591796875,4.1971435546875,3.45477294921875,3.52685546875,5.6318359375,monona
2005-07-24,2.88323974609375,2.77899169921875,2.71868896484375,2.810791015625,2.834228515625,3.01287841796875,3.15240478515625,3.22412109375,4.0511474609375,4.0357666015625,3.32562255859375,3.380126953125,5.605712890625,monona
2005-07-25,3.09637451171875,2.96966552734375,2.89190673828125,2.9822998046875,2.9873046875,3.17779541015625,3.36407470703125,3.34600830078125,4.2305908203125,4.28125,3.5418701171875,3.58966064453125,5.80340576171875,monona
2005-07-26,3.17584228515625,3.04132080078125,2.96044921875,3.02545166015625,3.060791015625,3.21661376953125,3.3668212890625,3.42706298828125,4.27142333984375,4.2449951171875,3.5440673828125,3.68206787109375,5.83270263671875,monona
2005-07-27,2.8638916015625,2.813720703125,2.72210693359375,2.808837890625,2.89630126953125,3.01275634765625,3.10430908203125,3.108154296875,4.07562255859375,4.03790283203125,3.30438232421875,3.4384765625,5.494140625,monona
2005-07-28,2.80059814453125,2.75750732421875,2.70916748046875,2.79046630859375,2.8748779296875,2.9915771484375,3.03619384765625,3.04705810546875,4.05120849609375,3.979248046875,3.28765869140625,3.3992919921875,5.45867919921875,monona
2005-07-29,2.70550537109375,2.67340087890625,2.60009765625,2.6683349609375,2.7760009765625,2.8695068359375,2.95782470703125,2.9678955078125,3.91986083984375,3.90869140625,3.18597412109375,3.29608154296875,5.351806640625,monona
2005-07-30,2.67791748046875,2.64263916015625,2.61981201171875,2.68121337890625,2.7825927734375,2.86053466796875,2.95135498046875,2.95220947265625,3.91943359375,3.89208984375,3.16705322265625,3.275634765625,5.33905029296875,monona
2005-07-31,2.6370849609375,2.58746337890625,2.55743408203125,2.61590576171875,2.73638916015625,2.82989501953125,2.8896484375,2.9122314453125,3.880859375,3.85223388671875,3.1220703125,3.24444580078125,5.31158447265625,monona
2005-08-01,2.6739501953125,2.640869140625,2.60162353515625,2.663818359375,2.78936767578125,2.88055419921875,2.9420166015625,2.9659423828125,3.92584228515625,3.88690185546875,3.16943359375,3.29296875,5.34564208984375,monona
2005-08-02,2.74676513671875,2.7069091796875,2.6771240234375,2.71270751953125,2.8165283203125,2.9486083984375,2.98309326171875,3.02496337890625,3.944091796875,3.92822265625,3.23211669921875,3.35052490234375,5.448486328125,monona
2005-08-03,2.77838134765625,2.69384765625,2.63653564453125,2.73431396484375,2.8345947265625,2.9111328125,3.04302978515625,3.01605224609375,3.9898681640625,3.97772216796875,3.26611328125,3.3447265625,5.45294189453125,monona
2005-08-04,2.72686767578125,2.6883544921875,2.64129638671875,2.703857421875,2.82763671875,2.909423828125,2.9840087890625,3.01812744140625,3.9901123046875,3.9527587890625,3.2296142578125,3.34283447265625,5.39434814453125,monona
2005-08-05,2.6822509765625,2.65008544921875,2.605712890625,2.6739501953125,2.78607177734375,2.8695068359375,2.95001220703125,2.97967529296875,3.9422607421875,3.91180419921875,3.18878173828125,3.3009033203125,5.360107421875,monona
