datetime,temp_null,temp_01,temp_05,temp_1,temp_15,temp_2,temp_25,temp_3,temp_35,temp_4,temp_45,temp_5,temp_10,id
1995-03-15,0.128096967935562,0.0844716330369314,-0.0642579148213069,-0.100672716895739,-0.12184443573157,-0.204443713029226,-0.184433907270432,-0.203159878651301,-0.264745826522509,-0.275877262155215,-0.3400576064984,-0.387162819504738,-0.529536550243696,mendota
1995-03-16,0.114320576190948,0.0867301026980082,-0.0956544578075409,-0.049960603316625,-0.149979849656423,-0.205490410327911,-0.151900778214137,-0.230314135551453,-0.265905737876892,-0.310982475678126,-0.364871164162954,-0.415020197629929,-0.550849894682566,mendota
1995-03-17,0.124101638793945,0.0846293965975444,-0.132427295049032,-0.111078063646952,-0.174613932768504,-0.219765961170197,-0.210369487603505,-0.229522466659546,-0.324092447757721,-0.349358121554057,-0.407389461994171,-0.449615657329559,-0.605396459499995,mendota
1995-03-18,0.146416485309601,0.0896336833635966,-0.119494875272115,-0.0827473402023315,-0.185351769129435,-0.245551864306132,-0.224312623341878,-0.255299230416616,-0.315427760283152,-0.358718593915304,-0.419705152511597,-0.471652865409851,-0.628272175788879,mendota
1995-03-19,0.170505225658417,0.139683365821838,-0.100993633270264,-0.0463645458221436,-0.185278614362081,-0.230126003424327,-0.233754714330037,-0.253082811832428,-0.321617166201274,-0.366360326608022,-0.426619509855906,-0.485308190186818,-0.644625743230184,mendota
1995-03-20,0.181904395421346,0.111415803432465,-0.0467574993769328,-0.159472207228343,-0.141064922014872,-0.192773620287577,-0.22858989238739,-0.245767851670583,-0.29900989929835,-0.369932333628337,-0.426872074604034,-0.48604412873586,-0.675334731737773,mendota
1995-03-21,0.195161501566569,0.164878169695536,0.0210208892822266,-0.118392984072367,-0.2354629834493,-0.286613782246908,-0.310523390769958,-0.322824478149414,-0.368691802024841,-0.412769317626953,-0.491779605547587,-0.55165421962738,-0.724794348080953,mendota
1995-03-22,0.233521858851115,0.203930457433065,-0.00370327631632487,-0.137239297231038,-0.239238858222961,-0.302066524823507,-0.343500773111979,-0.356443365414937,-0.388944387435913,-0.452620267868042,-0.511110862096151,-0.598660310109456,-0.779150605201721,mendota
1995-03-23,0.191416501998901,0.17428723971049,-0.00486143430074056,0.00613796710968018,-0.138347347577413,-0.144190192222595,-0.169683734575907,-0.208062171936035,-0.275985399881999,-0.320852200190226,-0.412948926289876,-0.493541081746419,-0.715925137201945,mendota
1995-03-24,0.156182249387105,0.122236847877502,0.0090788205464681,-0.0464034875233968,-0.159915685653687,-0.217916091283162,-0.234740018844604,-0.215468366940816,-0.313023209571838,-0.380312363306681,-0.488439321517944,-0.559401233990987,-0.807219823201497,mendota
1995-03-25,0.1722704966863,0.120173851648966,-0.0170638163884481,-0.0859313011169434,-0.200183590253194,-0.251060644785563,-0.278929829597473,-0.282374103864034,-0.377587596575419,-0.438099980354309,-0.530818462371826,-0.614584565162659,-0.885954618453979,mendota
1995-03-26,0.164579113324483,0.128083427747091,-0.00102833906809489,-0.117172439893087,-0.236489574114482,-0.273645798365275,-0.198262770970662,-0.313413262367249,-0.409325997034709,-0.470052679379781,-0.571154475212097,-0.664562225341797,-0.929669459660848,mendota
1995-03-27,0.109254439671834,0.213204344113668,0.042250911394755,-0.0357124408086141,-0.148908615112305,-0.20881724357605,-0.214250167210897,-0.259809931119283,-0.238550384839376,-0.416610320409139,-0.523739894231161,-0.612916827201843,-0.88263197739919,mendota
1995-03-28,0.142595807711283,0.303877671559652,0.124327500661214,0.127010345458984,0.0176460742950439,-0.0469247897466024,-0.0577184359232585,-0.0991828044255574,-0.128101229667664,-0.162072022755941,-0.277868668238322,-0.396060307820638,-0.663782238960266,mendota
1995-03-29,0.136200507481893,0.305945793787638,0.210510770479838,0.128612478574117,0.115126252174377,0.00860973199208578,-0.00216146310170492,0.00374893347422282,-0.110267996788025,-0.162810881932577,-0.192730188369751,-0.248023986816406,-0.446883638699849,mendota
1995-03-30,0.142704327901204,0.290884812672933,0.200874487559001,0.102156639099121,0.0610365867614746,-0.0104921658833822,-0.0374574661254883,-0.0558459758758545,-0.155555208524068,-0.208356857299805,-0.233867724736532,-0.2152947584788,-0.32509446144104,mendota
1995-03-31,0.117909113566081,0.271036704381307,0.225125551223755,0.0874437093734741,0.0303223530451457,-0.0376154581705729,-0.0450476010640462,-0.0865135590235392,-0.15338393052419,-0.212882916132609,-0.246483405431112,-0.192869186401367,-0.362705866495768,mendota
1995-04-01,0.121539354324341,0.270355463027954,0.188807328542074,0.046527624130249,-0.0328202644983927,-0.116575638453166,-0.11830747127533,-0.159640590349833,-0.209924300511678,-0.260099331537883,-0.264373620351156,-0.265674432118734,-0.403088967005412,mendota
1995-04-02,0.145723422368368,0.255115350087484,0.129273176193237,-0.0119647185007731,-0.0458950996398926,-0.126984596252441,-0.155168692270915,-0.201383590698242,-0.248088439305623,-0.288518985112508,-0.296809275945028,-0.322033643722534,-0.468711614608765,mendota
1995-04-03,-0.0641852219899495,0.232499202092489,0.0492891470591227,-0.0897746086120605,-0.14475933710734,-0.177052100499471,-0.201435009638468,-0.245038509368896,-0.282463947931925,-0.297354300816854,-0.307679971059163,-0.351411978403727,-0.466687122980754,mendota
1995-04-04,-0.00912038485209147,-0.0186280409495036,5.87304433186849e-05,-0.170314073562622,-0.321938117345174,-0.400426785151164,-0.34855055809021,-0.382698059082031,-0.466776371002197,-0.482612689336141,-0.499333620071411,-0.472314119338989,-0.610577901204427,mendota
1995-04-05,0.110720237096151,0.116224765777588,0.158743858337402,0.258581320444743,0.186675628026327,0.143254041671753,0.00729894638061523,-0.0634944438934326,-0.0260302225748698,-0.0154200394948324,-0.0436753431955973,-0.0809146563212077,-0.130822420120239,mendota
1995-04-06,0.124352137247721,0.122885386149089,0.126326243082682,0.346072753270467,0.273753007253011,0.26239546140035,0.137060006459554,0.10002589225769,0.149302085240682,0.146509567896525,0.111046155293783,0.0477329889933268,-0.0189888477325439,mendota
1995-04-07,0.0403749148050944,0.0378348032633464,0.0461769898732503,0.193688948949178,0.133794625600179,0.0774196783701579,0.0681556065877279,0.0090948740641276,-0.00988888740539551,0.00225957234700521,-0.033931573232015,-0.0357536474863688,-0.125269571940104,mendota
1995-04-08,-0.0266036987304688,-0.0317107041676839,0.0159487724304199,0.236599683761597,0.00915853182474772,0.145940224329631,0.125192006429036,0.0801424185434977,0.03731369972229,0.0504961808522542,0.0309678713480632,0.0215815703074137,-0.101553281148275,mendota
1995-04-09,-0.0354883670806885,-0.0354526837666829,-0.0158880551656087,0.221808751424154,-0.0312485694885254,0.107387065887451,0.0953037738800049,0.0898965199788411,-0.000282764434814453,0.0174187819163005,-0.0092003345489502,0.0146400133768717,-0.148038387298584,mendota
1995-04-10,0.0175457795461019,0.0164970556894938,0.0194331010182699,0.272737185160319,0.0222848256429036,0.0246925354003906,0.0081182320912679,-0.0167772769927979,0.14217480023702,0.0639856656392415,0.14838719367981,-0.0445812543233236,0.0497617721557617,mendota
1995-04-11,0.0128036340077718,0.013648509979248,0.0225933392842611,0.381053924560547,0.023870309193929,0.0245067278544108,0.0255316893259684,0.0465757052103678,0.321568886439006,0.0469866593678792,0.337577342987061,0.0255490144093831,0.249779144922892,mendota
1995-04-12,-0.0239044825236003,-0.0285732746124268,-0.0331622759501139,0.309858640034993,-0.0136120319366455,0.01725967725118,0.0595846176147461,0.106143236160278,0.264423131942749,0.120956500371297,0.265871604283651,0.116835196812948,0.18558136622111,mendota
1995-04-13,-0.00670520464579264,-0.0216373602549235,0.00467952092488607,0.403717041015625,0.00652758280436198,0.00951862335205078,0.0123476982116699,0.0278881390889486,0.398703813552856,0.032374382019043,0.41623584429423,0.0785501003265381,0.281565586725871,mendota
1995-04-14,0.0122192700703939,0.00708945592244466,0.0215518474578857,0.344221274058024,0.00481939315795898,0.0060733159383138,0.0241258144378662,0.0200470288594564,0.268460591634115,0.00115354855855306,0.249716599782308,0.0694946448008219,0.0772557258605957,mendota
1995-04-15,-0.0103946526845296,-0.0149804751078288,0.0474185148874919,0.31529704729716,-0.00705615679423014,-0.00660975774129232,0.0321861902872721,0.0445852279663086,0.192292054494222,0.0373574097951253,0.189099788665771,0.123666524887085,0.0551211833953857,mendota
1995-04-16,-0.0194015502929688,-0.0171655813852946,-0.0120300451914469,0.305994749069214,-0.012285312016805,-0.0129191080729167,-0.0128557682037354,-0.0161688327789307,0.136494080225627,0.14851172765096,0.147263606389364,0.156619548797607,0.0231161912282308,mendota
1995-04-17,-0.289830764134725,-0.253053824106852,-0.0448347727457682,0.0975926717122396,-0.260310331980387,-0.175851901372274,-0.0607641537984212,-0.241674184799194,0.0839494864145915,0.0124606291453044,0.0636051495869954,0.0268510182698568,-0.101345936457316,mendota
1995-04-18,-0.307378768920898,-0.231832901636759,-0.219707647959391,0.0607770284016927,-0.253079732259115,-0.205997149149577,-0.0870476563771566,-0.2246146996816,-0.0463976860046387,-0.107345978418986,-0.104247887929281,-0.078857421875,-0.295894622802734,mendota
1995-04-19,-0.112717072168986,-0.10518487294515,-0.121878941853841,-0.103611787160238,-0.160365104675293,-0.187871297200521,-0.076703945795695,-0.188342014948527,-0.0821146170298259,-0.193480491638184,-0.101444244384766,-0.0841009616851807,-0.236860593159993,mendota
