datetime,ssi_null_Simstrat,ssi_01_Simstrat,ssi_05_Simstrat,ssi_1_Simstrat,ssi_15_Simstrat,ssi_2_Simstrat,ssi_25_Simstrat,ssi_3_Simstrat,ssi_35_Simstrat,ssi_4_Simstrat,ssi_45_Simstrat,ssi_5_Simstrat,ssi_10_Simstrat,id
1997-03-15,2.32976656277524,2.74331206935399,3.58100495534668,1.47206080791336,-0.313152531959927,-1.43520227707078,-2.37716251309844,-3.92381275050945,-5.252876750258,-5.92031844694118,-6.46228318996804,-6.40920147354954,-5.91793528953826,mendota
1997-03-16,2.82056217353,2.4989187217717,3.60694824570838,1.74322852526282,0.547571498731316,-1.61260129545512,-2.76167720879111,-4.18083888213154,-5.65309547813283,-6.37748528434954,-6.93159636558461,-6.82599327030161,-6.27216268550828,mendota
1997-03-17,2.25033360717288,1.9940218733558,3.17888615965588,0.773152890734618,0.334425537344985,-1.85074800275223,-3.07474676827983,-3.7680856620353,-5.78878041716442,-6.47491318990309,-7.0736506949892,-6.97993984949197,-6.38590807128031,mendota
1997-03-18,2.51618071105372,1.64276893834024,2.86001604818637,1.94883687131746,-0.52357765536527,-2.10571329807749,-3.43134721801594,-4.26234644499789,-6.09171744852193,-6.67970753283067,-7.32748436393239,-7.23472370430934,-6.59835906169046,mendota
1997-03-19,2.08843792980646,1.80719537554073,2.73844484345563,1.52173624837343,0.149089812173558,-1.97798961993916,-3.1761967195679,-4.21340096279183,-5.94003849014584,-6.64917740543896,-7.24594902043541,-7.21931553618269,-6.57625915076282,mendota
1997-03-20,1.85385353416,1.67289931693365,1.95948837119,1.44175721857771,-0.608265956927893,-1.7058102023335,-3.16517208088931,-4.21540467962954,-6.12708695230853,-6.83796768015382,-7.44442634672205,-7.38542357172238,-6.6809594157218,mendota
1997-03-21,1.82553821037118,3.2866920541814,2.84778394811573,1.10918694864442,0.0879877507253538,-1.44901677351862,-3.37697289264949,-4.3889499904725,-6.27439705537858,-6.96954467643995,-7.59515272052567,-7.4883771343718,-6.69931424714321,mendota
1997-03-22,2.46207169314426,3.61750796749997,2.29387784924751,2.49974638254347,0.347610292853239,-1.59742686755227,-3.40215175588391,-4.09029684821509,-6.11772318532283,-6.90003308517412,-7.46425676987284,-7.40638195984369,-6.59709725380776,mendota
1997-03-23,2.42273703627683,4.43643976652185,2.85852566183227,1.90598171684835,0.0489060809802067,-0.784203125514332,-3.13589959187745,-4.11333326816389,-6.09756885684967,-6.86953554021517,-7.35456098806923,-7.31928786941609,-6.48356941625059,mendota
1997-03-24,2.67968372474918,3.6912639683912,2.38706463189242,1.82473086663208,-0.0986823984055314,-1.15076570223397,-3.00955158468059,-3.94652164654232,-5.83784880568247,-6.64725496051333,-7.07096891056837,-7.05183289479874,-6.21250725301112,mendota
1997-03-25,2.60012060719119,3.6164009654699,2.43160554052183,2.01867653172014,0.704577981061904,-0.844607760176702,-2.54881404006967,-3.6091274442421,-5.46387664805835,-6.22010188115795,-6.62507879054103,-6.64999932697704,-5.85055137058496,mendota
1997-03-26,2.44137278168232,2.87626561782522,2.79544621303449,1.44198389415626,0.154172661651858,-0.868051943334946,-1.94069196116749,-3.71494270386299,-5.55840517813893,-6.30225857636474,-6.5921765828242,-6.57712251278833,-5.7274580789684,mendota
1997-03-27,2.15630243831176,2.63927476501902,1.68678004753041,2.86238560649674,0.559671043193892,0.261089125544732,-2.69663372297916,-3.57067306411846,-5.75304425618121,-6.58870133467121,-6.72569375111854,-6.62909890214735,-5.66119926828934,mendota
1997-03-28,2.02736490273482,2.73633595388874,3.10434713630352,2.95359090653955,-0.279331515016065,-0.88470337042004,-2.33825335990916,-3.36373656396829,-5.76799362963614,-6.70509513113295,-6.70613709398176,-6.53743486448836,-5.45046535394295,mendota
1997-03-29,2.21747441601137,2.57554134269481,2.6256528436796,2.34272740153296,1.51684546218126,0.132511457758164,-2.42377405777331,-3.60648739972154,-5.81552031131292,-6.52834489165193,-6.49865847394747,-6.31989344347595,-5.17617183606873,mendota
1997-03-30,2.5363143593084,2.67734187982427,2.15366085163429,2.46206821471741,0.945668261721534,0.306538657442804,-2.35352420111784,-3.18453706558356,-5.62031961200333,-6.30731881531871,-6.3010975681464,-6.1583574504336,-5.01130231621297,mendota
1997-03-31,2.54802695529426,2.31890193356818,3.12355705951034,2.1918302631911,0.667839307044326,0.410106479597237,-2.17813861679658,-3.5764828379801,-5.70785240294602,-6.36522383098281,-6.28280485519691,-6.14379288268396,-4.93576874582393,mendota
1997-04-01,2.22341929141513,2.85872621706826,2.02283325397915,0.889732810554246,0.31752775957145,-0.890644913421716,-1.1584217933973,-4.14477144022142,-6.21974458450661,-6.61515657312208,-6.32639065209282,-6.13407693930013,-4.75573044125482,mendota
1997-04-02,3.49412787728591,2.97120172293875,1.76489427053278,2.22639440875808,0.135184898445664,-0.796589821808851,-2.70367209635789,-4.47072870883831,-6.6543109848804,-6.64020298723969,-6.16611618171579,-5.94124907837448,-4.39848818627282,mendota
1997-04-03,1.85482301965082,1.65598766943612,1.97618948632209,1.82820253114325,0.308315300385724,-0.968455365034374,-1.98706032466458,-4.58564719197671,-6.82986586482038,-6.49583436437681,-5.92112703926618,-5.70060447884919,-4.05351837786093,mendota
1997-04-04,-3.13730658256881,-3.90897750628768,-5.62886916705408,-3.85444821849645,-3.46166270040248,-5.58259487869387,-7.45187137675561,-5.10738002257025,-6.77405374807153,-6.78033122888324,-6.95228381047507,-7.04141736454567,-5.2178328445277,mendota
1997-04-05,-3.15263408193479,-1.56801574180762,-6.38802666920818,-4.67201441460022,-3.47947255102443,-6.06260032494827,-7.69574137232531,-6.05253806851278,-11.3461668091237,-8.98170988721782,-2.83628591431139,-11.787027956868,-9.56028857692898,mendota
1997-04-06,-0.538155142461461,-0.425108468852609,-2.2587922278189,-1.09731187603196,-0.752726279983036,-0.929664938945985,-1.46753458078612,-1.4577646881351,-4.48252787186615,-5.95027695193404,-7.60868352017274,-8.19267970480246,-10.1699887995024,mendota
1997-04-07,0.29124883185579,0.286688349155081,0.504878099341433,0.372896599719925,0.28401262374114,0.261598989850463,0.276328298390274,0.268034033479997,0.217008998548957,0.121955883466544,-0.0417615559402096,-0.166894606696502,-1.19522576998871,mendota
1997-04-08,0.537682372657443,0.516301853035671,0.663251724374725,0.553181192735109,0.564937061695431,0.520456383327254,0.506308223878168,0.486468335569696,0.536932815785991,0.560360026105681,0.539927537044223,0.533583817007678,0.471293396202819,mendota
1997-04-09,0.752633969333494,0.73083695812197,0.808238903839949,0.792769165044197,0.778702484353321,0.718424300402907,0.712933919589301,0.669077864386437,0.727805758261089,0.730326120648832,0.729780688666367,0.721852860436391,0.843588322452682,mendota
1997-04-10,0.573202764167001,0.558129706411457,0.36862171014459,0.375597042347416,0.365646450860518,0.336006181740675,0.32974288116213,0.301270885663015,0.321577557241674,0.309120022395724,0.312593844575867,0.301523342954239,0.324235422534326,mendota
1997-04-11,-0.400757068301018,-0.334425692668167,-0.310401909801563,-0.409852668131568,-0.440734354201085,-0.433619770754179,-0.445119334351955,-0.411490885533972,-0.482211933099875,-0.483274651603378,-0.496134981345032,-0.502658803440677,-0.465243135167657,mendota
1997-04-12,0.0492080608021994,0.0371300040201594,0.134059532306728,0.108591492058215,0.0831549753971324,0.0590927186735642,0.0405735355748566,0.0282736871158234,0.0073283758606287,-0.00416374775034016,-0.0162532532594435,-0.0291088667464412,-0.0523596466198307,mendota
1997-04-13,0.2622683371926,0.239621306221537,0.257425236407887,0.344570217845531,0.344121501965142,0.329440511858926,0.343783051755625,0.345393005872436,0.382152501725366,0.394609689843352,0.408092576878267,0.407079305060602,0.480340948139195,mendota
1997-04-14,0.124519848380085,0.135721897304072,0.138345536525321,-0.0308437649146868,-0.0507039431714898,-0.0677104711074243,-0.0768038511211631,-0.0721243963097336,-0.100773575982341,-0.117154908330751,-0.133120190850456,-0.149791004914651,-0.196664715491317,mendota
1997-04-15,0.0516660215462961,0.0835780490163371,0.0750501859744242,0.147634356993678,0.0838274913835877,0.0265500836695859,-0.0269623462400074,-0.0709004242270352,-0.0765678170828469,-0.101790444128738,-0.130615607504,-0.137774009517907,-0.347034317898051,mendota
1997-04-16,-0.220167424703276,-0.218158447456087,-0.244323634583116,-0.393909709171389,-0.378234484978094,-0.333815172282836,-0.331314168817431,-0.298102954664654,-0.349209790030948,-0.364287486776958,-0.403477848151863,-0.421570333149413,-0.690167421834831,mendota
1997-04-17,0.0358946331566526,0.0343830970583964,0.0374053405726311,0.0574641274625262,0.0582186810513472,0.051415675118773,0.0469946146978598,0.0339682024617894,0.0343834491371006,0.0213280545404057,0.00491152027579262,-0.0075806871584,-0.430668527423826,mendota
1997-04-18,0.00481827353731165,-0.00592857784068087,0.00168102772286199,0.0153315318029932,0.00893949965835105,0.00669144351393762,0.00432754121505705,0.00183944505963,-0.000627059307151154,-0.00387345244648991,-0.00811905459998974,-0.0104130283675665,-0.194149440212386,mendota
1997-04-19,-0.0818669487837265,-0.0816603280990146,-0.125850910970916,-0.209724592993633,-0.223124573188517,-0.166381879196637,-0.163658170458148,-0.0986515040940996,-0.186642606666852,-0.17795397577644,-0.194882056450777,-0.187329691531582,-0.293232336082994,mendota
1997-04-20,-0.0657545046242982,-0.0463846209949079,-0.0582371339999693,-0.150507856487214,-0.173399078496091,-0.0418033787008806,-0.0153881877851698,0.142988560989725,-0.0271476590338558,0.00766835405998621,-0.0120556647285615,0.019433277023602,0.129137699401438,mendota
1997-04-21,0.341052957283407,0.472222548597153,0.145063634615542,0.411140004999652,0.564293056342226,1.05440577304267,1.20443742343057,1.65059013070525,1.2973595724616,1.4379786322377,1.44104676891623,1.55958241514842,2.29388169967595,mendota
1997-04-22,0.471454654359345,0.580175996905989,0.316387098873456,0.804836489232034,1.03492893536381,1.62294612077103,1.82891821713301,2.35393865644778,1.99422468653897,2.15553169286449,2.16998711210915,2.35705948430127,3.33565229684252,mendota
1997-04-23,1.15156669052854,1.32306563121507,0.864801522676786,1.86359173492033,2.23570026895997,3.12544061901588,3.4512171027874,4.1927414529801,3.76395241613755,4.02274078540532,4.05916060420459,4.34803223175057,5.80619090132415,mendota
1997-04-24,1.67716912824971,1.85843696539094,1.22674138887425,2.62604274141191,3.39051435520266,4.47676487329131,4.94524774248548,5.85537473849396,5.36493013526522,5.74074301333951,5.7755729115339,6.08058408722028,7.9974728999221,mendota
1997-04-25,1.80622103429972,1.97440681403729,1.3032312665726,2.75529956461732,4.010123822582,5.1375912530063,5.69486909825262,6.71666093695565,6.2265826494732,6.66726551404224,6.7395561242379,7.00851683556918,9.18023199500884,mendota
1997-04-26,4.35784146916241,4.60960734423133,3.66812986747803,5.47061044040826,7.10379148499932,8.5616075430827,9.29723383383645,10.5924432531866,10.0099428941976,10.5738463790753,10.6884472719106,11.0299629124482,13.8275639820859,mendota
1997-04-27,7.18225705334869,7.50440471786808,6.25968082397425,8.37575521664095,10.3144022547171,12.044236194705,12.9307001494484,14.4508333693512,13.814154331795,14.4670377333436,14.6293851694967,15.034474696973,18.3287978496704,mendota
1997-04-28,10.6063603100587,10.9844861956756,9.51756312663647,11.8881910190678,13.9403997818545,15.8572053268127,16.8427412416179,18.5113118641683,17.8218209867421,18.5598370544743,18.7259017315747,19.1735236237366,22.8315797793597,mendota
1997-04-29,18.4732173668384,18.940950363958,17.0710630180092,19.8707705458238,22.3250545958842,24.5585588433879,25.7112098418244,27.7045175876943,26.9209684577118,27.7908354926545,28.0470411339854,28.5671704327475,32.9371894509158,mendota
1997-04-30,14.4027874828081,14.6868575352137,12.9278899440284,15.4057383789683,19.7273765785238,21.9272285159983,23.5387342436984,25.481531160734,24.6481672218516,25.8444676040943,27.0700624503076,26.6991569585152,31.5469149946352,mendota
1997-05-01,6.18831762371961,6.16122221147888,5.36121391147856,6.17424187543984,9.98203961152084,12.3769282186327,13.516131639353,15.7412366218686,15.3859395132744,16.6985076022127,17.284137108434,17.6782246486486,23.9289292616243,mendota
1997-05-02,3.04910742950314,3.05253995351622,2.96984211232285,2.95810194441285,3.86236175406607,4.52868400053604,5.30075196990007,6.95673822696626,6.88688593498012,7.35222515047346,8.28046175199842,8.18271628400023,14.4550062373022,mendota
1997-05-03,1.56042926970943,1.53977742012204,1.54021749859067,1.55494758008096,2.44704666965294,3.23306938448444,4.25319138957751,6.10769906556254,6.19050344542093,6.78615222091466,7.91255371295825,7.92735174540344,15.2995711929498,mendota
1997-05-04,-0.537611409195961,-0.545957815781613,-0.525305736391181,-0.517974835950395,-0.374220679371344,-0.102069519197708,0.528496050051298,2.32942093057893,2.74208158702787,3.53104647639122,5.06549689925759,5.29260657650446,14.0684750447689,mendota
1997-05-05,3.57562808072567,3.89244026501434,3.61994477224626,3.78712656664863,3.90652676889156,3.34247015077912,1.78457517766734,2.79004906323298,3.24577738566397,4.31603187491213,6.19763369053469,6.44039209802034,16.7731743267131,mendota
1997-05-06,0.143056125364193,0.178214595159263,0.137940533625551,0.132984552280453,0.0640535044008865,0.0575281589802671,0.00986631759649596,0.0167333510595323,0.0198746840410015,0.223512664270451,1.01689846038511,1.15604486887649,15.1616580009759,mendota
1997-05-07,4.52794833029446,4.53429695510959,4.50721272573577,4.54135323006035,5.16224947400657,5.1807597760518,5.17396841046969,4.710726604001,4.55882456558259,5.52906472561973,4.33134006846964,4.19613560930154,19.2530182991985,mendota
1997-05-08,1.71233480161829,1.70725422535844,1.78893228963789,1.85518440473895,1.81119281004436,1.86256528648093,1.88685004270282,2.05898876889419,1.8448523685302,2.10691108580404,1.70479574400445,1.72858369203527,18.1795807320222,mendota
1997-05-09,1.86364966465395,1.85872616520698,1.91859527169016,1.98118843330738,1.95508808053668,1.98588466689388,1.97483898650607,2.011778364243,1.97657962640271,2.08414105538329,1.98796093981763,2.05435451537712,12.4758009192714,mendota
1997-05-10,-1.02112299928761,-1.02518993643744,-1.01638686081808,-1.01783221455827,-1.00085867653697,-1.01655594869545,-1.01742357772175,-1.03710420397706,-1.01283002847952,-1.03475587066565,-1.01181732855384,-1.02138539392669,-0.415705597304247,mendota
1997-05-11,11.5715345387875,11.6130221297628,11.5243604867354,11.5578385989494,11.5604368343287,11.6923762706846,11.419485250655,11.35556027207,11.3584129005645,11.1931434759043,11.3374738982331,11.3445615815289,11.6772168495452,mendota
1997-05-12,2.40994933607203,1.98406376696858,2.12055369686484,2.06731650221969,2.118291568567,2.48769292759973,2.23703671086208,2.35501428966653,2.42855176183746,2.54089898479442,2.67777590223583,2.72581276028843,5.10252505301703,mendota
1997-05-13,-0.978378050375072,-0.981853006273245,-0.96847714284093,-0.962058464060882,-0.958595224965864,-0.970401005082428,-0.970943265188489,-0.979729741728224,-0.966276133746183,-0.963942695415142,-0.961587881028405,-0.967028968923523,-0.688443492133656,mendota
1997-05-14,14.4009747708276,14.4490961370063,14.3711081555721,14.3932191159749,14.3649477351594,14.4081025006888,14.4146631261703,14.4528281833511,14.4147095355825,14.4251035531899,14.4182604927669,14.4318906065564,12.7299995716821,mendota
1997-05-15,5.68531886715418,5.18508594416632,4.86816378903538,4.61326868400218,6.13909835319722,6.48470693615045,6.38862204305108,6.37002176908429,6.41107839869935,6.6489466387023,6.82217676439888,6.78165037937106,4.92159862973063,mendota
1997-05-16,-0.360375376378679,-0.405300002789912,-0.44839903915281,-0.958205276438779,-0.662297258502282,-0.784037742944045,-0.300821467856015,-0.622218549259182,-0.529826478412847,-0.375091934181795,-0.21699922621994,-0.103075254767046,-0.52403132476756,mendota
1997-05-17,1.31132858117103,1.25124442946291,1.08284440695332,3.82006552306396,3.72533986559126,6.09493825747595,2.27226185124817,4.35745245880848,1.99991839052065,2.29596766350899,2.15999376749588,1.42855215364071,0.38355702082446,mendota
1997-05-18,21.7272417633756,21.9390333848591,21.5594088900543,22.2478429125091,22.652013389137,23.7257607720979,22.1149592564128,22.2712318188925,21.8357870297599,22.1327576393796,21.852973991596,21.7596695739873,21.3450581640216,mendota
1997-05-19,42.6156942497247,43.4617849116346,42.4610278060423,43.4421904050003,43.3366414681728,42.8723126318255,43.7175266607705,43.1758412661945,42.9669678254241,43.5124764753165,43.4283500891799,43.2399175964035,44.4567000259733,mendota
1997-05-20,26.5104165566522,27.173521800729,26.505027021051,29.9418832551649,30.8830784809019,30.8566308770224,28.9035483043407,29.9185490572966,28.9036991979895,29.274595648265,30.0981408143131,30.1460799758169,30.8157773255693,mendota
1997-05-21,21.0209419090691,21.4618466991555,21.0933080028226,23.4767945055941,23.8674530914285,22.793445448885,22.6844707232058,23.699833060839,22.987341993143,23.0441123975432,23.9363541279401,23.8907615162923,25.3036623829726,mendota
1997-05-22,32.0541934235832,32.5718781241382,32.1553374017473,34.5814303085233,34.830190191207,33.7637101216629,33.892148549151,34.6450839195282,34.1095557534629,34.0314013653457,35.12787698306,34.850362725536,36.0269523818758,mendota
1997-05-23,46.3720345841055,47.0640221306082,46.4591660369415,49.1559629490949,49.2179388138561,48.4186222396291,48.500017158586,49.27038589349,48.9134218391011,48.8077580452079,49.3681807778076,49.747480230057,50.9827688184956,mendota
1997-05-24,66.0923532496449,66.5051732407474,66.2186291963679,69.021310534801,68.9900055827952,68.3847821378989,68.2564859052262,69.5896554233779,69.1245674220106,69.0049194939302,69.1949827739519,70.0600633850987,71.6280971935278,mendota
1997-05-25,78.6539408506627,79.1828159962038,78.8565692570987,81.7242178796806,81.7667091756641,81.0795418069571,80.879954617633,82.189819496763,81.6902795479044,81.7480436870122,82.4689295847327,82.7271621451461,84.6042295658784,mendota
1997-05-26,60.1487983710002,60.2920193118739,60.41914213209,63.7256478755906,64.122276229963,62.804626313363,62.9040708150146,64.2493469374499,64.1212809499834,63.3946064083651,66.0850788194744,65.0859204182819,69.1471075930128,mendota
1997-05-27,30.3153580559808,28.6566645647488,29.9280714594752,33.5966839168187,33.592956984052,30.1105238113008,32.2848884795868,34.3886378244383,33.7329107031704,33.4944082340298,35.8028758686431,36.1275852480138,39.5875002693629,mendota
1997-05-28,30.8127096688109,30.6821009147319,30.8130834958416,34.2228770057195,35.4944520857653,32.0697308986031,33.6144242450289,35.7994611088048,35.0395491220968,36.1828913677167,36.4725936050968,37.2053915636856,41.3234733570726,mendota
1997-05-29,33.2067621671405,30.8320815216398,32.7489296165523,36.9650122576014,36.0399931688085,32.4365390178211,35.2644115240806,37.6633313232133,36.3253828091279,36.4300974535011,39.4493289589938,39.1283680024816,43.991844155463,mendota
1997-05-30,46.022784619425,43.5536256145306,45.6003084105458,49.8078905317008,48.8158979650264,45.3327172239949,48.1987259930307,50.593688337856,49.1460121075121,49.2648268129635,52.4044250169143,52.0167014420976,57.2890385631734,mendota
1997-05-31,59.1713440959441,56.6437080491427,58.7577327371015,63.0732037715679,62.0020344880844,58.5064123253912,61.5456819006591,63.8150750302581,62.4068668201009,62.5381776103562,65.824316557161,65.5431583654892,71.1593058582308,mendota
1997-06-01,89.6074955738828,86.9892450199348,89.2037598393536,93.5585721060491,92.6184434913429,89.147581677357,91.9275190492621,94.4587047731287,92.7706628612929,93.3426393260352,96.3402401983986,95.9109799354846,101.759144785093,mendota
1997-06-02,113.644689361885,110.372173996512,111.80239943726,117.050025520699,115.429972021057,112.326748455327,114.251923878227,118.18327001675,116.068509516478,116.065994570661,120.106025908502,119.364172199318,125.226463533959,mendota
1997-06-03,125.396086949612,125.026965697942,125.130666108627,128.667540511871,127.784104560166,125.771945491667,128.39760811055,131.222741916931,128.063162702941,128.239963746893,134.665861524895,132.059426686206,141.515670090722,mendota
1997-06-04,150.825993053742,149.465941026522,150.551056675081,154.064907517314,153.526156719175,151.097380587541,153.605778188047,156.596100954707,154.14288010376,154.627028805079,159.944085624764,157.52162352936,166.048757858056,mendota
1997-06-05,177.79080924247,176.194207219551,177.579218421405,181.041446515827,180.457944301072,178.002919977722,180.638335597753,183.347150986804,181.140294167877,181.579928946456,186.788987767429,184.581747153819,192.897900236508,mendota
1997-06-06,192.61976905082,190.72188194243,192.333947047727,195.641327981404,194.877931484182,192.766547696889,195.326532336418,197.634639729671,195.607383704052,196.135043363412,201.318935854043,198.915162710656,207.17634931929,mendota
1997-06-07,219.112879940329,217.121095018144,218.798801833525,222.131776986039,221.477959128508,219.156170813547,221.741386143721,224.129044940811,222.214263791915,222.84982114818,227.670597678084,225.517545965749,233.356544063453,mendota
1997-06-08,221.359067653128,219.388526814941,221.829316566652,224.426609395353,224.329583367666,221.487000868784,224.456007757098,226.624015247782,225.046408197265,225.597115212685,230.159103762897,228.25854950654,235.494009706879,mendota
1997-06-09,219.582470844963,217.647892118966,220.352216436452,223.2345865534,224.095430247875,219.010285749301,223.643517985214,224.353899487916,222.570982859588,223.791350426231,226.272312263475,225.900989591602,227.850941347527,mendota
1997-06-10,241.398876194606,237.919810564555,239.889624847592,245.250525676487,245.880436695749,242.906813342058,245.219131922626,248.278260260978,246.553985778776,247.572619814024,250.363877265815,250.193912804789,252.742187706898,mendota
1997-06-11,281.40468949194,277.46238781969,280.090888701962,284.585901027626,285.159711451774,281.979355571754,285.08393186524,287.983938891578,286.750652465153,287.473190504551,289.650080541165,289.471634996891,292.701232285459,mendota
1997-06-12,308.592149024595,304.865796290723,307.580642451526,311.882940984726,312.141855177268,308.393284019697,311.967639680296,314.735571300858,313.864358445197,314.475684549037,316.471116080352,315.994183036193,319.643345609695,mendota
1997-06-13,349.814315178951,346.250752971576,348.97163565778,353.04314067568,353.201906254865,349.101357074413,352.93546233796,355.689776759444,354.751254272487,355.513638455557,357.502065940227,356.87817902955,360.745475584947,mendota
1997-06-14,384.068621676427,380.871948677025,383.586647195966,387.366596433516,387.362192225216,382.818755780884,386.872271129307,389.673244203805,388.955402950217,389.360406074174,391.545060344123,390.806584421201,394.903190712939,mendota
1997-06-15,374.340485352796,371.628871882665,374.453320850156,377.803933270872,377.542868988506,372.792060932977,376.698191538693,379.55686772973,378.655897893769,379.533861990504,381.459059634096,380.476229323509,384.851170725451,mendota
1997-06-16,320.221495425437,316.690169423724,323.318546912439,328.728583450499,323.724493842027,312.400109002755,325.143444278278,323.944955059394,327.54932908721,324.566728442555,326.509182400743,328.657054089609,336.569998127131,mendota
1997-06-17,338.241860846168,333.780603968979,341.950691498868,346.092192971112,343.380776222658,330.880125287355,341.59282317608,342.494942932899,343.794114796899,343.398085687613,346.685728208842,348.14025159236,353.466932115528,mendota
1997-06-18,359.406931586109,354.681226558818,361.987854477243,365.990746045588,363.676325100658,351.909340918838,361.819210633629,363.323902382211,364.209405593949,364.308438218278,367.336142066073,368.406351973293,373.497836756326,mendota
1997-06-19,380.699284625336,376.051792165093,382.532265007293,386.451034281111,384.2262587034,373.489951140158,382.665275024844,384.655049183156,385.192183028778,385.738846470075,387.962413157697,388.865710242522,393.71248041269,mendota
1997-06-20,421.906100777062,417.018262218663,423.407255527763,426.37704892321,425.605509647398,416.256708486604,424.781129488527,425.403205301244,425.650149428157,427.063578096238,428.404256576774,430.29271348284,434.925267315676,mendota
1997-06-21,483.208559509984,479.029743177851,485.173448273387,488.279992948287,486.670969575168,477.313257412152,484.974036835712,489.566071914062,489.020703449338,488.506226325347,490.899111863837,491.708449178467,496.477518844525,mendota
1997-06-22,514.270024436506,510.293032657551,516.067209253661,518.386473482358,517.266367840393,508.154569316522,515.342299393088,519.40341991459,518.707526905504,519.319089862573,521.18015086213,522.031223349722,526.163135579314,mendota
1997-06-23,565.123422391103,561.536673303826,567.171146598929,568.879717575428,568.340856123392,559.346615969636,566.046636980728,569.133446560356,568.634871830154,570.065703652464,571.634563068831,572.802057293771,576.201168471165,mendota
1997-06-24,610.887277321252,607.13235735204,613.255657755569,614.447492422653,614.205588853877,604.072008139421,611.553285383157,613.782897353224,612.945827078564,615.985532659542,617.604704817399,618.359333414368,620.624426211172,mendota
1997-06-25,604.518347328649,600.9892209456,613.520821789834,614.709139514925,613.868507387822,604.080110607462,610.452745485164,614.465247157195,613.447856651582,616.171850997078,617.002286003483,618.480225361972,619.154198786784,mendota
1997-06-26,589.287634733636,585.160890924817,589.760397968343,593.781065316564,592.841618619839,582.106904237604,584.737404429161,593.948608259541,592.800616992218,597.401795587563,590.360725943068,596.665167867882,601.218629880195,mendota
1997-06-27,590.272121106855,587.936366293334,591.594639884216,592.001325258369,593.753516082263,584.601087265351,587.75321705287,595.874137684072,595.443544988093,596.710395801471,592.714935288087,597.57480057233,600.871142791614,mendota
1997-06-28,597.807406750696,597.311177063553,600.387868016735,596.117482379598,599.638620199292,590.713632875334,595.334825424266,601.727878522523,601.177294562641,602.767406194426,599.71853595884,603.83477703805,606.339983642679,mendota
1997-06-29,619.211365792195,618.125340636063,619.071070227881,615.194311455858,619.759905913499,611.211763318765,616.354722036432,622.475829924784,621.200110952719,623.177182193947,621.492243735681,621.121958659732,625.906776321602,mendota
1997-06-30,658.191654547555,656.44705045962,658.022054307664,653.728928942932,657.954655432628,649.98266446983,654.439479695473,660.684999402931,659.006018822694,660.611343384643,660.438246952099,659.869964585937,663.717492548685,mendota
1997-07-01,680.952529697297,679.238769476851,680.65861633822,676.569361491068,680.031344314109,673.142876223317,677.206025864978,683.223888164918,681.5854496304,682.343509108662,683.761945738903,683.094070782179,685.311323814069,mendota
1997-07-02,713.662713694831,711.567524207783,713.011571619053,709.262489416381,712.016674928944,706.175531868307,709.694294322759,715.63453604921,713.974060029563,714.224742629562,716.749587938911,716.021848421716,716.830935471059,mendota
1997-07-03,618.417735503573,624.720558264022,620.39335333121,609.254469394319,615.823903198655,606.97386020353,608.73147420136,620.481783466975,615.83091918975,619.573097402108,620.111438780419,625.080778801387,617.760990618485,mendota
1997-07-04,503.210176751185,510.394573239031,507.271925895133,489.718712773512,496.001057074057,491.189104829047,491.856216101342,504.065074170665,505.664094792823,509.851231664344,508.931742374991,506.233048463296,510.766652422952,mendota
1997-07-05,455.887202439945,461.356965321216,459.586366701075,444.861549647301,449.134416407678,446.182176465686,447.279494143292,456.823926844018,458.628200511246,461.536688875931,462.674510211614,458.986777413469,465.225043243959,mendota
1997-07-06,456.363804405166,464.100054456783,459.33440269312,444.87817428733,449.792541897775,447.060905241234,446.399172114892,455.251205364835,456.868374213502,458.597613455413,462.331157584981,457.870511522865,464.523784379209,mendota
1997-07-07,446.376032859196,456.985776006045,452.826230777449,441.474150303384,445.198663343791,439.410917949555,443.453524714747,451.448805752424,452.547615139273,453.629408631912,457.872633949413,454.023300621239,459.506669109362,mendota
1997-07-08,456.410124032087,466.064355279431,464.705863347921,454.967143819728,453.68076895705,450.485995978372,456.300689596713,463.990731297293,463.161702183047,465.770259351425,468.819348055091,465.245224096567,470.745368024785,mendota
1997-07-09,472.621102916478,483.942758874024,480.510835561461,472.133597413492,471.057439298391,467.263239142462,473.137098750544,480.832866627669,478.355076551672,482.298017803939,487.204163687236,485.228651721292,488.570627252522,mendota
1997-07-10,469.371105568251,478.498785396118,476.463740676469,469.600488274168,467.631912045125,464.30117102988,470.792587964224,477.763242364086,474.788070099297,479.294937920814,479.977235747693,478.331161693667,485.901481037032,mendota
1997-07-11,473.765492543001,479.805221312798,480.110909130282,474.17311929496,472.362181003059,468.286555305766,475.81692185625,481.807923129983,478.59779567186,482.862591440744,482.026178584265,481.171046841037,489.469716947703,mendota
1997-07-12,487.108465494244,491.905428553724,493.889732985875,487.949493095265,486.100231084491,482.161281610958,489.905360631076,495.992329348337,490.816283990607,497.056711995297,495.119097407156,493.411042542411,503.639357431837,mendota
1997-07-13,524.231584179716,528.798595732493,533.432253805961,527.103008934013,524.447871761138,522.761486685952,529.748044873567,534.994802677649,529.311685253473,536.4313989221,533.193831427459,529.726894045151,543.206000928146,mendota
1997-07-14,578.953392231346,582.854925797554,587.160097515566,581.033958791757,579.285568555826,576.913377797086,583.866730362849,589.382382587875,584.149105109128,590.531996817202,587.942252063658,585.101046834071,598.662412956039,mendota
