datetime,ssi_null_GLM,ssi_01_GLM,ssi_05_GLM,ssi_1_GLM,ssi_15_GLM,ssi_2_GLM,ssi_25_GLM,ssi_3_GLM,ssi_35_GLM,ssi_4_GLM,ssi_45_GLM,ssi_5_GLM,ssi_10_GLM,id
2012-09-13,327.035767164355,257.144472651799,299.525450896191,256.517024644606,393.991546890809,390.533869367228,295.131573719567,321.056017273891,444.581747731405,418.57750260851,337.377100825189,354.481020216679,475.628859144742,mendota
2012-09-14,291.102791712738,227.899204268998,269.853060659709,233.635180954303,359.889345119646,356.75340570672,269.059536227703,293.935168542685,406.051041062754,377.205877232926,309.48496348599,326.784414312269,436.766021731317,mendota
2012-09-15,271.833378191261,214.885996739946,252.770023912456,217.862020902014,339.932572987492,337.957766258558,257.950222031783,278.147502690583,387.589140922129,358.53456119458,296.372600959862,312.878648517707,413.857190505725,mendota
2012-09-16,265.08351009586,209.058012776916,249.428325988657,213.06205421781,333.0759831827,332.268916964698,255.115598663942,271.848167357813,379.718808668926,350.975686581666,293.05888098634,307.585049665699,406.201236484935,mendota
2012-09-17,254.181259682049,197.453378446777,239.413650830684,202.856767413056,322.10429078472,320.427396333505,247.374675326,260.429481110636,367.175054114218,338.429865562955,283.540725593858,296.444710843379,392.618470731598,mendota
2012-09-18,237.177361623319,176.511490461418,226.350176310208,189.689874896115,308.273057287906,305.408067036433,235.293495617786,249.583136247707,350.771879866762,321.531242429825,272.149748977715,284.547036231399,377.006629449552,mendota
2012-09-19,188.896559116175,143.762256060607,194.418343181134,168.212807770912,274.704810544549,269.348312294323,166.184922474708,214.612374865542,230.39258066509,287.377049803541,243.85670346338,251.835751094156,341.722395258333,mendota
2012-09-20,160.392116429933,119.659053142678,19.5543103670784,146.172987555464,247.912544239624,242.691505658181,5.2269487886981,189.808288266838,149.22474319152,251.786451399527,220.272547075288,228.12497666505,287.224862959082,mendota
2012-09-21,146.16729782594,107.716158336817,17.6195224060982,131.935418424522,227.354502160446,225.095174708758,4.33237893744564,175.286789564249,138.709037322504,230.779062209831,205.566442190938,212.359315913947,267.681667136038,mendota
2012-09-22,128.832271762276,88.3278315009421,13.9610778989005,116.228622100884,201.309566118788,199.892887534563,2.77109105421827,154.804701628317,119.653098062108,202.781091873954,185.087340169854,188.800087266298,237.516293416529,mendota
2012-09-23,104.824092163579,70.9339983319651,10.818797011827,101.074033660329,175.581366265398,171.300006639274,0.286752915533633,131.223118102119,97.0893380403925,169.304317949599,165.128131994226,163.587532679227,211.53556822136,mendota
2012-09-24,92.3716459817351,58.8325423557378,9.64253369883111,82.1974392025361,156.741051513604,155.322253414117,-3.37919176297924e-10,117.222063179112,84.8997075758423,149.358817136028,150.784688808937,149.480275797371,189.12592512375,mendota
