datetime,Depth_meter,Water_Temperature_celsius
2000-09-25 00:00:00,8,17.5
2000-09-25 00:00:00,9,17.5
2000-09-25 00:00:00,10,17.5
2000-09-25 00:00:00,11,17.4
2000-09-25 00:00:00,12,17.4
2000-09-25 00:00:00,13,17.4
2000-09-25 00:00:00,13.5,17.3
2000-09-25 00:00:00,14,17.1
2000-09-25 00:00:00,14.5,15.7
2000-09-25 00:00:00,15,14.7
2000-09-25 00:00:00,15.5,14.4
2000-09-25 00:00:00,16,14.3
2000-09-25 00:00:00,16.5,14.2
2000-09-25 00:00:00,17,14.2
2000-09-25 00:00:00,17.5,14.1
2000-09-25 00:00:00,18,14.1
2000-09-25 00:00:00,19,14
2000-09-25 00:00:00,20,13.9
2000-09-25 00:00:00,21,13.8
2000-09-25 00:00:00,22,13.6
2000-09-25 00:00:00,22.2,13.6
2000-10-24 00:00:00,0,15.6
2000-10-24 00:00:00,1,15.2
2000-10-24 00:00:00,2,14.8
2000-10-24 00:00:00,3,14.7
2000-10-24 00:00:00,4,14.5
2000-10-24 00:00:00,5,14.4
2000-10-24 00:00:00,6,14.2
2000-10-24 00:00:00,7,14.1
2000-10-24 00:00:00,8,14.1
2000-10-24 00:00:00,9,14
2000-10-24 00:00:00,10,14
2000-10-24 00:00:00,11,14
2000-10-24 00:00:00,12,14
2000-10-24 00:00:00,13,14
2000-10-24 00:00:00,14,13.9
2000-10-24 00:00:00,15,13.9
2000-10-24 00:00:00,16,13.9
2000-10-24 00:00:00,17,13.9
2000-10-24 00:00:00,18,13.9
2000-10-24 00:00:00,19,13.9
2000-10-24 00:00:00,20,13.8
2000-10-24 00:00:00,21,13.8
2000-10-24 00:00:00,22,13
2000-11-27 00:00:00,0,4.2
2000-11-27 00:00:00,1,4.3
2000-11-27 00:00:00,2,4.3
2000-11-27 00:00:00,3,4.4
2000-11-27 00:00:00,4,4.4
2000-11-27 00:00:00,5,4.4
2000-11-27 00:00:00,6,4.4
2000-11-27 00:00:00,7,4.4
2000-11-27 00:00:00,8,4.4
2000-11-27 00:00:00,9,4.4
2000-11-27 00:00:00,10,4.4
2000-11-27 00:00:00,11,4.4
2000-11-27 00:00:00,12,4.4
2000-11-27 00:00:00,13,4.4
2000-11-27 00:00:00,14,4.4
2000-11-27 00:00:00,15,4.4
2000-11-27 00:00:00,16,4.4
2000-11-27 00:00:00,17,4.4
2000-11-27 00:00:00,18,4.4
2000-11-27 00:00:00,19,4.4
2000-11-27 00:00:00,20,4.4
2000-11-27 00:00:00,20.5,4.4
2001-01-15 00:00:00,0,0.5
2001-01-15 00:00:00,1,0.9
2001-01-15 00:00:00,2,1.1
2001-01-15 00:00:00,3,1.3
2001-01-15 00:00:00,4,1.6
2001-01-15 00:00:00,5,1.8
2001-01-15 00:00:00,6,2.1
2001-01-15 00:00:00,7,2.2
2001-01-15 00:00:00,8,2.3
2001-01-15 00:00:00,9,2.5
2001-01-15 00:00:00,10,2.6
2001-01-15 00:00:00,11,2.7
2001-01-15 00:00:00,12,2.9
2001-01-15 00:00:00,13,3
2001-01-15 00:00:00,14,3
2001-01-15 00:00:00,15,3.2
2001-01-15 00:00:00,16,3.4
2001-01-15 00:00:00,16.5,3.5
2001-04-09 00:00:00,0,6
2001-04-09 00:00:00,1,5.9
2001-04-09 00:00:00,2,5.9
2001-04-09 00:00:00,3,5.8
2001-04-09 00:00:00,4,5.8
2001-04-09 00:00:00,5,5.8
2001-04-09 00:00:00,6,5.8
2001-04-09 00:00:00,7,5.8
2001-04-09 00:00:00,8,5.8
2001-04-09 00:00:00,9,5.8
2001-04-09 00:00:00,10,5.8
2001-04-09 00:00:00,11,5.8
2001-04-09 00:00:00,12,5.8
2001-04-09 00:00:00,13,5.8
2001-04-09 00:00:00,14,5.8
2001-04-09 00:00:00,15,5.8
2001-04-09 00:00:00,16,5.8
2001-04-09 00:00:00,17,5.8
2001-04-09 00:00:00,18,5.8
2001-04-09 00:00:00,19,5.8
2001-04-09 00:00:00,20,5.8
2001-04-09 00:00:00,21,5.8
2001-04-09 00:00:00,21.4,5.7
2001-04-25 00:00:00,0,10.5
2001-04-25 00:00:00,1,10.5
2001-04-25 00:00:00,2,10.4
2001-04-25 00:00:00,3,10.4
2001-04-25 00:00:00,4,10.4
2001-04-25 00:00:00,5,10.4
2001-04-25 00:00:00,6,10.4
2001-04-25 00:00:00,7,10.3
2001-04-25 00:00:00,8,10.3
2001-04-25 00:00:00,9,10.3
2001-04-25 00:00:00,10,10.3
2001-04-25 00:00:00,11,10.2
2001-04-25 00:00:00,12,10.1
2001-04-25 00:00:00,13,9.8
2001-04-25 00:00:00,14,9.8
2001-04-25 00:00:00,15,9.7
2001-04-25 00:00:00,16,9.7
2001-04-25 00:00:00,17,9.7
2001-04-25 00:00:00,18,9.7
2001-04-25 00:00:00,19,9.7
2001-04-25 00:00:00,20,9.6
2001-04-25 00:00:00,21,9.5
2001-04-25 00:00:00,21.7,9.5
2001-05-09 00:00:00,0,14.6
2001-05-09 00:00:00,1,14.4
2001-05-09 00:00:00,2,14.3
2001-05-09 00:00:00,3,14.2
2001-05-09 00:00:00,4,14.2
2001-05-09 00:00:00,5,14.1
2001-05-09 00:00:00,6,14.1
2001-05-09 00:00:00,7,14.1
2001-05-09 00:00:00,8,14
2001-05-09 00:00:00,9,14
2001-05-09 00:00:00,10,13.9
2001-05-09 00:00:00,11,13.9
2001-05-09 00:00:00,12,13.8
2001-05-09 00:00:00,13,13.8
2001-05-09 00:00:00,14,13.3
2001-05-09 00:00:00,14.5,13
2001-05-09 00:00:00,15,12.7
2001-05-09 00:00:00,15.5,12.5
2001-05-09 00:00:00,16,12.5
2001-05-09 00:00:00,16.5,12.3
2001-05-09 00:00:00,17,11.9
2001-05-09 00:00:00,17.5,11.8
2001-05-09 00:00:00,18,11.8
2001-05-09 00:00:00,19,11.7
2001-05-09 00:00:00,20,11.6
2001-05-09 00:00:00,21,11.6
2001-05-09 00:00:00,21.9,11.4
2001-05-21 00:00:00,0,19.4
2001-05-21 00:00:00,1,19.5
2001-05-21 00:00:00,2,19.5
2001-05-21 00:00:00,3,19.5
2001-05-21 00:00:00,4,19.5
2001-05-21 00:00:00,4.5,19.2
2001-05-21 00:00:00,5,18.2
2001-05-21 00:00:00,5.5,17.9
2001-05-21 00:00:00,6,17.8
2001-05-21 00:00:00,6.5,17.3
2001-05-21 00:00:00,7,16.8
2001-05-21 00:00:00,7.5,16.5
2001-05-21 00:00:00,8,16.3
2001-05-21 00:00:00,8.5,16
2001-05-21 00:00:00,9,15.6
2001-05-21 00:00:00,9.5,15.4
2001-05-21 00:00:00,10,15.2
2001-05-21 00:00:00,10.5,14.9
2001-05-21 00:00:00,11,14.5
2001-05-21 00:00:00,11.5,14.1
2001-05-21 00:00:00,12,13.8
2001-05-21 00:00:00,12.5,13.7
2001-05-21 00:00:00,13,13.6
2001-05-21 00:00:00,13.5,13.5
2001-05-21 00:00:00,14,13.5
2001-05-21 00:00:00,15,13.3
2001-05-21 00:00:00,16,13.1
2001-05-21 00:00:00,17,13
2001-05-21 00:00:00,18,13
2001-05-21 00:00:00,19,13
2001-05-21 00:00:00,20,13
2001-05-21 00:00:00,21,12.9
2001-05-21 00:00:00,21.1,12.8
2001-06-04 00:00:00,0,15.6
2001-06-04 00:00:00,1,15.7
2001-06-04 00:00:00,2,15.7
2001-06-04 00:00:00,3,15.7
2001-06-04 00:00:00,4,15.8
2001-06-04 00:00:00,5,15.8
2001-06-04 00:00:00,6,15.8
2001-06-04 00:00:00,7,15.8
2001-06-04 00:00:00,8,15.8
2001-06-04 00:00:00,9,15.8
2001-06-04 00:00:00,10,15.8
2001-06-04 00:00:00,11,15.8
2001-06-04 00:00:00,12,15.6
2001-06-04 00:00:00,12.5,15.3
2001-06-04 00:00:00,13,14.8
2001-06-04 00:00:00,13.5,14.7
2001-06-04 00:00:00,14,14.5
2001-06-04 00:00:00,14.5,14.4
2001-06-04 00:00:00,15,14.1
2001-06-04 00:00:00,15.5,13.9
2001-06-04 00:00:00,16,13.8
2001-06-04 00:00:00,17,13.6
2001-06-04 00:00:00,18,13.5
2001-06-04 00:00:00,19,13.4
2001-06-04 00:00:00,20,13.3
2001-06-04 00:00:00,21,13.3
2001-06-04 00:00:00,21.9,13
2001-06-18 00:00:00,0,21
2001-06-18 00:00:00,1,20.9
2001-06-18 00:00:00,2,20.9
2001-06-18 00:00:00,3,20.9
2001-06-18 00:00:00,4,20.9
2001-06-18 00:00:00,5,20.8
2001-06-18 00:00:00,6,20.6
2001-06-18 00:00:00,7,20.6
2001-06-18 00:00:00,8,20.5
2001-06-18 00:00:00,8.5,16.5
2001-06-18 00:00:00,9,16.1
2001-06-18 00:00:00,9.5,15.9
2001-06-18 00:00:00,10,15.6
2001-06-18 00:00:00,11,15.5
2001-06-18 00:00:00,12,15.3
2001-06-18 00:00:00,13,14.9
2001-06-18 00:00:00,14,14.8
2001-06-18 00:00:00,15,14.8
2001-06-18 00:00:00,16,14.8
2001-06-18 00:00:00,17,14.7
2001-06-18 00:00:00,18,14.7
2001-06-18 00:00:00,19,14.6
2001-06-18 00:00:00,20,14.6
2001-06-18 00:00:00,21,14.6
2001-06-18 00:00:00,22,14.6
2001-06-18 00:00:00,22.1,14.5
2001-07-02 00:00:00,0,23.8
2001-07-02 00:00:00,1,23.8
2001-07-02 00:00:00,2,23.8
2001-07-02 00:00:00,3,23.8
2001-07-02 00:00:00,4,23.7
2001-07-02 00:00:00,5,23.7
2001-07-02 00:00:00,5.5,23.5
2001-07-02 00:00:00,6,22.6
2001-07-02 00:00:00,6.5,22.1
2001-07-02 00:00:00,7,21.4
2001-07-02 00:00:00,7.5,20.7
2001-07-02 00:00:00,8,20.2
2001-07-02 00:00:00,8.5,19.5
2001-07-02 00:00:00,9,18.7
2001-07-02 00:00:00,9.5,18
2001-07-02 00:00:00,10,17.2
2001-07-02 00:00:00,10.5,16.6
2001-07-02 00:00:00,11,16
2001-07-02 00:00:00,11.5,15.8
2001-07-02 00:00:00,12,15.6
2001-07-02 00:00:00,13,15.2
2001-07-02 00:00:00,14,15.1
2001-07-02 00:00:00,15,14.8
2001-07-02 00:00:00,16,14.7
2001-07-02 00:00:00,17,14.7
2001-07-02 00:00:00,18,14.7
2001-07-02 00:00:00,19,14.6
2001-07-02 00:00:00,20,14.6
2001-07-02 00:00:00,21,14.6
2001-07-02 00:00:00,22,14.4
2001-07-02 00:00:00,22.1,14.4
2001-07-17 00:00:00,0,28.1
2001-07-17 00:00:00,1,26.9
2001-07-17 00:00:00,2,26.2
2001-07-17 00:00:00,3,26
2001-07-17 00:00:00,4,25.9
2001-07-17 00:00:00,4.5,25.7
2001-07-17 00:00:00,5,24.1
2001-07-17 00:00:00,5.5,23.7
2001-07-17 00:00:00,6,23.2
2001-07-17 00:00:00,6.5,22.6
2001-07-17 00:00:00,7,22.3
2001-07-17 00:00:00,7.5,22.2
2001-07-17 00:00:00,8,21.9
2001-07-17 00:00:00,8.5,20.7
2001-07-17 00:00:00,9,19.7
2001-07-17 00:00:00,9.5,19.1
2001-07-17 00:00:00,10,18
2001-07-17 00:00:00,10.5,17.6
2001-07-17 00:00:00,11,16
2001-07-17 00:00:00,11.5,15.9
2001-07-17 00:00:00,12,15.7
2001-07-17 00:00:00,13,15.4
2001-07-17 00:00:00,14,15.3
2001-07-17 00:00:00,15,15.2
2001-07-17 00:00:00,16,15.1
2001-07-17 00:00:00,17,15
2001-07-17 00:00:00,18,14.9
2001-07-17 00:00:00,19,14.8
2001-07-17 00:00:00,20,14.8
2001-07-17 00:00:00,21,14.7
2001-07-17 00:00:00,22,14.6
2001-07-30 00:00:00,0,27.1
2001-07-30 00:00:00,1,26.5
2001-07-30 00:00:00,2,26
2001-07-30 00:00:00,3,25.3
2001-07-30 00:00:00,4,24.8
2001-07-30 00:00:00,5,24.8
2001-07-30 00:00:00,6,24.3
2001-07-30 00:00:00,6.5,23.8
2001-07-30 00:00:00,7,22.5
2001-07-30 00:00:00,7.5,21.8
2001-07-30 00:00:00,8,21.2
2001-07-30 00:00:00,8.5,20.7
2001-07-30 00:00:00,9,19.6
2001-07-30 00:00:00,9.5,19
2001-07-30 00:00:00,10,17.1
2001-07-30 00:00:00,10.5,16.6
2001-07-30 00:00:00,11,16.1
2001-07-30 00:00:00,11.5,15.9
2001-07-30 00:00:00,12,15.7
2001-07-30 00:00:00,13,15.4
2001-07-30 00:00:00,14,15
2001-07-30 00:00:00,15,14.9
2001-07-30 00:00:00,16,14.8
2001-07-30 00:00:00,17,14.8
2001-07-30 00:00:00,18,14.7
2001-07-30 00:00:00,19,14.7
2001-07-30 00:00:00,20,14.7
2001-07-30 00:00:00,21,14.7
2001-07-30 00:00:00,21.9,14.5
2001-08-13 00:00:00,0,26.7
2001-08-13 00:00:00,1,26.7
2001-08-13 00:00:00,2,26.7
2001-08-13 00:00:00,3,26.6
2001-08-13 00:00:00,4,26.6
2001-08-13 00:00:00,5,26.6
2001-08-13 00:00:00,6,26.5
2001-08-13 00:00:00,7,25.9
2001-08-13 00:00:00,7.5,25.4
2001-08-13 00:00:00,8,22.6
2001-08-13 00:00:00,8.5,21.3
2001-08-13 00:00:00,9,20
2001-08-13 00:00:00,9.5,19.1
2001-08-13 00:00:00,10,18.4
2001-08-13 00:00:00,10.5,17.7
2001-08-13 00:00:00,11,17
2001-08-13 00:00:00,11.5,16.4
2001-08-13 00:00:00,12,16.1
2001-08-13 00:00:00,12.5,15.8
2001-08-13 00:00:00,13,15.6
2001-08-13 00:00:00,13.5,15.5
2001-08-13 00:00:00,14,15.5
2001-08-13 00:00:00,14.5,15.4
2001-08-13 00:00:00,15,15.3
2001-08-13 00:00:00,15.5,15.2
2001-08-13 00:00:00,16,15.2
2001-08-13 00:00:00,16.5,15.1
2001-08-13 00:00:00,17,15.1
2001-08-13 00:00:00,17.5,15.1
2001-08-13 00:00:00,18,15.1
2001-08-13 00:00:00,18.5,14.9
2001-08-13 00:00:00,19,14.9
2001-08-13 00:00:00,19.5,14.9
2001-08-13 00:00:00,20,14.9
2001-08-13 00:00:00,20.5,14.8
2001-08-13 00:00:00,21,15
2001-08-13 00:00:00,21.5,14.9
2001-08-13 00:00:00,22,14.8
2001-08-27 00:00:00,0,24
2001-08-27 00:00:00,1,24
2001-08-27 00:00:00,2,23.9
2001-08-27 00:00:00,3,23.9
2001-08-27 00:00:00,4,23.9
2001-08-27 00:00:00,5,23.7
2001-08-27 00:00:00,5.5,23.6
2001-08-27 00:00:00,6,23.4
2001-08-27 00:00:00,6.5,23.3
2001-08-27 00:00:00,7,23.2
2001-08-27 00:00:00,7.5,23
2001-08-27 00:00:00,8,22.6
2001-08-27 00:00:00,8.5,22.3
2001-08-27 00:00:00,9,20.9
2001-08-27 00:00:00,9.5,19.4
2001-08-27 00:00:00,10,18.5
2001-08-27 00:00:00,10.5,18
2001-08-27 00:00:00,11,17
2001-08-27 00:00:00,11.5,16.4
2001-08-27 00:00:00,12,16.1
2001-08-27 00:00:00,12.5,15.2
2001-08-27 00:00:00,13,15.5
2001-08-27 00:00:00,13.5,15.3
2001-08-27 00:00:00,14,15.2
2001-08-27 00:00:00,14.5,15.1
2001-08-27 00:00:00,15,15
2001-08-27 00:00:00,15.5,14.9
2001-08-27 00:00:00,16,14.8
2001-08-27 00:00:00,16.5,14.8
2001-08-27 00:00:00,17,14.8
2001-08-27 00:00:00,17.5,14.8
2001-08-27 00:00:00,18,14.8
2001-08-27 00:00:00,18.5,14.7
2001-08-27 00:00:00,19,14.7
2001-08-27 00:00:00,19.5,14.7
2001-08-27 00:00:00,20,14.7
2001-08-27 00:00:00,20.6,14.5
2001-09-26 00:00:00,0,17
2001-09-26 00:00:00,1,17.1
2001-09-26 00:00:00,2,17.2
2001-09-26 00:00:00,3,17.2
2001-09-26 00:00:00,4,17.2
2001-09-26 00:00:00,5,17.2
2001-09-26 00:00:00,6,17.2
2001-09-26 00:00:00,7,17.2
2001-09-26 00:00:00,8,17.2
2001-09-26 00:00:00,9,17.2
2001-09-26 00:00:00,10,17.2
2001-09-26 00:00:00,11,17.2
2001-09-26 00:00:00,12,17.1
2001-09-26 00:00:00,13,17.1
2001-09-26 00:00:00,14,17
2001-09-26 00:00:00,15,16.9
2001-09-26 00:00:00,15.5,16.7
2001-09-26 00:00:00,16,16.2
2001-09-26 00:00:00,16.5,15.9
2001-09-26 00:00:00,17,15.4
2001-09-26 00:00:00,17.5,15.2
2001-09-26 00:00:00,18,14.9
2001-09-26 00:00:00,19,14.8
2001-09-26 00:00:00,20,14.7
2001-09-26 00:00:00,21,14.7
2001-09-26 00:00:00,22,14.6
2001-09-26 00:00:00,22.8,14.5
2001-10-22 00:00:00,0,13.1
2001-10-22 00:00:00,1,13.1
2001-10-22 00:00:00,2,13
2001-10-22 00:00:00,3,12.9
2001-10-22 00:00:00,4,12.9
2001-10-22 00:00:00,5,12.9
2001-10-22 00:00:00,6,12.9
2001-10-22 00:00:00,7,12.9
2001-10-22 00:00:00,8,12.9
2001-10-22 00:00:00,9,12.8
2001-10-22 00:00:00,10,12.8
2001-10-22 00:00:00,11,12.8
2001-10-22 00:00:00,12,12.8
2001-10-22 00:00:00,13,12.8
2001-10-22 00:00:00,14,12.8
2001-10-22 00:00:00,15,12.8
2001-10-22 00:00:00,16,12.8
2001-10-22 00:00:00,17,12.8
2001-10-22 00:00:00,18,12.7
2001-10-22 00:00:00,19,12.7
2001-10-22 00:00:00,20,12.7
2001-10-22 00:00:00,21,12.7
2001-10-22 00:00:00,21.9,21.7
2001-11-26 00:00:00,0,8.6
2001-11-26 00:00:00,1,8.7
2001-11-26 00:00:00,2,8.8
2001-11-26 00:00:00,3,8.8
2001-11-26 00:00:00,4,8.9
2001-11-26 00:00:00,5,8.9
2001-11-26 00:00:00,6,8.9
2001-11-26 00:00:00,7,8.9
2001-11-26 00:00:00,8,9
2001-11-26 00:00:00,9,9
2001-11-26 00:00:00,10,9
2001-11-26 00:00:00,11,9
2001-11-26 00:00:00,12,9
2001-11-26 00:00:00,13,9
2001-11-26 00:00:00,14,9
2001-11-26 00:00:00,15,9
2001-11-26 00:00:00,16,9
2001-11-26 00:00:00,17,9
2001-11-26 00:00:00,18,9
2001-11-26 00:00:00,19,9
2001-11-26 00:00:00,20,9
2001-11-26 00:00:00,21,9
2001-11-26 00:00:00,21.8,9
2002-04-10 00:00:00,0,4.1
2002-04-10 00:00:00,1,4.1
2002-04-10 00:00:00,2,4
2002-04-10 00:00:00,3,3.9
2002-04-10 00:00:00,4,3.9
2002-04-10 00:00:00,5,3.9
2002-04-10 00:00:00,6,3.9
2002-04-10 00:00:00,7,4
2002-04-10 00:00:00,8,4
2002-04-10 00:00:00,9,4
2002-04-10 00:00:00,10,4
2002-04-10 00:00:00,11,3.9
2002-04-10 00:00:00,12,3.9
2002-04-10 00:00:00,13,3.9
2002-04-10 00:00:00,14,3.9
2002-04-10 00:00:00,15,3.9
2002-04-10 00:00:00,16,3.9
2002-04-10 00:00:00,17,3.8
2002-04-10 00:00:00,18,3.9
2002-04-23 00:00:00,0,9.9
2002-04-23 00:00:00,1,9.7
2002-04-23 00:00:00,2,9.6
2002-04-23 00:00:00,3,9.5
2002-04-23 00:00:00,4,9.4
2002-04-23 00:00:00,5,9.4
2002-04-23 00:00:00,6,9.4
2002-04-23 00:00:00,7,9.3
2002-04-23 00:00:00,8,9.3
2002-04-23 00:00:00,9,9.3
2002-04-23 00:00:00,10,9.2
2002-04-23 00:00:00,11,9.1
2002-04-23 00:00:00,12,9
2002-04-23 00:00:00,13,8.7
2002-04-23 00:00:00,14,8.5
2002-04-23 00:00:00,15,8.4
2002-04-23 00:00:00,16,8.3
2002-04-23 00:00:00,17,8.3
2002-04-23 00:00:00,18,8.3
2002-04-23 00:00:00,19,8.2
2002-04-23 00:00:00,20,8.2
2002-04-23 00:00:00,21,8
2002-04-23 00:00:00,21.8,7.7
2002-05-21 00:00:00,0,13.2
2002-05-21 00:00:00,1,13.1
2002-05-21 00:00:00,2,13
2002-05-21 00:00:00,3,13
2002-05-21 00:00:00,4,13
2002-05-21 00:00:00,5,12.9
2002-05-21 00:00:00,6,12.9
2002-05-21 00:00:00,7,12.8
2002-05-21 00:00:00,8,12.7
2002-05-21 00:00:00,9,12.7
2002-05-21 00:00:00,10,12.7
2002-05-21 00:00:00,11,12.6
2002-05-21 00:00:00,12,12.6
2002-05-21 00:00:00,13,12.6
2002-05-21 00:00:00,14,12.6
2002-05-21 00:00:00,15,12.5
2002-05-21 00:00:00,16,12.5
2002-05-21 00:00:00,17,12.4
2002-05-21 00:00:00,18,12.3
2002-05-21 00:00:00,19,12.2
2002-05-21 00:00:00,20,12.2
2002-06-05 00:00:00,0,17.2
2002-06-05 00:00:00,1,17
2002-06-05 00:00:00,2,16.9
2002-06-05 00:00:00,3,16.9
2002-06-05 00:00:00,4,16.8
2002-06-05 00:00:00,5,16.7
2002-06-05 00:00:00,6,16.5
2002-06-05 00:00:00,7,15.5
2002-06-05 00:00:00,8,15.1
2002-06-05 00:00:00,9,14.8
2002-06-05 00:00:00,10,14.7
2002-06-05 00:00:00,11,14
2002-06-05 00:00:00,12,13.6
2002-06-05 00:00:00,13,13.4
2002-06-05 00:00:00,14,13.4
2002-06-05 00:00:00,15,13.4
2002-06-05 00:00:00,16,13.3
2002-06-05 00:00:00,17,13.3
2002-06-05 00:00:00,18,13.2
2002-06-05 00:00:00,19,13.2
2002-06-05 00:00:00,20,13.2
2002-06-05 00:00:00,21,13.2
2002-06-05 00:00:00,21.8,13.1
2002-06-19 00:00:00,0,20.7
2002-06-19 00:00:00,1,20.7
2002-06-19 00:00:00,2,20.7
2002-06-19 00:00:00,3,20.7
2002-06-19 00:00:00,4,20.7
2002-06-19 00:00:00,5,20.2
2002-06-19 00:00:00,6,18.6
2002-06-19 00:00:00,6.5,16.8
2002-06-19 00:00:00,7,15.9
2002-06-19 00:00:00,7.5,15.5
2002-06-19 00:00:00,8,15.2
2002-06-19 00:00:00,8.5,14.9
2002-06-19 00:00:00,9,14.7
2002-06-19 00:00:00,9.5,14.6
2002-06-19 00:00:00,10,14.5
2002-06-19 00:00:00,10.5,14.3
2002-06-19 00:00:00,11,14.2
2002-06-19 00:00:00,11.5,14
2002-06-19 00:00:00,12,13.8
2002-06-19 00:00:00,12.5,13.8
2002-06-19 00:00:00,13,13.7
2002-06-19 00:00:00,13.5,13.5
2002-06-19 00:00:00,14,13.4
2002-06-19 00:00:00,14.5,13.4
2002-06-19 00:00:00,15,13.4
2002-06-19 00:00:00,15.5,13.3
2002-06-19 00:00:00,16,13.3
2002-06-19 00:00:00,16.5,13.3
2002-06-19 00:00:00,17,13.3
2002-06-19 00:00:00,17.5,13.2
2002-06-19 00:00:00,18,13.2
2002-06-19 00:00:00,18.5,13.2
2002-06-19 00:00:00,19,13.2
2002-06-19 00:00:00,19.5,13.2
2002-06-19 00:00:00,20,13.2
2002-06-19 00:00:00,21,13.2
2002-06-19 00:00:00,21.6,13.2
2002-07-01 00:00:00,0,27.3
2002-07-01 00:00:00,1,27.1
2002-07-01 00:00:00,2,27
2002-07-01 00:00:00,3,26.7
2002-07-01 00:00:00,4,26.5
2002-07-01 00:00:00,5,23.8
2002-07-01 00:00:00,5.5,21.9
2002-07-01 00:00:00,6,21.3
2002-07-01 00:00:00,6.5,20.5
2002-07-01 00:00:00,7,19.5
2002-07-01 00:00:00,7.5,18.7
2002-07-01 00:00:00,8,18.2
2002-07-01 00:00:00,8.5,17.4
2002-07-01 00:00:00,9,16.2
2002-07-01 00:00:00,9.5,15.3
2002-07-01 00:00:00,10,14.9
2002-07-01 00:00:00,10.5,14.7
2002-07-01 00:00:00,11,14.4
2002-07-01 00:00:00,11.5,14.3
2002-07-01 00:00:00,12,14.1
2002-07-01 00:00:00,12.5,14
2002-07-01 00:00:00,13,13.8
2002-07-01 00:00:00,13.5,13.7
2002-07-01 00:00:00,14,13.6
2002-07-01 00:00:00,14.5,13.5
2002-07-01 00:00:00,15,13.4
2002-07-01 00:00:00,15.5,13.4
2002-07-01 00:00:00,16,13.4
2002-07-01 00:00:00,16.5,13.4
2002-07-01 00:00:00,17,13.4
2002-07-01 00:00:00,17.5,13.4
2002-07-01 00:00:00,18,13.4
2002-07-01 00:00:00,18.5,13.4
2002-07-01 00:00:00,19,13.4
2002-07-01 00:00:00,19.5,13.4
2002-07-01 00:00:00,20,13.3
2002-07-16 00:00:00,0,27
2002-07-16 00:00:00,1,26.9
2002-07-16 00:00:00,2,26.2
2002-07-16 00:00:00,3,25.7
2002-07-16 00:00:00,4,24.9
2002-07-16 00:00:00,4.5,24.5
2002-07-16 00:00:00,5,24.5
2002-07-16 00:00:00,5.5,24.3
2002-07-16 00:00:00,6,23.9
2002-07-16 00:00:00,6.5,23
2002-07-16 00:00:00,7,22.2
2002-07-16 00:00:00,7.5,20.9
2002-07-16 00:00:00,8,19.6
2002-07-16 00:00:00,8.5,18.4
2002-07-16 00:00:00,9,17.2
2002-07-16 00:00:00,9.5,16.1
2002-07-16 00:00:00,10,15.7
2002-07-16 00:00:00,10.5,15.3
2002-07-16 00:00:00,11,14.9
2002-07-16 00:00:00,11.5,14.5
2002-07-16 00:00:00,12,14.3
2002-07-16 00:00:00,13,14
2002-07-16 00:00:00,14,13.8
2002-07-16 00:00:00,15,13.7
2002-07-16 00:00:00,16,13.5
2002-07-16 00:00:00,17,13.4
2002-07-16 00:00:00,18,13.3
2002-07-16 00:00:00,19,13.3
2002-07-16 00:00:00,20,13.3
2002-07-16 00:00:00,21,13.3
2002-07-16 00:00:00,21.5,13.2
2002-07-26 00:00:00,0,25.5
2002-07-26 00:00:00,1,25.6
2002-07-26 00:00:00,2,25.6
2002-07-26 00:00:00,3,25.6
2002-07-26 00:00:00,4,25.6
2002-07-26 00:00:00,5,25.6
2002-07-26 00:00:00,6,25.5
2002-07-26 00:00:00,7,25
2002-07-26 00:00:00,7.5,22.2
2002-07-26 00:00:00,8,20.6
2002-07-26 00:00:00,8.5,19.2
2002-07-26 00:00:00,9,17.4
2002-07-26 00:00:00,9.5,16.4
2002-07-26 00:00:00,10,15.9
2002-07-26 00:00:00,10.5,15.6
2002-07-26 00:00:00,11,15
2002-07-26 00:00:00,11.5,14.4
2002-07-26 00:00:00,12,14.1
2002-07-26 00:00:00,13,13.9
2002-07-26 00:00:00,14,13.8
2002-07-26 00:00:00,15,13.6
2002-07-26 00:00:00,16,13.5
2002-07-26 00:00:00,17,13.5
2002-07-26 00:00:00,18,13.4
2002-07-26 00:00:00,19,13.4
2002-07-26 00:00:00,20,13.4
2002-07-26 00:00:00,21,13.4
2002-08-13 00:00:00,0,25.7
2002-08-13 00:00:00,1,25.7
2002-08-13 00:00:00,2,25.6
2002-08-13 00:00:00,3,25.6
2002-08-13 00:00:00,4,25.6
2002-08-13 00:00:00,5,25.4
2002-08-13 00:00:00,6,24.7
2002-08-13 00:00:00,7,24.3
2002-08-13 00:00:00,7.5,23.9
2002-08-13 00:00:00,8,22.5
2002-08-13 00:00:00,8.5,20.4
2002-08-13 00:00:00,9,18.9
2002-08-13 00:00:00,9.5,15.9
2002-08-13 00:00:00,10,15.6
2002-08-13 00:00:00,10.5,15.1
2002-08-13 00:00:00,11,14.9
2002-08-13 00:00:00,12,14.3
2002-08-13 00:00:00,13,13.9
2002-08-13 00:00:00,14,13.7
2002-08-13 00:00:00,15,13.5
2002-08-13 00:00:00,16,13.5
2002-08-13 00:00:00,17,13.4
2002-08-13 00:00:00,18,13.4
2002-08-13 00:00:00,19,13.4
2002-08-13 00:00:00,20,13.3
2002-08-13 00:00:00,21,13.3
2002-08-13 00:00:00,21.5,13.3
2002-08-26 00:00:00,0,26
2002-08-26 00:00:00,1,25.1
